Name,Sector,Instrument,Assets
Tube Investments Of India Ltd.,Automobile,Equity,4.4%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,3.1%
The Federal Bank Ltd.,Financial,Equity,3.0%
Shriram Finance Ltd,Financial,Equity,2.4%
PI Industries Ltd.,Chemicals,Equity,2.4%
Bharat Forge Ltd.,Automobile,Equity,2.3%
Schaeffler India Ltd.,Capital Goods,Equity,2.1%
Karur Vysya Bank Ltd.,Financial,Equity,2.1%
Astral Ltd.,Chemicals,Equity,2.1%
City Union Bank Ltd.,Financial,Equity,2.0%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,2.0%
JK Cement Ltd.,Construction,Equity,2.0%
Mphasis Ltd.,Technology,Equity,1.9%
Alkem Laboratories Ltd.,Healthcare,Equity,1.8%
L&T Technology Services Ltd.,Technology,Equity,1.8%
United Breweries Ltd.,Consumer Staples,Equity,1.8%
Jubilant FoodWorks Ltd.,Services,Equity,1.7%
Ashok Leyland Ltd.,Automobile,Equity,1.7%
Bharat Electronics Ltd.,Capital Goods,Equity,1.7%
Polycab India Ltd.,Capital Goods,Equity,1.7%
The Indian Hotels Company Ltd.,Services,Equity,1.7%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.6%
Balkrishna Industries Ltd.,Automobile,Equity,1.6%
The Phoenix Mills Ltd.,Construction,Equity,1.5%
Max Financial Services Ltd.,Financial,Equity,1.5%
Kajaria Ceramics Ltd.,Construction,Equity,1.5%
Endurance Technologies Ltd.,Automobile,Equity,1.5%
Page Industries Ltd.,Textiles,Equity,1.4%
Prestige Estates Projects Ltd.,Construction,Equity,1.4%
Narayana Hrudayalaya Ltd.,Healthcare,Equity,1.4%
VIP Industries Ltd.,Chemicals,Equity,1.4%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.4%
Voltas Ltd.,Consumer Discretionary,Equity,1.3%
Coforge Ltd.,Technology,Equity,1.3%
Grindwell Norton Ltd.,Metals & Mining,Equity,1.2%
Honeywell Automation India Ltd.,Capital Goods,Equity,1.2%
Coromandel International Ltd.,Chemicals,Equity,1.2%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,1.2%
Gujarat Gas Ltd.,Energy,Equity,1.2%
Sundram Fasteners Ltd.,Capital Goods,Equity,1.1%
CreditAccess Grameen Ltd.,Financial,Equity,1.1%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,1.1%
Syngene International Ltd.,Healthcare,Equity,1.1%
Mahindra CIE Automotive Ltd.,Metals & Mining,Equity,1.1%
Dr. Lal Pathlabs Ltd.,Healthcare,Equity,1.1%
3M India Ltd.,Diversified,Equity,1.1%
SRF Ltd.,Diversified,Equity,1.1%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.0%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.0%
Voltamp Transformers Ltd.,Capital Goods,Equity,1.0%
Escorts Kubota Ltd.,Automobile,Equity,1.0%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.0%
La Opala RG Ltd.,Construction,Equity,0.9%
PNC Infratech Ltd.,Construction,Equity,0.9%
Aarti Industries Ltd.,Chemicals,Equity,0.9%
Praj Industries Ltd.,Capital Goods,Equity,0.9%
LTIMindtree Ltd.,Technology,Equity,0.9%
The Ramco Cements Ltd.,Construction,Equity,0.8%
NHPC Ltd.,Energy,Equity,0.8%
Aavas Financiers Ltd.,Financial,Equity,0.8%
MTAR Technologies Ltd.,Capital Goods,Equity,0.7%
TeamLease Services Ltd.,Services,Equity,0.7%
Metropolis Healthcare Ltd.,Healthcare,Equity,0.7%
Relaxo Footwears Ltd.,Consumer Staples,Equity,0.6%
Vedant Fashions Ltd.,Services,Equity,0.5%
Laurus Labs Ltd.,Healthcare,Equity,0.4%
Vardhman Textiles Ltd.,Textiles,Equity,0.4%
PB Fintech Ltd.,Services,Equity,0.4%
IFB Industries Ltd.,Consumer Discretionary,Equity,0.4%
MOIL Ltd.,Metals & Mining,Equity,0.4%
Reserve Bank of India,Financial,T-Bills,0.1%
