Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,6.9%
HDFC Bank Ltd.,Financial,Equity,6.2%
Axis Bank Ltd.,Financial,Equity,3.7%
State Bank of India,Financial,Equity,3.7%
Reliance Industries Ltd.,Energy,Equity,3.6%
Infosys Ltd.,Technology,Equity,3.3%
Bajaj Finance Ltd.,Financial,Equity,2.1%
Larsen & Toubro Ltd.,Construction,Equity,2.0%
Navin Fluorine International Ltd.,Chemicals,Equity,2.0%
Bharti Airtel Ltd.,Communication,Equity,1.9%
Cummins India Ltd.,Capital Goods,Equity,1.9%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.9%
The Federal Bank Ltd.,Financial,Equity,1.7%
ABB India Ltd.,Capital Goods,Equity,1.7%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.6%
Trent Ltd.,Services,Equity,1.6%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.6%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,1.5%
Dalmia Bharat Ltd.,Construction,Equity,1.5%
Maruti Suzuki India Ltd.,Automobile,Equity,1.5%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,1.5%
ITC Ltd.,Consumer Staples,Equity,1.5%
Ultratech Cement Ltd.,Construction,Equity,1.4%
UNO Minda Ltd.,Automobile,Equity,1.4%
Jubilant FoodWorks Ltd.,Services,Equity,1.3%
Astral Ltd.,Chemicals,Equity,1.3%
Hindustan Unilever Ltd.,Consumer Staples,Equity,1.3%
Kajaria Ceramics Ltd.,Construction,Equity,1.2%
Bharat Electronics Ltd.,Capital Goods,Equity,1.2%
Brigade Enterprises Ltd.,Construction,Equity,1.2%
Dixon Technologies (India) Ltd.,Capital Goods,Equity,1.1%
Persistent Systems Ltd.,Technology,Equity,1.1%
LIC Housing Finance Ltd.,Financial,Equity,1.1%
Indian Bank,Financial,Equity,1.1%
PI Industries Ltd.,Chemicals,Equity,1.1%
The Phoenix Mills Ltd.,Construction,Equity,1.0%
Hindalco Industries Ltd.,Metals & Mining,Equity,1.0%
Max Healthcare Institute Ltd.,Healthcare,Equity,1.0%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.0%
Atul Ltd.,Chemicals,Equity,1.0%
Page Industries Ltd.,Textiles,Equity,1.0%
Emami Ltd.,Consumer Staples,Equity,1.0%
Tata Motors Ltd.,Automobile,Equity,0.9%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,0.9%
TVS Motor Company Ltd.,Automobile,Equity,0.9%
Gujarat Gas Ltd.,Energy,Equity,0.9%
Laurus Labs Ltd.,Healthcare,Equity,0.9%
Ashok Leyland Ltd.,Automobile,Equity,0.9%
JK Cement Ltd.,Construction,Equity,0.9%
V-Mart Retail Ltd.,Services,Equity,0.9%
Hero Motocorp Ltd.,Automobile,Equity,0.9%
Samvardhana Motherson International Ltd.,Automobile,Equity,0.8%
Tata Power Company Ltd.,Energy,Equity,0.8%
Can Fin Homes Ltd.,Financial,Equity,0.8%
Tata Consultancy Services Ltd.,Technology,Equity,0.7%
Coal India Ltd.,Energy,Equity,0.7%
Cipla Ltd.,Healthcare,Equity,0.7%
Century Plyboards (India) Ltd.,Consumer Staples,Equity,0.7%
Tech Mahindra Ltd.,Technology,Equity,0.7%
Kansai Nerolac Paints Ltd.,Chemicals,Equity,0.7%
Mahindra Logistics Ltd.,Services,Equity,0.7%
Ipca Laboratories Ltd.,Healthcare,Equity,0.7%
GMM Pfaudler Ltd.,Capital Goods,Equity,0.6%
Chambal Fertilisers and Chemicals Ltd.,Chemicals,Equity,0.6%
Praj Industries Ltd.,Capital Goods,Equity,0.5%
Action Construction Equipment Ltd.,Capital Goods,Equity,0.5%
HCL Technologies Ltd.,Technology,Equity,0.5%
Gateway Distriparks Ltd.,Services,Equity,0.3%
