Name,Sector,Instrument,Assets
Kei Industries Ltd.,Capital Goods,Equity,4.3%
Radico Khaitan Ltd.,Consumer Staples,Equity,4.2%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,4.0%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,3.9%
Dixon Technologies (India) Ltd.,Capital Goods,Equity,3.8%
Rainbow Childrens Medicare Ltd.,Healthcare,Equity,2.9%
JK Lakshmi Cement Ltd.,Construction,Equity,2.8%
Mahindra Logistics Ltd.,Services,Equity,2.7%
Multi Commodity Exchange Of India Ltd.,Services,Equity,2.6%
Carborundum Universal Ltd.,Metals & Mining,Equity,2.5%
CCL Products (India) Ltd.,Consumer Staples,Equity,2.5%
Brigade Enterprises Ltd.,Construction,Equity,2.5%
Neogen Chemicals Ltd.,Chemicals,Equity,2.5%
VIP Industries Ltd.,Chemicals,Equity,2.5%
CreditAccess Grameen Ltd.,Financial,Equity,2.4%
Amber Enterprises India Ltd.,Consumer Discretionary,Equity,2.4%
PVR Ltd.,Services,Equity,2.4%
Laurus Labs Ltd.,Healthcare,Equity,2.3%
Navin Fluorine International Ltd.,Chemicals,Equity,2.3%
Lemon Tree Hotels Ltd.,Services,Equity,2.2%
Vinati Organics Ltd.,Chemicals,Equity,2.2%
Can Fin Homes Ltd.,Financial,Equity,2.1%
Camlin Fine Sciences Ltd.,Chemicals,Equity,2.1%
V-Mart Retail Ltd.,Services,Equity,2.0%
Coforge Ltd.,Technology,Equity,1.9%
Polycab India Ltd.,Capital Goods,Equity,1.9%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.8%
Metropolis Healthcare Ltd.,Healthcare,Equity,1.7%
Arvind Ltd.,Textiles,Equity,1.6%
ACC Ltd.,Construction,Equity,1.6%
Infosys Ltd.,Technology,Equity,1.5%
Oberoi Realty Ltd.,Construction,Equity,1.5%
TCNS Clothing Co Ltd.,Textiles,Equity,1.5%
Apollo Tyres Ltd.,Automobile,Equity,1.4%
LatentView Analytics Ltd.,Technology,Equity,1.3%
PNC Infratech Ltd.,Construction,Equity,1.3%
KEC International Ltd.,Capital Goods,Equity,1.2%
Fine Organic Industries Ltd.,Chemicals,Equity,1.1%
Prudent Corporate Advisory Services Ltd.,Financial,Equity,1.1%
Somany Ceramics Ltd.,Construction,Equity,1.0%
TeamLease Services Ltd.,Services,Equity,1.0%
Chalet Hotels Ltd.,Services,Equity,0.9%
Birlasoft Ltd.,Technology,Equity,0.9%
Avanti Feeds Ltd.,Consumer Staples,Equity,0.9%
Narayana Hrudayalaya Ltd.,Healthcare,Equity,0.8%
RateGain Travel Technologies Ltd.,Technology,Equity,0.5%
Gateway Distriparks Ltd.,Services,Equity,0.5%
