Name,Sector,Instrument,Assets
State Bank of India,Financial,Equity,9.5%
HDFC Bank Ltd.,Financial,Equity,8.9%
Bikaji Foods International Ltd.,Consumer Staples,Equity,8.2%
Reliance Industries Ltd.,Energy,Equity,8.1%
Adani Ports and Special Economic Zone Ltd.,Services,Equity,7.0%
Life Insurance Corporation of India,Insurance,Equity,6.5%
RBL Bank Ltd.,Financial,Equity,6.0%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,5.9%
The Indian Hotels Company Ltd.,Services,Equity,5.3%
Bharti Airtel Ltd.,Communication,Equity,5.1%
UPL Ltd.,Chemicals,Equity,4.1%
Maruti Suzuki India Ltd.,Automobile,Equity,3.7%
Voltas Ltd.,Consumer Discretionary,Equity,3.5%
Tata Consumer Products Ltd.,Consumer Staples,Equity,3.4%
Hindalco Industries Ltd.,Metals & Mining,Equity,3.2%
Fortis Healthcare Ltd.,Healthcare,Equity,3.2%
Tata Communications Ltd.,Communication,Equity,2.3%
Wipro Ltd.,Technology,Equity,2.3%
Piramal Enterprises Ltd.,Healthcare,Equity,1.3%
Sun TV Network Ltd.,Services,Equity,1.3%
GAIL (India) Ltd.,Energy,Equity,1.2%
