Name,Sector,Instrument,Assets
GAIL (India) Ltd.,Energy,Equity,3.4%
ICICI Bank Ltd.,Financial,Equity,3.1%
HDFC Bank Ltd.,Financial,Equity,3.1%
Axis Bank Ltd.,Financial,Equity,3.1%
Power Grid Corporation Of India Ltd.,Energy,Equity,2.4%
Tech Mahindra Ltd.,Technology,Equity,2.3%
Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,2.3%
Infosys Ltd.,Technology,Equity,2.2%
Equitas Holdings Ltd.,Financial,Equity,2.1%
State Bank of India,Financial,Equity,2.1%
Punjab National Bank,Financial,Equity,2.0%
Reserve Bank of India,Financial,T-Bills,2.0%
Reserve Bank of India,Financial,T-Bills,2.0%
Oil & Natural Gas Corporation Ltd.,Energy,Equity,1.9%
Indian Oil Corporation Ltd.,Energy,Equity,1.9%
ACC Ltd.,Construction,Equity,1.8%
Tata Steel Ltd.,Metals & Mining,Equity,1.7%
Bharti Airtel Ltd.,Communication,Equity,1.7%
Aster DM Healthcare Ltd.,Healthcare,Equity,1.6%
Hero Motocorp Ltd.,Automobile,Equity,1.6%
ITC Ltd.,Consumer Staples,Equity,1.6%
Housing Development Finance Corporation Ltd.,Financial,Equity,1.5%
CESC Ltd.,Energy,Equity,1.4%
United Spirits Ltd.,Consumer Staples,Equity,1.4%
Torrent Power Ltd.,Energy,Equity,1.3%
Reserve Bank of India,Financial,T-Bills,1.3%
Sanofi India Ltd.,Healthcare,Equity,1.2%
NHPC Ltd.,Energy,Equity,1.2%
Wendt (India) Ltd.,Metals & Mining,Equity,1.1%
Larsen & Toubro Ltd.,Construction,Equity,1.1%
Carborundum Universal Ltd.,Metals & Mining,Equity,1.0%
HDFC Asset Management Company Ltd.,Financial,Equity,1.0%
Bosch Ltd.,Automobile,Equity,1.0%
NMDC Ltd.,Metals & Mining,Equity,1.0%
Neogen Chemicals Ltd.,Chemicals,Equity,1.0%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,1.0%
Prism Johnson Ltd.,Construction,Equity,0.9%
V-Guard Industries Ltd.,Consumer Discretionary,Equity,0.9%
Sula Vineyards Ltd.,Consumer Staples,Equity,0.9%
Kalpataru Power Transmission Ltd.,Capital Goods,Equity,0.9%
Gateway Distriparks Ltd.,Services,Equity,0.9%
K.P.R. Mill Ltd.,Textiles,Equity,0.9%
Aether Industries Ltd.,Chemicals,Equity,0.9%
The Ramco Cements Ltd.,Construction,Equity,0.8%
Voltas Ltd.,Consumer Discretionary,Equity,0.8%
Disa India Ltd.,Capital Goods,Equity,0.8%
Kajaria Ceramics Ltd.,Construction,Equity,0.8%
Rallis India Ltd.,Chemicals,Equity,0.8%
Esab India Ltd.,Capital Goods,Equity,0.8%
Multi Commodity Exchange Of India Ltd.,Services,Equity,0.8%
Alkem Laboratories Ltd.,Healthcare,Equity,0.8%
Ashiana Housing Ltd.,Construction,Equity,0.8%
Alphabet Inc Class A,Services,Forgn. Eq,0.8%
ICICI Prudential Life Insurance Company Ltd.,Insurance,Equity,0.7%
Ashok Leyland Ltd.,Automobile,Equity,0.7%
Colgate-Palmolive (India) Ltd.,Consumer Staples,Equity,0.7%
Indian Bank,Financial,Equity,0.7%
Invesco QQQ Trust Series I,Financial,Forgn.MF- Equity,0.7%
Reserve Bank of India,Financial,T-Bills,0.6%
The Phoenix Mills Ltd.,Construction,Equity,0.6%
Ingersoll-Rand (India) Ltd.,Capital Goods,Equity,0.6%
JMC Projects (India) Ltd.,Construction,Equity,0.6%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,0.5%
Automotive Axles Ltd.,Automobile,Equity,0.5%
Bharat Petroleum Corporation Ltd.,Energy,Equity,0.4%
Greenply Industries Ltd.,Consumer Staples,Equity,0.4%
Prataap Snacks Ltd.,Consumer Staples,Equity,0.3%
Reserve Bank of India,Financial,T-Bills,0.3%
NMDC Steel Ltd.,Metals & Mining,Equity,0.3%
Aurobindo Pharma Ltd.,Healthcare,Equity,0.3%
Prestige Estates Projects Ltd.,Construction,Equity,0.3%
Andhra Paper Ltd.,Consumer Staples,Equity,0.3%
Delhivery Ltd.,Services,Equity,0.2%
Coromandel International Ltd.,Chemicals,Equity,0.2%
Biocon Ltd.,Healthcare,Equity,0.2%
