Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,9.7%
ICICI Bank Ltd.,Financial,Equity,7.6%
Infosys Ltd.,Technology,Equity,6.3%
State Bank of India,Financial,Equity,5.0%
Axis Bank Ltd.,Financial,Equity,4.6%
HCL Technologies Ltd.,Technology,Equity,2.9%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.4%
SBI Life Insurance Company Ltd.,Insurance,Equity,2.4%
Bharti Airtel Ltd.,Communication,Equity,2.2%
Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,2.1%
Maruti Suzuki India Ltd.,Automobile,Equity,2.0%
Mahindra & Mahindra Ltd.,Automobile,Equity,2.0%
Ultratech Cement Ltd.,Construction,Equity,1.9%
Kotak Mahindra Bank Ltd.,Financial,Equity,1.9%
SBI Cards And Payment Services Ltd.,Financial,Equity,1.8%
Bank Of Baroda,Financial,Equity,1.7%
ACC Ltd.,Construction,Equity,1.7%
Container Corporation Of India Ltd.,Services,Equity,1.6%
NTPC Ltd.,Energy,Equity,1.6%
Emami Ltd.,Consumer Staples,Equity,1.6%
Hindustan Unilever Ltd.,Consumer Staples,Equity,1.5%
Bharat Petroleum Corporation Ltd.,Energy,Equity,1.4%
Supreme Industries Ltd.,Chemicals,Equity,1.3%
Oil & Natural Gas Corporation Ltd.,Energy,Equity,1.3%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.3%
Tata Motors Ltd.,Automobile,Equity,1.2%
Bharat Forge Ltd.,Automobile,Equity,1.2%
AU Small Finance Bank Ltd.,Financial,Equity,1.2%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,1.1%
KEC International Ltd.,Capital Goods,Equity,1.1%
GAIL (India) Ltd.,Energy,Equity,1.1%
Gujarat State Petronet Ltd.,Energy,Equity,1.1%
GHCL Ltd.,Chemicals,Equity,1.0%
Chambal Fertilisers and Chemicals Ltd.,Chemicals,Equity,1.0%
Tech Mahindra Ltd.,Technology,Equity,1.0%
Power Finance Corporation Ltd.,Financial,Equity,1.0%
Bharat Electronics Ltd.,Capital Goods,Equity,1.0%
Hindustan Petroleum Corporation Ltd.,Energy,Equity,1.0%
Century Plyboards (India) Ltd.,Consumer Staples,Equity,1.0%
Samvardhana Motherson International Ltd.,Automobile,Equity,0.9%
Hero Motocorp Ltd.,Automobile,Equity,0.9%
Alembic Pharmaceuticals Ltd.,Healthcare,Equity,0.9%
Atul Ltd.,Chemicals,Equity,0.9%
Ahluwalia Contracts (India) Ltd.,Construction,Equity,0.8%
Marico Ltd.,Consumer Staples,Equity,0.8%
LIC Housing Finance Ltd.,Financial,Equity,0.8%
Coromandel International Ltd.,Chemicals,Equity,0.8%
Ipca Laboratories Ltd.,Healthcare,Equity,0.7%
KNR Constructions Ltd.,Construction,Equity,0.7%
Max Financial Services Ltd.,Financial,Equity,0.7%
Equitas Holdings Ltd.,Financial,Equity,0.7%
GR Infraprojects Ltd.,Construction,Equity,0.7%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,0.7%
Finolex Cables Ltd.,Capital Goods,Equity,0.6%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,0.6%
Vardhman Textiles Ltd.,Textiles,Equity,0.6%
Sheela Foam Ltd.,Consumer Discretionary,Equity,0.6%
Mphasis Ltd.,Technology,Equity,0.4%
Pfizer Ltd.,Healthcare,Equity,0.3%
Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.1%
