Name,Sector,Instrument,Assets
Gujarat Fluorochemicals Ltd.,Chemicals,Equity,4.1%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,3.4%
The Federal Bank Ltd.,Financial,Equity,3.2%
Mphasis Ltd.,Technology,Equity,3.1%
Coromandel International Ltd.,Chemicals,Equity,3.0%
AU Small Finance Bank Ltd.,Financial,Equity,2.8%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,2.8%
Fortis Healthcare Ltd.,Healthcare,Equity,2.7%
Cummins India Ltd.,Capital Goods,Equity,2.5%
AIA Engineering Ltd.,Metals & Mining,Equity,2.4%
The Phoenix Mills Ltd.,Construction,Equity,2.4%
Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,2.3%
Cholamandalam Financial Holdings Ltd.,Financial,Equity,2.3%
K.P.R. Mill Ltd.,Textiles,Equity,2.2%
LTIMindtree Ltd.,Technology,Equity,2.0%
Bharat Forge Ltd.,Automobile,Equity,2.0%
Torrent Power Ltd.,Energy,Equity,2.0%
GMM Pfaudler Ltd.,Capital Goods,Equity,2.0%
ICICI Bank Ltd.,Financial,Equity,1.9%
Aarti Industries Ltd.,Chemicals,Equity,1.9%
Voltas Ltd.,Consumer Discretionary,Equity,1.9%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.8%
The Ramco Cements Ltd.,Construction,Equity,1.8%
Bharat Electronics Ltd.,Capital Goods,Equity,1.7%
Max Financial Services Ltd.,Financial,Equity,1.7%
Ipca Laboratories Ltd.,Healthcare,Equity,1.6%
Sona BLW Precision Forgings Ltd.,Automobile,Equity,1.5%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,1.5%
Emami Ltd.,Consumer Staples,Equity,1.5%
Thermax Ltd.,Capital Goods,Equity,1.5%
NMDC Ltd.,Metals & Mining,Equity,1.4%
Ashok Leyland Ltd.,Automobile,Equity,1.2%
Sanofi India Ltd.,Healthcare,Equity,1.2%
Polycab India Ltd.,Capital Goods,Equity,1.1%
Glenmark Pharmaceuticals Ltd.,Healthcare,Equity,1.1%
Sun TV Network Ltd.,Services,Equity,1.1%
TVS Motor Company Ltd.,Automobile,Equity,1.0%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,1.0%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,1.0%
Kansai Nerolac Paints Ltd.,Chemicals,Equity,1.0%
DCB Bank Ltd.,Financial,Equity,1.0%
Tata Power Company Ltd.,Energy,Equity,0.9%
Gujarat State Petronet Ltd.,Energy,Equity,0.9%
Century Textiles & Industries Ltd.,Consumer Staples,Equity,0.9%
Atul Ltd.,Chemicals,Equity,0.8%
KEC International Ltd.,Capital Goods,Equity,0.8%
Jubilant FoodWorks Ltd.,Services,Equity,0.7%
Birlasoft Ltd.,Technology,Equity,0.7%
ACC Ltd.,Construction,Equity,0.7%
MRF Ltd.,Automobile,Equity,0.7%
The Indian Hotels Company Ltd.,Services,Equity,0.6%
Akzo Nobel India Ltd.,Chemicals,Equity,0.6%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,0.6%
LIC Housing Finance Ltd.,Financial,Equity,0.6%
Tata Consumer Products Ltd.,Consumer Staples,Equity,0.6%
Endurance Technologies Ltd.,Automobile,Equity,0.6%
Radico Khaitan Ltd.,Consumer Staples,Equity,0.5%
Restaurant Brands Asia Ltd.,Services,Equity,0.5%
Exide Industries Ltd.,Capital Goods,Equity,0.5%
Bharti Airtel Ltd.,Communication,Equity,0.5%
United Breweries Ltd.,Consumer Staples,Equity,0.5%
Metropolis Healthcare Ltd.,Healthcare,Equity,0.5%
Zydus Wellness Ltd.,Consumer Staples,Equity,0.5%
Container Corporation Of India Ltd.,Services,Equity,0.4%
GFL Ltd.,Financial,Equity,0.4%
Inox Wind Energy Ltd.,Energy,Equity,0.4%
Supreme Industries Ltd.,Chemicals,Equity,0.4%
Schaeffler India Ltd.,Capital Goods,Equity,0.4%
NMDC Steel Ltd.,Metals & Mining,Equity,0.3%
Clean Science And Technology Ltd.,Chemicals,Equity,0.3%
Axis Bank Ltd.,Financial,Equity,0.3%
FSN E-Commerce Ventures Ltd.,Services,Equity,0.2%
Tatva Chintan Pharma Chem Ltd.,Chemicals,Equity,0.2%
Aarti Pharmalabs Ltd.,Services,Equity,0.2%
Solara Active Pharma Sciences Ltd.,Healthcare,Equity,0.2%
Aditya Birla Capital Ltd.,Financial,Equity,0.1%
