Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,5.0%
Axis Bank Ltd.,Financial,Equity,3.8%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,3.5%
CG Power and Industrial Solutions Ltd.,Capital Goods,Equity,3.0%
State Bank of India,Financial,Equity,3.0%
HDFC Bank Ltd.,Financial,Equity,2.5%
Poonawalla Fincorp Ltd.,Financial,Equity,2.4%
UNO Minda Ltd.,Automobile,Equity,2.4%
Tata Consultancy Services Ltd.,Technology,Equity,2.4%
KEC International Ltd.,Capital Goods,Equity,2.3%
ITC Ltd.,Consumer Staples,Equity,2.3%
The Indian Hotels Company Ltd.,Services,Equity,2.3%
VRL Logistics Ltd.,Services,Equity,2.2%
Bank Of Baroda,Financial,Equity,2.1%
Cipla Ltd.,Healthcare,Equity,2.1%
HCL Technologies Ltd.,Technology,Equity,2.0%
Reliance Industries Ltd.,Energy,Equity,2.0%
Deepak Nitrite Ltd.,Chemicals,Equity,1.9%
Greenpanel Industries Ltd.,Consumer Staples,Equity,1.8%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.8%
Radico Khaitan Ltd.,Consumer Staples,Equity,1.8%
NCC Ltd.,Construction,Equity,1.7%
Gujarat Gas Ltd.,Energy,Equity,1.7%
Avanti Feeds Ltd.,Consumer Staples,Equity,1.7%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,1.7%
Hero Motocorp Ltd.,Automobile,Equity,1.7%
Bosch Ltd.,Automobile,Equity,1.7%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.6%
NTPC Ltd.,Energy,Equity,1.6%
The Ramco Cements Ltd.,Construction,Equity,1.6%
Bharat Forge Ltd.,Automobile,Equity,1.5%
Bharat Petroleum Corporation Ltd.,Energy,Equity,1.5%
Polycab India Ltd.,Capital Goods,Equity,1.3%
Tata Consumer Products Ltd.,Consumer Staples,Equity,1.3%
K.P.R. Mill Ltd.,Textiles,Equity,1.3%
Tata Motors Ltd.,Automobile,Equity,1.3%
Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,1.2%
Kirloskar Ferrous Industries Ltd.,Metals & Mining,Equity,1.2%
Ipca Laboratories Ltd.,Healthcare,Equity,1.2%
EIH Ltd.,Services,Equity,1.2%
Mas Financial Services Ltd.,Financial,Equity,1.1%
Tech Mahindra Ltd.,Technology,Equity,1.1%
Nuvoco Vistas Corporation Ltd.,Construction,Equity,1.0%
Laurus Labs Ltd.,Healthcare,Equity,1.0%
Graphite India Ltd.,Construction,Equity,1.0%
Indusind Bank Ltd.,Financial,Equity,1.0%
LIC Housing Finance Ltd.,Financial,Equity,1.0%
Wheels India Ltd.,Automobile,Equity,0.9%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,0.8%
V-Mart Retail Ltd.,Services,Equity,0.8%
Zensar Technologies Ltd.,Technology,Equity,0.7%
Mayur Uniquoters Ltd.,Textiles,Equity,0.7%
Voltas Ltd.,Consumer Discretionary,Equity,0.7%
PVR Ltd.,Services,Equity,0.7%
Reserve Bank of India,Financial,T-Bills,0.5%
Sagar Cements Ltd.,Construction,Equity,0.5%
