Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,5.6%
ICICI Bank Ltd.,Financial,Equity,4.7%
Reliance Industries Ltd.,Energy,Equity,3.5%
Infosys Ltd.,Technology,Equity,3.1%
HCL Technologies Ltd.,Technology,Equity,2.7%
Ashok Leyland Ltd.,Automobile,Equity,2.7%
United Breweries Ltd.,Consumer Staples,Equity,2.5%
Interglobe Aviation Ltd.,Services,Equity,2.3%
LIC Housing Finance Ltd.,Financial,Equity,2.2%
Gland Pharma Ltd.,Healthcare,Equity,2.2%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,2.1%
Dalmia Bharat Ltd.,Construction,Equity,2.1%
Larsen & Toubro Ltd.,Construction,Equity,2.0%
The Federal Bank Ltd.,Financial,Equity,2.0%
Max Healthcare Institute Ltd.,Healthcare,Equity,2.0%
AU Small Finance Bank Ltd.,Financial,Equity,2.0%
Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,1.9%
Zomato Ltd.,Services,Equity,1.9%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,1.9%
Mphasis Ltd.,Technology,Equity,1.8%
Ultratech Cement Ltd.,Construction,Equity,1.8%
PB Fintech Ltd.,Services,Equity,1.8%
Dabur India Ltd.,Consumer Staples,Equity,1.7%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.6%
Maruti Suzuki India Ltd.,Automobile,Equity,1.6%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.5%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,1.5%
Delhivery Ltd.,Services,Equity,1.5%
Coforge Ltd.,Technology,Equity,1.5%
Colgate-Palmolive (India) Ltd.,Consumer Staples,Equity,1.4%
Zee Entertainment Enterprises Ltd.,Services,Equity,1.3%
SBI Cards And Payment Services Ltd.,Financial,Equity,1.3%
Tata Steel Ltd.,Metals & Mining,Equity,1.3%
Jubilant FoodWorks Ltd.,Services,Equity,1.2%
Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,1.2%
Nippon Life India Asset Management Ltd.,Financial,Equity,1.2%
Power Grid Corporation Of India Ltd.,Energy,Equity,1.2%
Kotak Mahindra Bank Ltd.,Financial,Equity,1.2%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,1.2%
Alkem Laboratories Ltd.,Healthcare,Equity,1.1%
Cipla Ltd.,Healthcare,Equity,1.1%
Affle (India) Ltd.,Technology,Equity,1.1%
Endurance Technologies Ltd.,Automobile,Equity,1.0%
Laurus Labs Ltd.,Healthcare,Equity,1.0%
HDFC Life Insurance Co Ltd.,Insurance,Equity,1.0%
Deepak Nitrite Ltd.,Chemicals,Equity,0.9%
State Bank of India,Financial,Equity,0.9%
Freshworks Inc.,Technology,Forgn. Eq,0.9%
Tata Motors Ltd.,Automobile,Equity,0.9%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,0.9%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,0.8%
Hindalco Industries Ltd.,Metals & Mining,Equity,0.7%
Balkrishna Industries Ltd.,Automobile,Equity,0.6%
MakeMy Trip Ltd.,Services,Forgn. Eq,0.6%
Samvardhana Motherson International Ltd.,Automobile,Equity,0.6%
Cummins India Ltd.,Capital Goods,Equity,0.5%
ICICI Prudential Life Insurance Company Ltd.,Insurance,Equity,0.5%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,0.5%
One97 Communications Ltd.,Services,Equity,0.5%
Voltas Ltd.,Consumer Discretionary,Equity,0.5%
Bharti Airtel Ltd.,Communication,Equity,0.5%
HDFC Asset Management Company Ltd.,Financial,Equity,0.3%
