Name,Sector,Instrument,Assets
KSB Ltd.,Capital Goods,Equity,3.5%
KPIT Technologies Ltd.,Technology,Equity,3.4%
Westlife Foodworld Ltd,Services,Equity,3.2%
Can Fin Homes Ltd.,Financial,Equity,2.9%
Ashok Leyland Ltd.,Automobile,Equity,2.4%
State Bank of India,Financial,Equity,2.4%
Radico Khaitan Ltd.,Consumer Staples,Equity,2.4%
Kei Industries Ltd.,Capital Goods,Equity,2.4%
RHI Magnesita India Ltd.,Construction,Equity,2.1%
ICICI Bank Ltd.,Financial,Equity,2.0%
ICRA Ltd.,Services,Equity,2.0%
Canara Bank,Financial,Equity,1.9%
Multi Commodity Exchange Of India Ltd.,Services,Equity,1.9%
Amrutanjan Health Care Ltd.,Healthcare,Equity,1.8%
UTI Asset Management Company Ltd.,Financial,Equity,1.8%
Computer Age Management Services Ltd.,Services,Equity,1.8%
Safari Industries (India) Ltd.,Chemicals,Equity,1.7%
Neogen Chemicals Ltd.,Chemicals,Equity,1.6%
HDFC Bank Ltd.,Financial,Equity,1.6%
Brigade Enterprises Ltd.,Construction,Equity,1.6%
Greenpanel Industries Ltd.,Consumer Staples,Equity,1.6%
Carborundum Universal Ltd.,Metals & Mining,Equity,1.6%
BEML Ltd.,Capital Goods,Equity,1.5%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.5%
Cyient Ltd.,Technology,Equity,1.5%
Metro Brands Ltd.,Consumer Staples,Equity,1.4%
Triveni Turbine Ltd.,Capital Goods,Equity,1.4%
Dixon Technologies (India) Ltd.,Capital Goods,Equity,1.4%
Suven Pharmaceuticals Ltd.,Healthcare,Equity,1.3%
Navin Fluorine International Ltd.,Chemicals,Equity,1.3%
Birlasoft Ltd.,Technology,Equity,1.3%
Tube Investments Of India Ltd.,Automobile,Equity,1.3%
Birla Corporation Ltd.,Construction,Equity,1.2%
CSB Bank Ltd.,Financial,Equity,1.2%
Axis Bank Ltd.,Financial,Equity,1.2%
Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,1.2%
Orient Electric Ltd.,Consumer Discretionary,Equity,1.2%
Butterfly Gandhimathi Appliances Ltd.,Consumer Discretionary,Equity,1.1%
Force Motors Ltd.,Automobile,Equity,1.1%
JK Cement Ltd.,Construction,Equity,1.1%
Affle (India) Ltd.,Technology,Equity,1.1%
CE Info Systems Ltd.,Technology,Equity,1.1%
Prudent Corporate Advisory Services Ltd.,Financial,Equity,1.0%
Housing Development Finance Corporation Ltd.,Financial,Equity,1.0%
Jubilant FoodWorks Ltd.,Services,Equity,1.0%
Mold-Tek Packaging Ltd.,Chemicals,Equity,1.0%
Cholamandalam Financial Holdings Ltd.,Financial,Equity,0.9%
INOX Leisure Ltd.,Services,Equity,0.9%
Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.9%
Bajaj Finance Ltd.,Financial,Equity,0.9%
Central Depository Services (India) Ltd.,Financial,Equity,0.9%
Balrampur Chini Mills Ltd.,Consumer Staples,Equity,0.9%
PNC Infratech Ltd.,Construction,Equity,0.9%
Cera Sanitaryware Ltd.,Construction,Equity,0.9%
Subros Ltd.,Automobile,Equity,0.8%
KNR Constructions Ltd.,Construction,Equity,0.8%
Century Plyboards (India) Ltd.,Consumer Staples,Equity,0.8%
Amber Enterprises India Ltd.,Consumer Discretionary,Equity,0.8%
Kovai Medical Center & Hospital Ltd.,Healthcare,Equity,0.8%
Procter & Gamble Health Ltd.,Healthcare,Equity,0.8%
TCI Express Ltd.,Services,Equity,0.8%
Go Fashion (India) Ltd.,Services,Equity,0.7%
MM Forgings Ltd.,Metals & Mining,Equity,0.7%
VIP Industries Ltd.,Chemicals,Equity,0.6%
K.P.R. Mill Ltd.,Textiles,Equity,0.5%
Max Financial Services Ltd.,Financial,Equity,0.5%
Anupam Rasayan India Ltd.,Chemicals,Equity,0.4%
Persistent Systems Ltd.,Technology,Equity,0.4%
Vedant Fashions Ltd.,Services,Equity,0.3%
BEML Land Assets Ltd.,Services,Equity,0.2%
