Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,7.5%
HDFC Bank Ltd.,Financial,Equity,6.2%
State Bank of India,Financial,Equity,6.2%
Reliance Industries Ltd.,Energy,Equity,5.7%
Infosys Ltd.,Technology,Equity,5.6%
Housing Development Finance Corporation Ltd.,Financial,Equity,3.7%
Bank Of Baroda,Financial,Equity,3.4%
Varun Beverages Ltd.,Consumer Staples,Equity,3.1%
Mahindra & Mahindra Ltd.,Automobile,Equity,3.0%
Bharat Forge Ltd.,Automobile,Equity,2.9%
Bharti Airtel Ltd.,Communication,Equity,2.7%
Persistent Systems Ltd.,Technology,Equity,2.5%
Axis Bank Ltd.,Financial,Equity,2.5%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.4%
Hindalco Industries Ltd.,Metals & Mining,Equity,2.1%
Maruti Suzuki India Ltd.,Automobile,Equity,2.1%
Container Corporation Of India Ltd.,Services,Equity,2.0%
Ashok Leyland Ltd.,Automobile,Equity,2.0%
KNR Constructions Ltd.,Construction,Equity,1.9%
Supreme Industries Ltd.,Chemicals,Equity,1.9%
Bajaj Finance Ltd.,Financial,Equity,1.8%
HDFC Life Insurance Co Ltd.,Insurance,Equity,1.7%
Coforge Ltd.,Technology,Equity,1.6%
INOX Leisure Ltd.,Services,Equity,1.6%
Vinati Organics Ltd.,Chemicals,Equity,1.6%
United Spirits Ltd.,Consumer Staples,Equity,1.4%
PI Industries Ltd.,Chemicals,Equity,1.4%
HCL Technologies Ltd.,Technology,Equity,1.4%
Ultratech Cement Ltd.,Construction,Equity,1.4%
Adani Ports and Special Economic Zone Ltd.,Services,Equity,1.3%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.3%
Voltas Ltd.,Consumer Discretionary,Equity,1.2%
MRF Ltd.,Automobile,Equity,1.2%
Tata Steel Ltd.,Metals & Mining,Equity,1.1%
Oberoi Realty Ltd.,Construction,Equity,1.0%
Kotak Mahindra Bank Ltd.,Financial,Equity,0.9%
Havells India Ltd.,Capital Goods,Equity,0.9%
Asian Paints Ltd.,Chemicals,Equity,0.8%
Honeywell Automation India Ltd.,Capital Goods,Equity,0.8%
Amber Enterprises India Ltd.,Consumer Discretionary,Equity,0.8%
Gujarat Gas Ltd.,Energy,Equity,0.7%
Max Healthcare Institute Ltd.,Healthcare,Equity,0.7%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,0.6%
Ambuja Cements Ltd.,Construction,Equity,0.4%
TruCap Finance Ltd.,Financial,Equity,0.1%
