Name,Sector,Instrument,Assets
Narayana Hrudayalaya Ltd.,Healthcare,Equity,4.5%
Fine Organic Industries Ltd.,Chemicals,Equity,4.3%
JK Lakshmi Cement Ltd.,Construction,Equity,3.5%
Galaxy Surfactants Ltd.,Chemicals,Equity,3.4%
CCL Products (India) Ltd.,Consumer Staples,Equity,3.4%
Krishna Institute of Medical Sciences Ltd,Healthcare,Equity,3.3%
Brigade Enterprises Ltd.,Construction,Equity,3.2%
RHI Magnesita India Ltd.,Construction,Equity,3.0%
Birlasoft Ltd.,Technology,Equity,2.9%
Blue Star Ltd.,Consumer Discretionary,Equity,2.6%
City Union Bank Ltd.,Financial,Equity,2.6%
Mahindra CIE Automotive Ltd.,Metals & Mining,Equity,2.1%
Grindwell Norton Ltd.,Metals & Mining,Equity,1.7%
Chemplast Sanmar Ltd.,Chemicals,Equity,1.7%
Can Fin Homes Ltd.,Financial,Equity,1.6%
Ahluwalia Contracts (India) Ltd.,Construction,Equity,1.6%
Persistent Systems Ltd.,Technology,Equity,1.6%
Rolex Rings Ltd,Capital Goods,Equity,1.4%
Coforge Ltd.,Technology,Equity,1.3%
Neogen Chemicals Ltd.,Chemicals,Equity,1.3%
MTAR Technologies Ltd.,Capital Goods,Equity,1.2%
JK Cement Ltd.,Construction,Equity,1.1%
KPIT Technologies Ltd.,Technology,Equity,1.1%
Orient Electric Ltd.,Consumer Discretionary,Equity,1.1%
Sundaram Finance Ltd.,Financial,Equity,1.0%
Vesuvius India Ltd.,Construction,Equity,1.0%
PNC Infratech Ltd.,Construction,Equity,1.0%
Cholamandalam Financial Holdings Ltd.,Financial,Equity,0.9%
KNR Constructions Ltd.,Construction,Equity,0.9%
Mas Financial Services Ltd.,Financial,Equity,0.9%
Sudarshan Chemical Industries Ltd.,Chemicals,Equity,0.8%
Deepak Fertilisers And Petrochemicals Corporation Ltd.,Chemicals,Equity,0.8%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,0.8%
Heidelberg Cement India Ltd.,Construction,Equity,0.8%
Alicon Castalloy Ltd.,Metals & Mining,Equity,0.8%
TCNS Clothing Co. Ltd.,Textiles,Equity,0.7%
UNO Minda Ltd.,Automobile,Equity,0.7%
Go Fashion (India) Ltd.,Services,Equity,0.7%
Data Patterns (India) Ltd.,Capital Goods,Equity,0.6%
SRF Ltd.,Diversified,Equity,0.6%
Ipca Laboratories Ltd.,Healthcare,Equity,0.6%
Navin Fluorine International Ltd.,Chemicals,Equity,0.6%
Sansera Engineering Ltd.,Automobile,Equity,0.6%
SJS Enterprises Ltd.,Automobile,Equity,0.6%
Tata Elxsi Ltd.,Technology,Equity,0.6%
LTIMindtree Ltd.,Technology,Equity,0.5%
The Phoenix Mills Ltd.,Construction,Equity,0.5%
VST Industries Ltd.,Consumer Staples,Equity,0.5%
JM Financial Ltd.,Financial,Equity,0.5%
Aarti Industries Ltd.,Chemicals,Equity,0.4%
Vijaya Diagnostic Centre Ltd.,Healthcare,Equity,0.4%
Craftsman Automation Ltd.,Automobile,Equity,0.4%
Container Corporation Of India Ltd.,Services,Equity,0.4%
Multi Commodity Exchange Of India Ltd.,Services,Equity,0.4%
Fortis Healthcare Ltd.,Healthcare,Equity,0.4%
Jamna Auto Industries Ltd.,Automobile,Equity,0.4%
Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,0.4%
Balrampur Chini Mills Ltd.,Consumer Staples,Equity,0.4%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,0.3%
Suryoday Small Finance Bank Ltd.,Financial,Equity,0.3%
Mrs. Bectors Food Specialities Ltd.,Consumer Staples,Equity,0.3%
Rainbow Children's Medicare Ltd.,Healthcare,Equity,0.3%
Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.3%
EPL Ltd.,Chemicals,Equity,0.3%
The Ramco Cements Ltd.,Construction,Equity,0.3%
Minda Corporation Ltd.,Automobile,Equity,0.2%
Computer Age Management Services Ltd.,Services,Equity,0.2%
KFin Technologies Ltd.,Financial,Equity,0.2%
Mphasis Ltd.,Technology,Equity,0.2%
TeamLease Services Ltd.,Services,Equity,0.2%
Kaynes Technology India Ltd.,Capital Goods,Equity,0.2%
Global Health Ltd.,Healthcare,Equity,0.1%
