Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,5.6%
ICICI Bank Ltd.,Financial,Equity,4.2%
State Bank of India,Financial,Equity,3.3%
Infosys Ltd.,Technology,Equity,3.2%
Reliance Industries Ltd.,Energy,Equity,3.0%
The Indian Hotels Company Ltd.,Services,Equity,2.0%
Larsen & Toubro Ltd.,Construction,Equity,2.0%
Tata Consultancy Services Ltd.,Technology,Equity,2.0%
Housing Development Finance Corporation Ltd.,Financial,Equity,1.8%
ITC Ltd.,Consumer Staples,Equity,1.6%
Maruti Suzuki India Ltd.,Automobile,Equity,1.6%
Mphasis Ltd.,Technology,Equity,1.6%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,1.6%
Max Healthcare Institute Ltd.,Healthcare,Equity,1.5%
NTPC Ltd.,Energy,Equity,1.5%
Bharti Airtel Ltd.,Communication,Equity,1.5%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.4%
Trent Ltd.,Services,Equity,1.4%
Bharat Electronics Ltd.,Capital Goods,Equity,1.3%
Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,1.3%
PI Industries Ltd.,Chemicals,Equity,1.3%
Bank Of Baroda,Financial,Equity,1.2%
Tata Consumer Products Ltd.,Consumer Staples,Equity,1.1%
Shriram Finance Ltd,Financial,Equity,1.1%
Tata Motors Ltd.,Automobile,Equity,1.1%
Bharat Forge Ltd.,Automobile,Equity,1.1%
Tech Mahindra Ltd.,Technology,Equity,1.1%
Apollo Tyres Ltd.,Automobile,Equity,1.1%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,1.0%
Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,1.0%
Timken India Ltd.,Capital Goods,Equity,1.0%
Bharat Petroleum Corporation Ltd.,Energy,Equity,1.0%
Delhivery Ltd.,Services,Equity,1.0%
Sona BLW Precision Forgings Ltd.,Automobile,Equity,1.0%
LIC Housing Finance Ltd.,Financial,Equity,1.0%
Redington Ltd.,Services,Equity,0.9%
The Federal Bank Ltd.,Financial,Equity,0.8%
Emami Ltd.,Consumer Staples,Equity,0.8%
Zee Entertainment Enterprises Ltd.,Services,Equity,0.8%
Tata Steel Ltd.,Metals & Mining,Equity,0.8%
Power Grid Corporation Of India Ltd.,Energy,Equity,0.8%
Hindustan Aeronautics Ltd.,Capital Goods,Equity,0.8%
NHPC Ltd.,Energy,Equity,0.8%
Solar Industries India Ltd.,Chemicals,Equity,0.8%
Max Financial Services Ltd.,Financial,Equity,0.8%
LTIMindtree Ltd.,Technology,Equity,0.7%
Tata Communications Ltd.,Communication,Equity,0.7%
Indraprastha Gas Ltd.,Energy,Equity,0.7%
DCX Systems Ltd.,Capital Goods,Equity,0.7%
INOX Leisure Ltd.,Services,Equity,0.7%
Carborundum Universal Ltd.,Metals & Mining,Equity,0.7%
Ambuja Cements Ltd.,Construction,Equity,0.7%
Prestige Estates Projects Ltd.,Construction,Equity,0.7%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,0.7%
Balkrishna Industries Ltd.,Automobile,Equity,0.7%
Tata Chemicals Ltd.,Chemicals,Equity,0.6%
Kotak Mahindra Bank Ltd.,Financial,Equity,0.6%
Gujarat Fluorochemicals Ltd.,Chemicals,Equity,0.6%
Paradeep Phosphates Ltd.,Chemicals,Equity,0.6%
Hindustan Petroleum Corporation Ltd.,Energy,Equity,0.6%
Bata India Ltd.,Consumer Staples,Equity,0.6%
Sterling and Wilson Renewable Energy Ltd.,Capital Goods,Equity,0.6%
Eicher Motors Ltd.,Automobile,Equity,0.6%
The Phoenix Mills Ltd.,Construction,Equity,0.6%
AIA Engineering Ltd.,Metals & Mining,Equity,0.6%
Ashok Leyland Ltd.,Automobile,Equity,0.6%
AU Small Finance Bank Ltd.,Financial,Equity,0.5%
ACC Ltd.,Construction,Equity,0.5%
SBI Cards And Payment Services Ltd.,Financial,Equity,0.5%
Kajaria Ceramics Ltd.,Construction,Equity,0.5%
Aurobindo Pharma Ltd.,Healthcare,Equity,0.5%
Indusind Bank Ltd.,Financial,Equity,0.5%
Axis Bank Ltd.,Financial,Equity,0.5%
PB Fintech Ltd.,Services,Equity,0.5%
GAIL (India) Ltd.,Energy,Equity,0.5%
Supreme Industries Ltd.,Chemicals,Equity,0.4%
Motilal Oswal Financial Services Ltd.,Financial,Equity,0.4%
HDFC Life Insurance Co Ltd.,Insurance,Equity,0.4%
Container Corporation Of India Ltd.,Services,Equity,0.4%
Sundaram Finance Ltd.,Financial,Equity,0.4%
Indian Railway Finance Corporation Ltd.,Financial,Equity,0.4%
Gujarat State Petronet Ltd.,Energy,Equity,0.4%
Aavas Financiers Ltd.,Financial,Equity,0.4%
Interglobe Aviation Ltd.,Services,Equity,0.4%
Persistent Systems Ltd.,Technology,Equity,0.4%
Voltas Ltd.,Consumer Discretionary,Equity,0.4%
Macrotech Developers Ltd.,Construction,Equity,0.4%
HDFC S&P BSE Sensex ETF-IDCW,Financial,Mutual Fund,0.3%
Power Finance Corporation Ltd.,Financial,Equity,0.3%
Titagarh Wagons Ltd.,Automobile,Equity,0.3%
Chambal Fertilisers and Chemicals Ltd.,Chemicals,Equity,0.3%
Bharat Heavy Electricals Ltd.,Capital Goods,Equity,0.3%
Computer Age Management Services Ltd.,Services,Equity,0.3%
Hindalco Industries Ltd.,Metals & Mining,Equity,0.3%
Exide Industries Ltd.,Capital Goods,Equity,0.3%
Oriental Carbon & Chemicals Ltd.,Chemicals,Equity,0.3%
FSN E-Commerce Ventures Ltd.,Services,Equity,0.3%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,0.3%
United Spirits Ltd.,Consumer Staples,Equity,0.2%
Canara Bank,Financial,Equity,0.2%
Sapphire Foods India Ltd.,Services,Equity,0.2%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,0.2%
Life Insurance Corporation of India,Insurance,Equity,0.2%
Sundram Fasteners Ltd.,Capital Goods,Equity,0.2%
Ipca Laboratories Ltd.,Healthcare,Equity,0.2%
Samvardhana Motherson International Ltd.,Automobile,Equity,0.2%
Aarti Industries Ltd.,Chemicals,Equity,0.2%
Sun TV Network Ltd.,Services,Equity,0.2%
Cholamandalam Financial Holdings Ltd.,Financial,Equity,0.2%
United Breweries Ltd.,Consumer Staples,Equity,0.2%
REC Ltd.,Financial,Equity,0.2%
Delta Corp Ltd.,Services,Equity,0.2%
Glenmark Pharmaceuticals Ltd.,Healthcare,Equity,0.2%
TVS Motor Company Ltd.,Automobile,Equity,0.2%
L&T Technology Services Ltd.,Technology,Equity,0.2%
One97 Communications Ltd.,Services,Equity,0.1%
Hindustan Unilever Ltd.,Consumer Staples,Equity,0.1%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,0.1%
CarTrade Tech Ltd.,Services,Equity,0.1%
Oil India Ltd.,Energy,Equity,0.1%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,0.1%
Chemplast Sanmar Ltd.,Chemicals,Equity,0.1%
Indian Railway Catering And Tourism Corporation Ltd.,Services,Equity,0.1%
HCL Technologies Ltd.,Technology,Equity,0.1%
