Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,9.1%
Infosys Ltd.,Technology,Equity,6.8%
HDFC Bank Ltd.,Financial,Equity,6.2%
State Bank of India,Financial,Equity,5.6%
Reliance Industries Ltd.,Energy,Equity,5.2%
Larsen & Toubro Ltd.,Construction,Equity,5.2%
Axis Bank Ltd.,Financial,Equity,5.0%
Ultratech Cement Ltd.,Construction,Equity,3.0%
Bharti Airtel Ltd.,Communication,Equity,2.9%
Cummins India Ltd.,Capital Goods,Equity,2.8%
ITC Ltd.,Consumer Staples,Equity,2.8%
Housing Development Finance Corporation Ltd.,Financial,Equity,2.3%
ABB India Ltd.,Capital Goods,Equity,2.1%
Hindustan Unilever Ltd.,Consumer Staples,Equity,2.0%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.9%
Bajaj Finance Ltd.,Financial,Equity,1.8%
Bharat Electronics Ltd.,Capital Goods,Equity,1.6%
The Federal Bank Ltd.,Financial,Equity,1.6%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.6%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.6%
Tata Consultancy Services Ltd.,Technology,Equity,1.5%
Trent Ltd.,Services,Equity,1.5%
Cipla Ltd.,Healthcare,Equity,1.3%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.3%
HCL Technologies Ltd.,Technology,Equity,1.2%
Kajaria Ceramics Ltd.,Construction,Equity,1.1%
PI Industries Ltd.,Chemicals,Equity,1.1%
Westlife Foodworld Ltd,Services,Equity,1.1%
Tata Motors Ltd.,Automobile,Equity,1.1%
NTPC Ltd.,Energy,Equity,1.0%
Brigade Enterprises Ltd.,Construction,Equity,1.0%
Navin Fluorine International Ltd.,Chemicals,Equity,1.0%
Eicher Motors Ltd.,Automobile,Equity,1.0%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.0%
CreditAccess Grameen Ltd.,Financial,Equity,0.9%
Oberoi Realty Ltd.,Construction,Equity,0.9%
Hindalco Industries Ltd.,Metals & Mining,Equity,0.8%
Astral Ltd.,Chemicals,Equity,0.8%
KEC International Ltd.,Capital Goods,Equity,0.7%
Titan Company Ltd.,Consumer Discretionary,Equity,0.6%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,0.6%
Maruti Suzuki India Ltd.,Automobile,Equity,0.5%
Ashok Leyland Ltd.,Automobile,Equity,0.5%
UNO Minda Ltd.,Automobile,Equity,0.5%
Kei Industries Ltd.,Capital Goods,Equity,0.5%
The Phoenix Mills Ltd.,Construction,Equity,0.4%
Persistent Systems Ltd.,Technology,Equity,0.4%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,0.4%
Gujarat Gas Ltd.,Energy,Equity,0.3%
Honeywell Automation India Ltd.,Capital Goods,Equity,0.3%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,0.3%
LIC Housing Finance Ltd.,Financial,Equity,0.3%
Bikaji Foods International Ltd.,Consumer Staples,Equity,0.3%
Action Construction Equipment Ltd.,Capital Goods,Equity,0.3%
