Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,5.1%
Infosys Ltd.,Technology,Equity,4.6%
LTIMindtree Ltd.,Technology,Equity,3.5%
Axis Bank Ltd.,Financial,Equity,3.4%
ICICI Bank Ltd.,Financial,Equity,3.2%
Maruti Suzuki India Ltd.,Automobile,Equity,3.1%
Reliance Industries Ltd.,Energy,Equity,2.8%
Ultratech Cement Ltd.,Construction,Equity,2.6%
Mahindra & Mahindra Ltd.,Automobile,Equity,2.6%
Bharat Forge Ltd.,Automobile,Equity,2.4%
SRF Ltd.,Diversified,Equity,2.3%
Bosch Ltd.,Automobile,Equity,2.3%
Bajaj Finance Ltd.,Financial,Equity,2.1%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,2.1%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,2.0%
Century Plyboards (India) Ltd.,Consumer Staples,Equity,2.0%
State Bank of India,Financial,Equity,2.0%
Tata Chemicals Ltd.,Chemicals,Equity,1.9%
AU Small Finance Bank Ltd.,Financial,Equity,1.9%
Cummins India Ltd.,Capital Goods,Equity,1.9%
Honeywell Automation India Ltd.,Capital Goods,Equity,1.9%
Carborundum Universal Ltd.,Metals & Mining,Equity,1.8%
Ashok Leyland Ltd.,Automobile,Equity,1.8%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.7%
ITC Ltd.,Consumer Staples,Equity,1.7%
Ambuja Cements Ltd.,Construction,Equity,1.7%
Kajaria Ceramics Ltd.,Construction,Equity,1.6%
Larsen & Toubro Ltd.,Construction,Equity,1.6%
SKF India Ltd.,Capital Goods,Equity,1.6%
Blue Star Ltd.,Consumer Discretionary,Equity,1.5%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.4%
Bata India Ltd.,Consumer Staples,Equity,1.3%
United Spirits Ltd.,Consumer Staples,Equity,1.2%
Mahindra Lifespace Developers Ltd.,Construction,Equity,1.2%
Oberoi Realty Ltd.,Construction,Equity,1.2%
Dixon Technologies (India) Ltd.,Capital Goods,Equity,1.2%
Cipla Ltd.,Healthcare,Equity,1.1%
Ipca Laboratories Ltd.,Healthcare,Equity,1.0%
Jubilant FoodWorks Ltd.,Services,Equity,1.0%
Container Corporation Of India Ltd.,Services,Equity,1.0%
Elin Electronics Ltd.,Capital Goods,Equity,0.9%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,0.8%
UNO Minda Ltd.,Automobile,Equity,0.8%
Britannia Industries Ltd.,Consumer Staples,Equity,0.7%
Aavas Financiers Ltd.,Financial,Equity,0.7%
Supreme Industries Ltd.,Chemicals,Equity,0.6%
Thermax Ltd.,Capital Goods,Equity,0.5%
Bikaji Foods International Ltd.,Consumer Staples,Equity,0.5%
PI Industries Ltd.,Chemicals,Equity,0.5%
Vedant Fashions Ltd.,Services,Equity,0.3%
Kansai Nerolac Paints Ltd.,Chemicals,Equity,0.2%
