Name,Sector,Instrument,Assets
The Federal Bank Ltd.,Financial,Equity,5.2%
Cummins India Ltd.,Capital Goods,Equity,5.1%
Indian Bank,Financial,Equity,4.1%
City Union Bank Ltd.,Financial,Equity,3.8%
ABB India Ltd.,Capital Goods,Equity,3.7%
Persistent Systems Ltd.,Technology,Equity,3.5%
Trent Ltd.,Services,Equity,3.4%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,3.0%
Navin Fluorine International Ltd.,Chemicals,Equity,3.0%
PI Industries Ltd.,Chemicals,Equity,2.8%
Kajaria Ceramics Ltd.,Construction,Equity,2.7%
Solar Industries India Ltd.,Chemicals,Equity,2.7%
Ashok Leyland Ltd.,Automobile,Equity,2.7%
HDFC Asset Management Company Ltd.,Financial,Equity,2.6%
Bharat Electronics Ltd.,Capital Goods,Equity,2.4%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,2.3%
Max Healthcare Institute Ltd.,Healthcare,Equity,2.3%
CreditAccess Grameen Ltd.,Financial,Equity,2.1%
TVS Motor Company Ltd.,Automobile,Equity,2.1%
Vedant Fashions Ltd.,Services,Equity,2.0%
JK Lakshmi Cement Ltd.,Construction,Equity,1.9%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.9%
UNO Minda Ltd.,Automobile,Equity,1.9%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.8%
Astral Ltd.,Chemicals,Equity,1.7%
Tata Chemicals Ltd.,Chemicals,Equity,1.7%
Mold-Tek Packaging Ltd.,Chemicals,Equity,1.7%
JK Cement Ltd.,Construction,Equity,1.6%
Dalmia Bharat Ltd.,Construction,Equity,1.6%
Brigade Enterprises Ltd.,Construction,Equity,1.6%
Westlife Foodworld Ltd,Services,Equity,1.5%
Jubilant FoodWorks Ltd.,Services,Equity,1.4%
Emami Ltd.,Consumer Staples,Equity,1.3%
Gujarat Gas Ltd.,Energy,Equity,1.3%
Bharat Forge Ltd.,Automobile,Equity,1.2%
Ipca Laboratories Ltd.,Healthcare,Equity,1.2%
Oberoi Realty Ltd.,Construction,Equity,1.0%
TCI Express Ltd.,Services,Equity,1.0%
Kei Industries Ltd.,Capital Goods,Equity,1.0%
Syngene International Ltd.,Healthcare,Equity,0.9%
KNR Constructions Ltd.,Construction,Equity,0.9%
Atul Ltd.,Chemicals,Equity,0.7%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,0.7%
KEC International Ltd.,Capital Goods,Equity,0.7%
Max Financial Services Ltd.,Financial,Equity,0.6%
Canara Bank,Financial,Equity,0.6%
Can Fin Homes Ltd.,Financial,Equity,0.5%
Dixon Technologies (India) Ltd.,Capital Goods,Equity,0.5%
Bharat Dynamics Ltd.,Capital Goods,Equity,0.5%
LIC Housing Finance Ltd.,Financial,Equity,0.5%
Laurus Labs Ltd.,Healthcare,Equity,0.5%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,0.5%
AIA Engineering Ltd.,Metals & Mining,Equity,0.3%
Bikaji Foods International Ltd.,Consumer Staples,Equity,0.3%
Birlasoft Ltd.,Technology,Equity,0.1%
