Name,Sector,Instrument,Assets
Infosys Ltd.,Technology,Equity,34.6%
Tata Consultancy Services Ltd.,Technology,Equity,18.0%
HCL Technologies Ltd.,Technology,Equity,8.6%
Bharti Airtel Ltd.,Communication,Equity,8.2%
Wipro Ltd.,Technology,Equity,4.3%
Tech Mahindra Ltd.,Technology,Equity,3.1%
LTIMindtree Ltd.,Technology,Equity,1.9%
Zee Entertainment Enterprises Ltd.,Services,Equity,1.5%
Accenture PLC,Others,Forgn. Eq,1.1%
Indiamart Intermesh Ltd.,Services,Equity,0.9%
Mphasis Ltd.,Technology,Equity,0.9%
Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.8%
Oracle Financial Services Software Ltd.,Technology,Equity,0.7%
Siemens Ltd.,Capital Goods,Equity,0.7%
eClerx Services Ltd.,Services,Equity,0.7%
Microsoft Corportion (US),Technology,Forgn. Eq,0.7%
Cognizant Technology Solutions Corp.,Technology,Forgn. Eq,0.6%
FSN E-Commerce Ventures Ltd.,Services,Equity,0.6%
Zomato Ltd.,Services,Equity,0.6%
Cyient Ltd.,Technology,Equity,0.5%
PVR Ltd.,Services,Equity,0.5%
TeamLease Services Ltd.,Services,Equity,0.5%
INOX Leisure Ltd.,Services,Equity,0.5%
Sun TV Network Ltd.,Services,Equity,0.5%
Tata Communications Ltd.,Communication,Equity,0.5%
RateGain Travel Technologies Ltd.,Technology,Equity,0.4%
Zensar Technologies Ltd.,Technology,Equity,0.4%
Facebook Co,Services,Forgn. Eq,0.4%
Persistent Systems Ltd.,Technology,Equity,0.3%
Birlasoft Ltd.,Technology,Equity,0.3%
Info Edge (India) Ltd.,Services,Equity,0.3%
Railtel Corporation Of India Ltd.,Communication,Equity,0.3%
CarTrade Tech Ltd.,Services,Equity,0.3%
Tracxn Technologies Ltd.,Technology,Equity,0.2%
Coforge Ltd.,Technology,Equity,0.2%
Hitachi Energy India Ltd.,Capital Goods,Equity,0.2%
Adobe Systems Inc. (USA),Technology,Forgn. Eq,0.2%
Delhivery Ltd.,Services,Equity,0.2%
Firstsource Solutions Ltd.,Services,Equity,0.2%
Affle (India) Ltd.,Technology,Equity,0.2%
SAP SE,Technology,ADS/ADR,0.1%
Route Mobile Ltd.,Technology,Equity,0.1%
Salesforce Com.,Technology,Forgn. Eq,0.1%
Reserve Bank of India,Financial,T-Bills,0.1%
Reliance Industries Ltd.,Energy,Equity,0.1%
