Name,Sector,Instrument,Assets
ITC Ltd.,Consumer Staples,Equity,9.5%
Hindustan Unilever Ltd.,Consumer Staples,Equity,8.7%
Bharti Airtel Ltd.,Communication,Equity,7.5%
Nestle India Ltd.,Consumer Staples,Equity,5.4%
Maruti Suzuki India Ltd.,Automobile,Equity,4.5%
Mahindra & Mahindra Ltd.,Automobile,Equity,4.1%
Trent Ltd.,Services,Equity,3.9%
Titan Company Ltd.,Consumer Discretionary,Equity,3.9%
Asian Paints Ltd.,Chemicals,Equity,3.7%
TVS Motor Company Ltd.,Automobile,Equity,3.6%
Housing Development Finance Corporation Ltd.,Financial,Equity,2.5%
Procter & Gamble Hygiene and Health Care Ltd.,Consumer Staples,Equity,2.2%
Avenue Supermarts Ltd.,Services,Equity,2.0%
ICICI Bank Ltd.,Financial,Equity,2.0%
Tata Consumer Products Ltd.,Consumer Staples,Equity,1.9%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,1.9%
Marico Ltd.,Consumer Staples,Equity,1.8%
HDFC Asset Management Company Ltd.,Financial,Equity,1.7%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.6%
Dabur India Ltd.,Consumer Staples,Equity,1.6%
Blue Star Ltd.,Consumer Discretionary,Equity,1.4%
Eicher Motors Ltd.,Automobile,Equity,1.4%
Shoppers Stop Ltd.,Services,Equity,1.4%
TTK Prestige Ltd.,Consumer Discretionary,Equity,1.3%
INOX Leisure Ltd.,Services,Equity,1.3%
Axis Bank Ltd.,Financial,Equity,1.2%
Kajaria Ceramics Ltd.,Construction,Equity,1.1%
Westlife Foodworld Ltd,Services,Equity,1.1%
HDFC Life Insurance Co Ltd.,Insurance,Equity,1.1%
Bajaj Finance Ltd.,Financial,Equity,1.1%
V-Mart Retail Ltd.,Services,Equity,1.1%
Kansai Nerolac Paints Ltd.,Chemicals,Equity,1.1%
Hero Motocorp Ltd.,Automobile,Equity,1.1%
The Indian Hotels Company Ltd.,Services,Equity,1.1%
Britannia Industries Ltd.,Consumer Staples,Equity,1.0%
United Breweries Ltd.,Consumer Staples,Equity,1.0%
Century Plyboards (India) Ltd.,Consumer Staples,Equity,1.0%
Voltas Ltd.,Consumer Discretionary,Equity,1.0%
Jubilant FoodWorks Ltd.,Services,Equity,1.0%
United Spirits Ltd.,Consumer Staples,Equity,1.0%
Zee Entertainment Enterprises Ltd.,Services,Equity,0.9%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,0.7%
