Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,6.3%
ICICI Bank Ltd.,Financial,Equity,6.1%
State Bank of India,Financial,Equity,3.9%
Reliance Industries Ltd.,Energy,Equity,3.8%
Infosys Ltd.,Technology,Equity,3.2%
Axis Bank Ltd.,Financial,Equity,2.6%
Bharti Airtel Ltd.,Communication,Equity,2.1%
PI Industries Ltd.,Chemicals,Equity,2.1%
Varun Beverages Ltd.,Consumer Staples,Equity,2.1%
Max Healthcare Institute Ltd.,Healthcare,Equity,2.1%
Kotak Mahindra Bank Ltd.,Financial,Equity,2.0%
Tube Investments Of India Ltd.,Automobile,Equity,1.9%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.9%
Interglobe Aviation Ltd.,Services,Equity,1.8%
Dixon Technologies (India) Ltd.,Capital Goods,Equity,1.7%
Polycab India Ltd.,Capital Goods,Equity,1.6%
Bajaj Finance Ltd.,Financial,Equity,1.6%
Devyani International Ltd.,Services,Equity,1.6%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.6%
Escorts Kubota Ltd.,Automobile,Equity,1.6%
Schaeffler India Ltd.,Capital Goods,Equity,1.5%
Abbott India Ltd.,Healthcare,Equity,1.5%
UNO Minda Ltd.,Automobile,Equity,1.4%
Ultratech Cement Ltd.,Construction,Equity,1.4%
Tata Consultancy Services Ltd.,Technology,Equity,1.3%
Sumitomo Chemical India Ltd.,Chemicals,Equity,1.3%
United Spirits Ltd.,Consumer Staples,Equity,1.3%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.2%
Navin Fluorine International Ltd.,Chemicals,Equity,1.2%
ZF Commercial Vehicle Control Systems India Ltd.,Automobile,Equity,1.2%
Prestige Estates Projects Ltd.,Construction,Equity,1.1%
The Phoenix Mills Ltd.,Construction,Equity,1.1%
Vinati Organics Ltd.,Chemicals,Equity,1.1%
Maruti Suzuki India Ltd.,Automobile,Equity,1.0%
Star Health and Allied Insurance Company Ltd.,Insurance,Equity,0.9%
Deepak Nitrite Ltd.,Chemicals,Equity,0.9%
Gujarat Gas Ltd.,Energy,Equity,0.9%
United Breweries Ltd.,Consumer Staples,Equity,0.9%
Computer Age Management Services Ltd.,Services,Equity,0.9%
Coforge Ltd.,Technology,Equity,0.9%
Avenue Supermarts Ltd.,Services,Equity,0.9%
Cipla Ltd.,Healthcare,Equity,0.8%
Vedant Fashions Ltd.,Services,Equity,0.8%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,0.8%
Bharat Electronics Ltd.,Capital Goods,Equity,0.8%
Titan Company Ltd.,Consumer Discretionary,Equity,0.8%
Syngene International Ltd.,Healthcare,Equity,0.8%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,0.7%
CreditAccess Grameen Ltd.,Financial,Equity,0.7%
Honeywell Automation India Ltd.,Capital Goods,Equity,0.7%
ABB India Ltd.,Capital Goods,Equity,0.7%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,0.7%
Eicher Motors Ltd.,Automobile,Equity,0.7%
Persistent Systems Ltd.,Technology,Equity,0.7%
3M India Ltd.,Diversified,Equity,0.7%
Tata Power Company Ltd.,Energy,Equity,0.7%
Page Industries Ltd.,Textiles,Equity,0.6%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,0.6%
Muthoot Finance Ltd.,Financial,Equity,0.6%
Indiamart Intermesh Ltd.,Services,Equity,0.6%
LTIMindtree Ltd.,Technology,Equity,0.6%
Britannia Industries Ltd.,Consumer Staples,Equity,0.6%
PB Fintech Ltd.,Services,Equity,0.6%
Aavas Financiers Ltd.,Financial,Equity,0.6%
Max Financial Services Ltd.,Financial,Equity,0.6%
TVS Motor Company Ltd.,Automobile,Equity,0.5%
L&T Technology Services Ltd.,Technology,Equity,0.5%
SBI Cards And Payment Services Ltd.,Financial,Equity,0.4%
FSN E-Commerce Ventures Ltd.,Services,Equity,0.3%
Divi's Laboratories Ltd.,Healthcare,Equity,0.2%
