Name,Sector,Instrument,Assets
Supreme Industries Ltd.,Chemicals,Equity,4.4%
The Phoenix Mills Ltd.,Construction,Equity,3.7%
Atul Ltd.,Chemicals,Equity,3.6%
The Federal Bank Ltd.,Financial,Equity,3.5%
Bharat Forge Ltd.,Automobile,Equity,3.5%
Ipca Laboratories Ltd.,Healthcare,Equity,3.4%
Alkem Laboratories Ltd.,Healthcare,Equity,3.1%
Emami Ltd.,Consumer Staples,Equity,3.0%
Bata India Ltd.,Consumer Staples,Equity,2.8%
Polycab India Ltd.,Capital Goods,Equity,2.8%
Coromandel International Ltd.,Chemicals,Equity,2.7%
Container Corporation Of India Ltd.,Services,Equity,2.6%
Jubilant FoodWorks Ltd.,Services,Equity,2.5%
ICICI Bank Ltd.,Financial,Equity,2.5%
Balkrishna Industries Ltd.,Automobile,Equity,2.4%
Sheela Foam Ltd.,Consumer Discretionary,Equity,2.2%
Chambal Fertilisers and Chemicals Ltd.,Chemicals,Equity,2.2%
Manappuram Finance Ltd.,Financial,Equity,2.2%
Tata Chemicals Ltd.,Chemicals,Equity,2.2%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,2.1%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,2.1%
Cyient Ltd.,Technology,Equity,2.1%
Hindustan Aeronautics Ltd.,Capital Goods,Equity,2.0%
Eicher Motors Ltd.,Automobile,Equity,2.0%
Alembic Pharmaceuticals Ltd.,Healthcare,Equity,2.0%
JK Cement Ltd.,Construction,Equity,1.9%
Gujarat Gas Ltd.,Energy,Equity,1.9%
Hatsun Agro Product Ltd.,Consumer Staples,Equity,1.7%
Max Financial Services Ltd.,Financial,Equity,1.7%
Coforge Ltd.,Technology,Equity,1.4%
AU Small Finance Bank Ltd.,Financial,Equity,1.3%
City Union Bank Ltd.,Financial,Equity,1.3%
Kajaria Ceramics Ltd.,Construction,Equity,1.3%
SRF Ltd.,Diversified,Equity,1.2%
Persistent Systems Ltd.,Technology,Equity,1.2%
Timken India Ltd.,Capital Goods,Equity,1.2%
Tube Investments Of India Ltd.,Automobile,Equity,1.1%
Techno Electric & Engineering Company Ltd.,Capital Goods,Equity,1.1%
Thermax Ltd.,Capital Goods,Equity,1.0%
Linde India Ltd.,Chemicals,Equity,1.0%
Dhanuka Agritech Ltd.,Chemicals,Equity,1.0%
Dixon Technologies (India) Ltd.,Capital Goods,Equity,1.0%
Aptus Value Housing Finance India Ltd.,Financial,Equity,0.9%
CG Power and Industrial Solutions Ltd.,Capital Goods,Equity,0.9%
eClerx Services Ltd.,Services,Equity,0.8%
Kansai Nerolac Paints Ltd.,Chemicals,Equity,0.7%
Ratnamani Metals & Tubes Ltd.,Metals & Mining,Equity,0.7%
Jubilant Ingrevia Ltd.,Chemicals,Equity,0.7%
UNO Minda Ltd.,Automobile,Equity,0.7%
Can Fin Homes Ltd.,Financial,Equity,0.7%
Just Dial Ltd.,Services,Equity,0.6%
Suprajit Engineering Ltd.,Automobile,Equity,0.3%
