Name,Sector,Instrument,Assets
Reliance Industries Ltd.,Energy,Equity,4.3%
Infosys Ltd.,Technology,Equity,3.6%
HDFC Bank Ltd.,Financial,Equity,3.4%
ICICI Bank Ltd.,Financial,Equity,3.3%
MindTree Ltd.,Technology,Equity,3.1%
Housing Development Finance Corpn. Ltd.,Financial,Equity,3.0%
Bharti Airtel Ltd.,Communication,Equity,2.6%
Navin Fluorine International Ltd.,Chemicals,Equity,2.6%
Axis Bank Ltd.,Financial,Equity,2.6%
State Bank of India,Financial,Equity,2.3%
Birla Corporation Ltd.,Construction,Equity,2.3%
Quess Corp Ltd.,Financial,Equity,2.3%
Cholamandalam Financial Holdings Ltd.,Financial,Equity,2.2%
Tata Consultancy Services Ltd.,Technology,Equity,2.1%
Bajaj Finserv Ltd.,Financial,Equity,2.0%
Grindwell Norton Ltd.,Metals,Equity,2.0%
Larsen & Toubro Ltd.,Construction,Equity,1.9%
SRF Ltd.,Diversified,Equity,1.8%
Radico Khaitan Ltd.,FMCG,Equity,1.8%
Page Industries Ltd.,Textiles,Equity,1.8%
Indraprastha Gas Ltd.,Energy,Equity,1.7%
Multi Commodity Exchange Of India Ltd.,Services,Equity,1.7%
Kalyan Jewellers India Ltd.,Consumer Durable,Equity,1.7%
Balrampur Chini Mills Ltd.,FMCG,Equity,1.5%
Emami Ltd.,FMCG,Equity,1.5%
Hindustan Petroleum Corporation Ltd.,Energy,Equity,1.5%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.5%
Bank Of Baroda,Financial,Equity,1.5%
Tata Metaliks Ltd.,Metals,Equity,1.5%
Tata Motors Ltd.,Automobile,Equity,1.4%
Coromandel International Ltd.,Chemicals,Equity,1.4%
SBI Life Insurance Company Ltd.,Financial,Equity,1.4%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.4%
Schaeffler India Ltd.,Engineering,Equity,1.4%
Gland Pharma Ltd.,Healthcare,Equity,1.4%
CSB Bank Ltd.,Financial,Equity,1.3%
Timken India Ltd.,Engineering,Equity,1.3%
VIP Industries Ltd.,Chemicals,Equity,1.3%
Oberoi Realty Ltd.,Construction,Equity,1.2%
Hindalco Industries Ltd.,Metals,Equity,1.2%
Tech Mahindra Ltd.,Technology,Equity,1.2%
LIC Housing Finance Ltd.,Financial,Equity,1.2%
Bharat Petroleum Corporation Ltd.,Energy,Equity,1.1%
Hindustan Unilever Ltd.,FMCG,Equity,1.1%
Container Corporation Of India Ltd.,Services,Equity,1.1%
ICICI Securities Ltd.,Financial,Equity,1.0%
Amrutanjan Health Care Ltd.,Healthcare,Equity,1.0%
Cyient Ltd.,Technology,Equity,1.0%
Wabco India Ltd.,Automobile,Equity,1.0%
3M India Ltd.,Diversified,Equity,1.0%
The Ramco Cements Ltd.,Construction,Equity,1.0%
Lakshmi Machine Works Ltd.,Engineering,Equity,0.9%
Ashok Leyland Ltd.,Automobile,Equity,0.8%
Prestige Estates Projects Ltd.,Construction,Equity,0.8%
HCL Technologies Ltd.,Technology,Equity,0.8%
Motherson Sumi Systems Ltd.,Automobile,Equity,0.7%
Orient Electric Ltd.,Consumer Durable,Equity,0.7%
Craftsman Automation Ltd.,Engineering,Equity,0.6%
Dixon Technologies (India) Ltd.,Engineering,Equity,0.5%
Polycab India Ltd.,Engineering,Equity,0.5%
Ultratech Cement Ltd.,Construction,Equity,0.5%
PB Fintech Ltd.,Services,Equity,0.3%
Capacite Infraprojects Ltd.,Construction,Equity,0.3%
Bharti Airtel Ltd. Partly Paid Equity,Communication,PPE,0.1%
