Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,9.5%
ICICI Bank Ltd.,Financial,Equity,9.1%
Reliance Industries Ltd.,Energy,Equity,5.9%
Infosys Ltd.,Technology,Equity,5.5%
State Bank of India,Financial,Equity,4.6%
Axis Bank Ltd.,Financial,Equity,3.8%
Tata Consultancy Services Ltd.,Technology,Equity,3.5%
Larsen & Toubro Ltd.,Construction,Equity,3.5%
ITC Ltd.,Consumer Staples,Equity,3.3%
NTPC Ltd.,Energy,Equity,3.1%
Bajaj Finance Ltd.,Financial,Equity,3.0%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.9%
Eicher Motors Ltd.,Automobile,Equity,2.6%
Bank Of Baroda,Financial,Equity,2.6%
Kotak Mahindra Bank Ltd.,Financial,Equity,2.5%
SBI Life Insurance Company Ltd.,Insurance,Equity,2.4%
Avenue Supermarts Ltd.,Services,Equity,2.1%
Cipla Ltd.,Healthcare,Equity,2.1%
Titan Company Ltd.,Consumer Discretionary,Equity,2.1%
Mahindra & Mahindra Ltd.,Automobile,Equity,2.1%
Trent Ltd.,Services,Equity,2.0%
Bharti Airtel Ltd.,Communication,Equity,2.0%
The Indian Hotels Company Ltd.,Services,Equity,1.9%
Coal India Ltd.,Energy,Equity,1.9%
United Breweries Ltd.,Consumer Staples,Equity,1.7%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.5%
Maruti Suzuki India Ltd.,Automobile,Equity,1.5%
DLF Ltd. - (DLF),Construction,Equity,1.5%
Ambuja Cements Ltd.,Construction,Equity,1.4%
Hindustan Unilever Ltd.,Consumer Staples,Equity,1.4%
Tata Consumer Products Ltd.,Consumer Staples,Equity,1.4%
Hindustan Aeronautics Ltd.,Capital Goods,Equity,1.3%
Asian Paints Ltd.,Chemicals,Equity,1.3%
Housing Development Finance Corporation Ltd.,Financial,Equity,0.5%
Reserve Bank of India,Financial,T-Bills,0.3%
