Name,Sector,Instrument,Assets
Reliance Industries Ltd.,Energy,Equity,7.2%
HDFC Bank Ltd.,Financial,Equity,5.9%
ICICI Bank Ltd.,Financial,Equity,5.3%
Infosys Ltd.,Technology,Equity,5.0%
Housing Development Finance Corporation Ltd.,Financial,Equity,3.0%
State Bank of India,Financial,Equity,2.8%
Axis Bank Ltd.,Financial,Equity,2.8%
Kotak Mahindra Bank Ltd.,Financial,Equity,2.4%
ITC Ltd.,Consumer Staples,Equity,2.4%
Bharti Airtel Ltd.,Communication,Equity,2.0%
Larsen & Toubro Ltd.,Construction,Equity,1.9%
Jindal Stainless (Hisar) Ltd.,Metals & Mining,Equity,1.7%
Bajaj Finance Ltd.,Financial,Equity,1.7%
Hindustan Unilever Ltd.,Consumer Staples,Equity,1.5%
Coal India Ltd.,Energy,Equity,1.5%
Tata Consultancy Services Ltd.,Technology,Equity,1.5%
Gujarat Fluorochemicals Ltd.,Chemicals,Equity,1.5%
Maruti Suzuki India Ltd.,Automobile,Equity,1.4%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.4%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.4%
Titan Company Ltd.,Consumer Discretionary,Equity,1.3%
NTPC Ltd.,Energy,Equity,1.3%
Bank Of Baroda,Financial,Equity,1.1%
PB Fintech Ltd.,Services,Equity,1.1%
Dalmia Bharat Ltd.,Construction,Equity,1.1%
Emami Ltd.,Consumer Staples,Equity,1.1%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,1.1%
La Opala RG Ltd.,Construction,Equity,1.1%
Blue Dart Express Ltd.,Services,Equity,1.1%
Ultratech Cement Ltd.,Construction,Equity,1.1%
Max Financial Services Ltd.,Financial,Equity,1.0%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.0%
The Federal Bank Ltd.,Financial,Equity,1.0%
Hindustan Zinc Ltd.,Metals & Mining,Equity,1.0%
HCL Technologies Ltd.,Technology,Equity,1.0%
Bosch Ltd.,Automobile,Equity,1.0%
Bharat Dynamics Ltd.,Capital Goods,Equity,1.0%
TVS Motor Company Ltd.,Automobile,Equity,1.0%
Siemens Ltd.,Capital Goods,Equity,1.0%
Hindustan Oil Exploration Company Ltd.,Energy,Equity,1.0%
Aster DM Healthcare Ltd.,Healthcare,Equity,1.0%
Adani Enterprises Ltd.,Services,Equity,0.9%
Karur Vysya Bank Ltd.,Financial,Equity,0.9%
Avenue Supermarts Ltd.,Services,Equity,0.9%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,0.9%
Pidilite Industries Ltd.,Chemicals,Equity,0.8%
KPIT Technologies Ltd.,Technology,Equity,0.8%
Ambuja Cements Ltd.,Construction,Equity,0.8%
Bharat Electronics Ltd.,Capital Goods,Equity,0.8%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,0.7%
UTI Asset Management Company Ltd.,Financial,Equity,0.7%
SBI Life Insurance Company Ltd.,Insurance,Equity,0.7%
Sundaram Finance Ltd.,Financial,Equity,0.7%
LTIMindtree Ltd.,Technology,Equity,0.7%
ZF Commercial Vehicle Control Systems India Ltd.,Automobile,Equity,0.7%
Hindalco Industries Ltd.,Metals & Mining,Equity,0.7%
Interglobe Aviation Ltd.,Services,Equity,0.6%
Astec Lifesciences Ltd.,Chemicals,Equity,0.6%
Container Corporation Of India Ltd.,Services,Equity,0.6%
Gulf Oil Lubricants India Ltd.,Energy,Equity,0.6%
PNC Infratech Ltd.,Construction,Equity,0.6%
Prince Pipes and Fittings Ltd.,Chemicals,Equity,0.5%
DCB Bank Ltd.,Financial,Equity,0.5%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,0.5%
Varun Beverages Ltd.,Consumer Staples,Equity,0.5%
Cyient Ltd.,Technology,Equity,0.5%
Multi Commodity Exchange Of India Ltd.,Services,Equity,0.5%
KNR Constructions Ltd.,Construction,Equity,0.5%
Zee Entertainment Enterprises Ltd.,Services,Equity,0.5%
Page Industries Ltd.,Textiles,Equity,0.5%
Cera Sanitaryware Ltd.,Construction,Equity,0.5%
DLF Ltd. - (DLF),Construction,Equity,0.4%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,0.4%
CreditAccess Grameen Ltd.,Financial,Equity,0.4%
eClerx Services Ltd.,Services,Equity,0.3%
