Name,Sector,Instrument,Assets
Triveni Engineering & Industries Ltd.,Consumer Staples,Equity,3.4%
Suprajit Engineering Ltd.,Automobile,Equity,3.4%
Cyient Ltd.,Technology,Equity,3.3%
Ratnamani Metals & Tubes Ltd.,Metals & Mining,Equity,3.3%
Chambal Fertilisers and Chemicals Ltd.,Chemicals,Equity,2.9%
Atul Ltd.,Chemicals,Equity,2.8%
Nilkamal Ltd.,Chemicals,Equity,2.7%
K.P.R. Mill Ltd.,Textiles,Equity,2.6%
La Opala RG Ltd.,Construction,Equity,2.4%
Ipca Laboratories Ltd.,Healthcare,Equity,2.3%
eClerx Services Ltd.,Services,Equity,2.1%
GHCL Ltd.,Chemicals,Equity,2.1%
Sheela Foam Ltd.,Consumer Discretionary,Equity,2.0%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,2.0%
Shoppers Stop Ltd.,Services,Equity,1.9%
DCB Bank Ltd.,Financial,Equity,1.8%
Tube Investments Of India Ltd.,Automobile,Equity,1.8%
Mold-Tek Packaging Ltd.,Chemicals,Equity,1.8%
Kajaria Ceramics Ltd.,Construction,Equity,1.7%
Manappuram Finance Ltd.,Financial,Equity,1.6%
Westlife Foodworld Ltd,Services,Equity,1.6%
Dhanuka Agritech Ltd.,Chemicals,Equity,1.5%
Sharda Cropchem Ltd.,Chemicals,Equity,1.5%
Narayana Hrudayalaya Ltd.,Healthcare,Equity,1.5%
Kalyani Steels Ltd.,Metals & Mining,Equity,1.5%
Finolex Industries Ltd.,Chemicals,Equity,1.4%
INOX Leisure Ltd.,Services,Equity,1.4%
Aarti Drugs Ltd.,Healthcare,Equity,1.4%
Swaraj Engines Ltd.,Capital Goods,Equity,1.4%
VST Industries Ltd.,Consumer Staples,Equity,1.3%
Greenlam Industries Ltd.,Consumer Staples,Equity,1.3%
Equitas Holdings Ltd.,Financial,Equity,1.3%
Safari Industries (India) Ltd.,Chemicals,Equity,1.3%
LT Foods Ltd.,Consumer Staples,Equity,1.3%
Paradeep Phosphates Ltd.,Chemicals,Equity,1.2%
Techno Electric & Engineering Company Ltd.,Capital Goods,Equity,1.2%
TTK Prestige Ltd.,Consumer Discretionary,Equity,1.2%
Voltamp Transformers Ltd.,Capital Goods,Equity,1.1%
Welspun Corp Ltd.,Metals & Mining,Equity,1.1%
Rolex Rings Ltd,Capital Goods,Equity,1.0%
Rainbow Children's Medicare Ltd.,Healthcare,Equity,1.0%
Vardhman Textiles Ltd.,Textiles,Equity,1.0%
Amrutanjan Health Care Ltd.,Healthcare,Equity,1.0%
KNR Constructions Ltd.,Construction,Equity,1.0%
Vedant Fashions Ltd.,Services,Equity,0.9%
Archean Chemical Industries Ltd.,Chemicals,Equity,0.9%
Heritage Foods Ltd.,Consumer Staples,Equity,0.9%
Lumax Auto Technologies Ltd.,Automobile,Equity,0.9%
Prince Pipes and Fittings Ltd.,Chemicals,Equity,0.8%
Prudent Corporate Advisory Services Ltd.,Financial,Equity,0.8%
Dodla Dairy Ltd,Consumer Staples,Equity,0.8%
Thangamayil Jewellery Ltd.,Consumer Discretionary,Equity,0.8%
Subros Ltd.,Automobile,Equity,0.8%
S.P. Apparels Ltd.,Textiles,Equity,0.8%
V-Mart Retail Ltd.,Services,Equity,0.8%
Finolex Cables Ltd.,Capital Goods,Equity,0.7%
Dwarikesh Sugar Industries Ltd.,Consumer Staples,Equity,0.7%
Jubilant Ingrevia Ltd.,Chemicals,Equity,0.7%
Just Dial Ltd.,Services,Equity,0.7%
Anand Rathi Wealth Ltd.,Financial,Equity,0.6%
Graphite India Ltd.,Construction,Equity,0.6%
Siyaram Silk Mills Ltd.,Textiles,Equity,0.6%
Sandhar Technologies Ltd.,Automobile,Equity,0.6%
TCPL Packaging Ltd.,Consumer Staples,Equity,0.5%
Amber Enterprises India Ltd.,Consumer Discretionary,Equity,0.5%
Himatsingka Seide Ltd.,Textiles,Equity,0.4%
Repco Home Finance Ltd.,Financial,Equity,0.3%
Zensar Technologies Ltd.,Technology,Equity,0.3%
Hindware Home Innovation Ltd.,Construction,Equity,0.3%
Harsha Engineers International Ltd.,Capital Goods,Equity,0.3%
Campus Activewear Ltd.,Consumer Staples,Equity,0.2%
