Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,7.5%
Reliance Industries Ltd.,Energy,Equity,5.3%
State Bank of India,Financial,Equity,5.3%
Varun Beverages Ltd.,Consumer Staples,Equity,5.2%
HDFC Bank Ltd.,Financial,Equity,4.8%
IDFC First Bank Ltd.,Financial,Equity,4.1%
Sundram Fasteners Ltd.,Capital Goods,Equity,3.8%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,3.5%
Bharti Airtel Ltd.,Communication,Equity,3.2%
Tata Consultancy Services Ltd.,Technology,Equity,2.8%
Zee Entertainment Enterprises Ltd.,Services,Equity,2.6%
Cummins India Ltd.,Capital Goods,Equity,2.3%
AIA Engineering Ltd.,Metals & Mining,Equity,2.3%
Redington Ltd.,Services,Equity,2.2%
PI Industries Ltd.,Chemicals,Equity,2.2%
LIC Housing Finance Ltd.,Financial,Equity,2.2%
Fortis Healthcare Ltd.,Healthcare,Equity,2.1%
ITC Ltd.,Consumer Staples,Equity,2.1%
Infosys Ltd.,Technology,Equity,2.0%
The Ramco Cements Ltd.,Construction,Equity,1.9%
BASF India Ltd.,Chemicals,Equity,1.9%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.5%
Kotak Mahindra Bank Ltd.,Financial,Equity,1.4%
Tube Investments Of India Ltd.,Automobile,Equity,1.4%
Gujarat State Petronet Ltd.,Energy,Equity,1.4%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,1.4%
Housing Development Finance Corporation Ltd.,Financial,Equity,1.4%
Larsen & Toubro Ltd.,Construction,Equity,1.3%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.3%
Oracle Financial Services Software Ltd.,Technology,Equity,1.2%
Elantas Beck India Ltd.,Chemicals,Equity,1.2%
Ajanta Pharma Ltd.,Healthcare,Equity,1.1%
Akzo Nobel India Ltd.,Chemicals,Equity,1.1%
Devyani International Ltd.,Services,Equity,1.1%
Ashok Leyland Ltd.,Automobile,Equity,1.1%
Ultratech Cement Ltd.,Construction,Equity,1.1%
Thermax Ltd.,Capital Goods,Equity,1.0%
ACC Ltd.,Construction,Equity,0.9%
Hindustan Unilever Ltd.,Consumer Staples,Equity,0.8%
Syngene International Ltd.,Healthcare,Equity,0.8%
Quess Corp Ltd.,Financial,Equity,0.6%
Divi's Laboratories Ltd.,Healthcare,Equity,0.3%
Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.1%
