Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,9.5%
TVS Motor Company Ltd.,Automobile,Equity,9.2%
ICICI Bank Ltd.,Financial,Equity,6.9%
Reliance Industries Ltd.,Energy,Equity,5.6%
Infosys Ltd.,Technology,Equity,5.0%
Maruti Suzuki India Ltd.,Automobile,Equity,4.8%
Avenue Supermarts Ltd.,Services,Equity,3.5%
Bharti Airtel Ltd.,Communication,Equity,3.3%
State Bank of India,Financial,Equity,3.2%
Axis Bank Ltd.,Financial,Equity,3.2%
Mahindra & Mahindra Ltd.,Automobile,Equity,3.1%
Larsen & Toubro Ltd.,Construction,Equity,2.7%
SBI Life Insurance Company Ltd.,Insurance,Equity,2.4%
Britannia Industries Ltd.,Consumer Staples,Equity,2.1%
Bajaj Electricals Ltd.,Consumer Discretionary,Equity,2.0%
FSN E-Commerce Ventures Ltd.,Services,Equity,1.9%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.8%
SBI Cards And Payment Services Ltd.,Financial,Equity,1.7%
HCL Technologies Ltd.,Technology,Equity,1.7%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.6%
Samvardhana Motherson International Ltd.,Automobile,Equity,1.4%
Ethos Ltd.,Services,Equity,1.3%
Trent Ltd.,Services,Equity,1.2%
Housing Development Finance Corporation Ltd.,Financial,Equity,1.2%
The Phoenix Mills Ltd.,Construction,Equity,1.2%
Tech Mahindra Ltd.,Technology,Equity,1.1%
Siemens Ltd.,Capital Goods,Equity,1.1%
Sundaram-Clayton Ltd.,Automobile,Equity,1.0%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.0%
Ultratech Cement Ltd.,Construction,Equity,0.9%
Gland Pharma Ltd.,Healthcare,Equity,0.9%
Hindalco Industries Ltd.,Metals & Mining,Equity,0.7%
Alkem Laboratories Ltd.,Healthcare,Equity,0.7%
Rolex Rings Ltd,Capital Goods,Equity,0.7%
Tata Consultancy Services Ltd.,Technology,Equity,0.7%
Oil & Natural Gas Corporation Ltd.,Energy,Equity,0.6%
Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,0.6%
PNC Infratech Ltd.,Construction,Equity,0.6%
Nazara Technologies Ltd.,Technology,Equity,0.6%
GR Infraprojects Ltd.,Construction,Equity,0.5%
Max Financial Services Ltd.,Financial,Equity,0.5%
Zomato Ltd.,Services,Equity,0.5%
KNR Constructions Ltd.,Construction,Equity,0.5%
Angel One Ltd.,Financial,Equity,0.5%
PCBL Ltd.,Chemicals,Equity,0.4%
Syrma SGS Technology Ltd.,Capital Goods,Equity,0.4%
Delhivery Ltd.,Services,Equity,0.3%
Orient Electric Ltd.,Consumer Discretionary,Equity,0.3%
Reserve Bank of India,Financial,T-Bills,0.3%
Jubilant FoodWorks Ltd.,Services,Equity,0.3%
Navin Fluorine International Ltd.,Chemicals,Equity,0.2%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,0.1%
