Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,7.4%
ICICI Bank Ltd.,Financial,Equity,7.3%
Infosys Ltd.,Technology,Equity,6.5%
Reliance Industries Ltd.,Energy,Equity,5.8%
State Bank of India,Financial,Equity,4.3%
Tata Consultancy Services Ltd.,Technology,Equity,3.8%
Axis Bank Ltd.,Financial,Equity,3.4%
Bharti Airtel Ltd.,Communication,Equity,2.9%
Larsen & Toubro Ltd.,Construction,Equity,2.5%
Bajaj Finance Ltd.,Financial,Equity,2.1%
Ultratech Cement Ltd.,Construction,Equity,2.1%
NTPC Ltd.,Energy,Equity,2.0%
Kotak Mahindra Bank Ltd.,Financial,Equity,1.8%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.7%
Tube Investments Of India Ltd.,Automobile,Equity,1.6%
Varun Beverages Ltd.,Consumer Staples,Equity,1.5%
Britannia Industries Ltd.,Consumer Staples,Equity,1.4%
Hindustan Unilever Ltd.,Consumer Staples,Equity,1.4%
Bharat Electronics Ltd.,Capital Goods,Equity,1.4%
PI Industries Ltd.,Chemicals,Equity,1.4%
Pidilite Industries Ltd.,Chemicals,Equity,1.4%
United Spirits Ltd.,Consumer Staples,Equity,1.4%
Cipla Ltd.,Healthcare,Equity,1.3%
Housing Development Finance Corporation Ltd.,Financial,Equity,1.3%
Devyani International Ltd.,Services,Equity,1.1%
Sumitomo Chemical India Ltd.,Chemicals,Equity,1.1%
Schaeffler India Ltd.,Capital Goods,Equity,1.1%
Max Healthcare Institute Ltd.,Healthcare,Equity,1.1%
Nestle India Ltd.,Consumer Staples,Equity,1.1%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.0%
Navin Fluorine International Ltd.,Chemicals,Equity,1.0%
SBI Life Insurance Company Ltd.,Insurance,Equity,0.9%
Polycab India Ltd.,Capital Goods,Equity,0.9%
Maruti Suzuki India Ltd.,Automobile,Equity,0.9%
UNO Minda Ltd.,Automobile,Equity,0.9%
Eicher Motors Ltd.,Automobile,Equity,0.9%
Avenue Supermarts Ltd.,Services,Equity,0.9%
PB Fintech Ltd.,Services,Equity,0.8%
Tata Motors Ltd.,Automobile,Equity,0.8%
Interglobe Aviation Ltd.,Services,Equity,0.8%
Bikaji Foods International Ltd.,Consumer Staples,Equity,0.8%
Cera Sanitaryware Ltd.,Construction,Equity,0.8%
Muthoot Finance Ltd.,Financial,Equity,0.8%
ZF Commercial Vehicle Control Systems India Ltd.,Automobile,Equity,0.8%
Star Health and Allied Insurance Company Ltd.,Insurance,Equity,0.7%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,0.7%
Eureka Forbes Ltd.,Metals & Mining,Equity,0.7%
Gujarat Gas Ltd.,Energy,Equity,0.7%
Tata Power Company Ltd.,Energy,Equity,0.7%
Dixon Technologies (India) Ltd.,Capital Goods,Equity,0.7%
Tatva Chintan Pharma Chem Ltd.,Chemicals,Equity,0.6%
Hindalco Industries Ltd.,Metals & Mining,Equity,0.6%
CreditAccess Grameen Ltd.,Financial,Equity,0.6%
Tata Steel Ltd.,Metals & Mining,Equity,0.6%
LTIMindtree Ltd.,Technology,Equity,0.6%
Abbott India Ltd.,Healthcare,Equity,0.6%
ABB India Ltd.,Capital Goods,Equity,0.5%
The Phoenix Mills Ltd.,Construction,Equity,0.5%
Praj Industries Ltd.,Capital Goods,Equity,0.5%
Mahindra Logistics Ltd.,Services,Equity,0.5%
Bharat Petroleum Corporation Ltd.,Energy,Equity,0.4%
Computer Age Management Services Ltd.,Services,Equity,0.3%
Divi's Laboratories Ltd.,Healthcare,Equity,0.3%
KFin Technologies Ltd.,Financial,Equity,0.2%
