Name,Sector,Instrument,Assets
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,4.2%
ICICI Bank Ltd.,Financial,Equity,4.2%
Trent Ltd.,Services,Equity,3.3%
The Indian Hotels Company Ltd.,Services,Equity,3.3%
PI Industries Ltd.,Chemicals,Equity,3.0%
Bajaj Finance Ltd.,Financial,Equity,3.0%
Supreme Industries Ltd.,Chemicals,Equity,2.8%
Astral Ltd.,Chemicals,Equity,2.7%
Avenue Supermarts Ltd.,Services,Equity,2.5%
Persistent Systems Ltd.,Technology,Equity,2.3%
Coforge Ltd.,Technology,Equity,2.3%
Bata India Ltd.,Consumer Staples,Equity,2.2%
HDFC Bank Ltd.,Financial,Equity,2.2%
Schaeffler India Ltd.,Capital Goods,Equity,1.9%
ABB India Ltd.,Capital Goods,Equity,1.8%
TVS Motor Company Ltd.,Automobile,Equity,1.8%
Cummins India Ltd.,Capital Goods,Equity,1.8%
ACC Ltd.,Construction,Equity,1.7%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.7%
UNO Minda Ltd.,Automobile,Equity,1.6%
Navin Fluorine International Ltd.,Chemicals,Equity,1.6%
JK Cement Ltd.,Construction,Equity,1.6%
Coromandel International Ltd.,Chemicals,Equity,1.6%
Page Industries Ltd.,Textiles,Equity,1.6%
Gujarat Gas Ltd.,Energy,Equity,1.6%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.5%
Sona BLW Precision Forgings Ltd.,Automobile,Equity,1.5%
Ipca Laboratories Ltd.,Healthcare,Equity,1.4%
Sundaram Finance Ltd.,Financial,Equity,1.3%
Grindwell Norton Ltd.,Metals & Mining,Equity,1.3%
Endurance Technologies Ltd.,Automobile,Equity,1.2%
Fortis Healthcare Ltd.,Healthcare,Equity,1.2%
Alkem Laboratories Ltd.,Healthcare,Equity,1.2%
City Union Bank Ltd.,Financial,Equity,1.2%
CG Power and Industrial Solutions Ltd.,Capital Goods,Equity,1.1%
The Phoenix Mills Ltd.,Construction,Equity,1.1%
Container Corporation Of India Ltd.,Services,Equity,1.1%
Voltas Ltd.,Consumer Discretionary,Equity,1.1%
Abbott India Ltd.,Healthcare,Equity,1.0%
Tata Communications Ltd.,Communication,Equity,1.0%
Balkrishna Industries Ltd.,Automobile,Equity,1.0%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,0.9%
Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,0.9%
Mphasis Ltd.,Technology,Equity,0.8%
Vinati Organics Ltd.,Chemicals,Equity,0.6%
Sumitomo Chemical India Ltd.,Chemicals,Equity,0.6%
SKF India Ltd.,Capital Goods,Equity,0.6%
3M India Ltd.,Diversified,Equity,0.5%
Linde India Ltd.,Chemicals,Equity,0.5%
Fine Organic Industries Ltd.,Chemicals,Equity,0.5%
Atul Ltd.,Chemicals,Equity,0.5%
Honeywell Automation India Ltd.,Capital Goods,Equity,0.5%
Tata Elxsi Ltd.,Technology,Equity,0.5%
K.P.R. Mill Ltd.,Textiles,Equity,0.5%
The Ramco Cements Ltd.,Construction,Equity,0.4%
Carborundum Universal Ltd.,Metals & Mining,Equity,0.4%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,0.4%
Info Edge (India) Ltd.,Services,Equity,0.4%
TTK Prestige Ltd.,Consumer Discretionary,Equity,0.4%
Jubilant FoodWorks Ltd.,Services,Equity,0.3%
Reserve Bank of India,Financial,T-Bills,0.3%
Vedant Fashions Ltd.,Services,Equity,0.3%
KFin Technologies Ltd.,Financial,Equity,0.2%
L&T Technology Services Ltd.,Technology,Equity,0.2%
United Breweries Ltd.,Consumer Staples,Equity,0.2%
Reserve Bank of India,Financial,T-Bills,0.2%
Reserve Bank of India,Financial,T-Bills,0.1%
