Name,Sector,Instrument,Assets
Infosys Ltd.,Technology,Equity,4.4%
ICICI Bank Ltd.,Financial,Equity,4.3%
State Bank of India,Financial,Equity,3.8%
Canara Bank,Financial,Equity,3.5%
Bharat Forge Ltd.,Automobile,Equity,3.4%
LTIMindtree Ltd.,Technology,Equity,2.9%
Indusind Bank Ltd.,Financial,Equity,2.8%
Ambuja Cements Ltd.,Construction,Equity,2.7%
United Spirits Ltd.,Consumer Staples,Equity,2.7%
Dalmia Bharat Ltd.,Construction,Equity,2.6%
Kirloskar Oil Engines Ltd.,Capital Goods,Equity,2.6%
Bajaj Finance Ltd.,Financial,Equity,2.3%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.2%
Tech Mahindra Ltd.,Technology,Equity,2.1%
Bharat Dynamics Ltd.,Capital Goods,Equity,2.0%
Bharti Airtel Ltd.,Communication,Equity,2.0%
JK Lakshmi Cement Ltd.,Construction,Equity,1.9%
Tata Communications Ltd.,Communication,Equity,1.9%
Krishna Institute of Medical Sciences Ltd,Healthcare,Equity,1.8%
City Union Bank Ltd.,Financial,Equity,1.7%
Deepak Fertilisers And Petrochemicals Corporation Ltd.,Chemicals,Equity,1.7%
Jindal Stainless Ltd.,Metals & Mining,Equity,1.7%
VRL Logistics Ltd.,Services,Equity,1.7%
Hitachi Energy India Ltd.,Capital Goods,Equity,1.6%
The Federal Bank Ltd.,Financial,Equity,1.6%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.6%
Sapphire Foods India Ltd.,Services,Equity,1.6%
Cummins India Ltd.,Capital Goods,Equity,1.5%
ABB India Ltd.,Capital Goods,Equity,1.5%
Escorts Kubota Ltd.,Automobile,Equity,1.5%
SKF India Ltd.,Capital Goods,Equity,1.5%
Metro Brands Ltd.,Consumer Staples,Equity,1.5%
Birlasoft Ltd.,Technology,Equity,1.5%
Punjab National Bank,Financial,Equity,1.5%
IDFC Ltd.,Financial,Equity,1.4%
Hindustan Aeronautics Ltd.,Capital Goods,Equity,1.4%
Apollo Pipes Ltd.,Chemicals,Equity,1.4%
Oberoi Realty Ltd.,Construction,Equity,1.4%
Gujarat Mineral Development Corporation Ltd.,Energy,Equity,1.4%
Kaynes Technology India Ltd.,Capital Goods,Equity,1.3%
Crisil Ltd.,Services,Equity,1.2%
Gujarat Fluorochemicals Ltd.,Chemicals,Equity,1.1%
Patanjali Foods Ltd.,Consumer Staples,Equity,1.1%
REC Ltd.,Financial,Equity,1.1%
Tata Power Company Ltd.,Energy,Equity,1.1%
Container Corporation Of India Ltd.,Services,Equity,1.1%
Minda Corporation Ltd.,Automobile,Equity,1.1%
Carborundum Universal Ltd.,Metals & Mining,Equity,1.0%
HDFC Bank Ltd.,Financial,Equity,1.0%
K.P.R. Mill Ltd.,Textiles,Equity,1.0%
CreditAccess Grameen Ltd.,Financial,Equity,0.8%
Page Industries Ltd.,Textiles,Equity,0.8%
Harsha Engineers International Ltd.,Capital Goods,Equity,0.7%
Life Insurance Corporation of India,Insurance,Equity,0.6%
Data Patterns (India) Ltd.,Capital Goods,Equity,0.5%
Ingersoll-Rand (India) Ltd.,Capital Goods,Equity,0.5%
Uniparts India Ltd.,Automobile,Equity,0.2%
