Name,Sector,Instrument,Assets
Maruti Suzuki India Ltd.,Automobile,Equity,9.0%
Procter & Gamble Hygiene and Health Care Ltd.,Consumer Staples,Equity,7.6%
Hindustan Unilever Ltd.,Consumer Staples,Equity,7.3%
Alphabet Inc Class A,Services,Forgn. Eq,6.9%
Divi's Laboratories Ltd.,Healthcare,Equity,5.8%
SKF India Ltd.,Capital Goods,Equity,5.0%
Grindwell Norton Ltd.,Metals & Mining,Equity,4.7%
Schaeffler India Ltd.,Capital Goods,Equity,4.7%
United Breweries Ltd.,Consumer Staples,Equity,4.5%
Abbott India Ltd.,Healthcare,Equity,4.0%
CCL Products (India) Ltd.,Consumer Staples,Equity,4.0%
Page Industries Ltd.,Textiles,Equity,3.5%
Timken India Ltd.,Capital Goods,Equity,3.5%
Microsoft Corportion (US),Technology,Forgn. Eq,3.4%
Aether Industries Ltd.,Chemicals,Equity,3.3%
NVIDIA Corporation (USA),Capital Goods,Forgn. Eq,3.0%
ZF Commercial Vehicle Control Systems India Ltd.,Automobile,Equity,2.4%
Esab India Ltd.,Capital Goods,Equity,2.0%
Kennametal India Ltd.,Capital Goods,Equity,1.2%
Nestle India Ltd.,Consumer Staples,Equity,1.1%
