Name,Sector,Instrument,Assets
Brigade Enterprises Ltd.,Construction,Equity,4.3%
Deepak Nitrite Ltd.,Chemicals,Equity,3.8%
Karur Vysya Bank Ltd.,Financial,Equity,3.0%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,3.0%
Equitas Holdings Ltd.,Financial,Equity,3.0%
ICICI Bank Ltd.,Financial,Equity,2.8%
Jyothy Labs Ltd.,Consumer Staples,Equity,2.8%
CCL Products (India) Ltd.,Consumer Staples,Equity,2.7%
Tube Investments Of India Ltd.,Automobile,Equity,2.5%
Blue Star Ltd.,Consumer Discretionary,Equity,2.4%
Finolex Cables Ltd.,Capital Goods,Equity,2.3%
HDFC Bank Ltd.,Financial,Equity,2.3%
Carborundum Universal Ltd.,Metals & Mining,Equity,2.2%
KPIT Technologies Ltd.,Technology,Equity,2.1%
Multi Commodity Exchange Of India Ltd.,Services,Equity,1.9%
DCB Bank Ltd.,Financial,Equity,1.8%
Westlife Foodworld Ltd,Services,Equity,1.8%
KNR Constructions Ltd.,Construction,Equity,1.7%
Ahluwalia Contracts (India) Ltd.,Construction,Equity,1.7%
Lemon Tree Hotels Ltd.,Services,Equity,1.6%
VIP Industries Ltd.,Chemicals,Equity,1.6%
Eris Lifesciences Ltd.,Healthcare,Equity,1.5%
Nesco Ltd.,Construction,Equity,1.5%
Sobha Ltd.,Construction,Equity,1.5%
Cyient Ltd.,Technology,Equity,1.5%
K.P.R. Mill Ltd.,Textiles,Equity,1.5%
JK Lakshmi Cement Ltd.,Construction,Equity,1.5%
GHCL Ltd.,Chemicals,Equity,1.4%
Kalyan Jewellers India Ltd.,Consumer Discretionary,Equity,1.4%
Sapphire Foods India Ltd.,Services,Equity,1.3%
MM Forgings Ltd.,Metals & Mining,Equity,1.3%
Quess Corp Ltd.,Financial,Equity,1.2%
Hindustan Petroleum Corporation Ltd.,Energy,Equity,1.2%
Equitas Small Finance Bank Ltd.,Financial,Equity,1.1%
TeamLease Services Ltd.,Services,Equity,1.1%
Chemplast Sanmar Ltd.,Chemicals,Equity,1.1%
City Union Bank Ltd.,Financial,Equity,1.1%
Ion Exchange (India) Ltd.,Capital Goods,Equity,1.1%
Syrma SGS Technology Ltd.,Capital Goods,Equity,1.0%
Gateway Distriparks Ltd.,Services,Equity,1.0%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.0%
Exide Industries Ltd.,Capital Goods,Equity,1.0%
Mrs. Bectors Food Specialities Ltd.,Consumer Staples,Equity,1.0%
Techno Electric & Engineering Company Ltd.,Capital Goods,Equity,0.9%
TTK Prestige Ltd.,Consumer Discretionary,Equity,0.9%
TV Today Network Ltd.,Services,Equity,0.8%
Anand Rathi Wealth Ltd.,Financial,Equity,0.8%
Heidelberg Cement India Ltd.,Construction,Equity,0.8%
SJS Enterprises Ltd.,Automobile,Equity,0.8%
Voltas Ltd.,Consumer Discretionary,Equity,0.8%
Shankara Building Products Ltd.,Services,Equity,0.8%
Kirloskar Pneumatic Company Ltd.,Capital Goods,Equity,0.7%
Indoco Remedies Ltd.,Healthcare,Equity,0.7%
Metropolis Healthcare Ltd.,Healthcare,Equity,0.7%
Finolex Industries Ltd.,Chemicals,Equity,0.7%
Music Broadcast Ltd.,Services,Equity,0.7%
Indiamart Intermesh Ltd.,Services,Equity,0.6%
Gulf Oil Lubricants India Ltd.,Energy,Equity,0.6%
MTAR Technologies Ltd.,Capital Goods,Equity,0.5%
Anupam Rasayan India Ltd.,Chemicals,Equity,0.5%
Ashoka Buildcon Ltd.,Construction,Equity,0.5%
Intellect Design Arena Ltd.,Technology,Equity,0.5%
PB Fintech Ltd.,Services,Equity,0.5%
Affle (India) Ltd.,Technology,Equity,0.5%
Kirloskar Oil Engines Ltd.,Capital Goods,Equity,0.4%
Symphony Ltd.,Consumer Discretionary,Equity,0.4%
Data Patterns (India) Ltd.,Capital Goods,Equity,0.4%
Atul Ltd.,Chemicals,Equity,0.3%
Campus Activewear Ltd.,Consumer Staples,Equity,0.3%
Firstsource Solutions Ltd.,Services,Equity,0.3%
Tega Industries Ltd.,Metals & Mining,Equity,0.2%
Global Health Ltd.,Healthcare,Equity,0.2%
GR Infraprojects Ltd.,Construction,Equity,0.2%
Hindustan Oil Exploration Company Ltd.,Energy,Equity,0.2%
Harsha Engineers International Ltd.,Capital Goods,Equity,0.2%
S.P. Apparels Ltd.,Textiles,Equity,0.1%
Ceat Ltd.,Automobile,Equity,0.1%
