Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,9.1%
ICICI Bank Ltd.,Financial,Equity,9.1%
Reliance Industries Ltd.,Energy,Equity,8.7%
Infosys Ltd.,Technology,Equity,6.7%
Housing Development Finance Corporation Ltd.,Financial,Equity,5.1%
Larsen & Toubro Ltd.,Construction,Equity,5.0%
State Bank of India,Financial,Equity,4.9%
Hindustan Unilever Ltd.,Consumer Staples,Equity,3.7%
Bharti Airtel Ltd.,Communication,Equity,3.5%
ITC Ltd.,Consumer Staples,Equity,3.0%
Kotak Mahindra Bank Ltd.,Financial,Equity,2.9%
Tata Consultancy Services Ltd.,Technology,Equity,2.6%
Hero Motocorp Ltd.,Automobile,Equity,2.5%
Axis Bank Ltd.,Financial,Equity,2.5%
Bajaj Finance Ltd.,Financial,Equity,2.3%
Container Corporation Of India Ltd.,Services,Equity,2.1%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,1.8%
Adani Ports and Special Economic Zone Ltd.,Services,Equity,1.8%
Titan Company Ltd.,Consumer Discretionary,Equity,1.7%
Ultratech Cement Ltd.,Construction,Equity,1.6%
Maruti Suzuki India Ltd.,Automobile,Equity,1.5%
Jubilant FoodWorks Ltd.,Services,Equity,1.4%
Tata Motors Ltd.,Automobile,Equity,1.2%
GHCL Ltd.,Chemicals,Equity,1.2%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.1%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.1%
HDFC Life Insurance Co Ltd.,Insurance,Equity,1.1%
IDBI Bank Ltd.,Financial,Equity,1.0%
Birla Corporation Ltd.,Construction,Equity,0.9%
Britannia Industries Ltd.,Consumer Staples,Equity,0.9%
HCL Technologies Ltd.,Technology,Equity,0.8%
Ambuja Cements Ltd.,Construction,Equity,0.7%
Bata India Ltd.,Consumer Staples,Equity,0.5%
Tata Steel Ltd.,Metals & Mining,Equity,0.2%
Multi Commodity Exchange Of India Ltd.,Services,Equity,0.1%
