Name,Sector,Instrument,Assets
CG Power and Industrial Solutions Ltd.,Capital Goods,Equity,10.6%
The Phoenix Mills Ltd.,Construction,Equity,10.5%
Tube Investments Of India Ltd.,Automobile,Equity,10.3%
Campus Activewear Ltd.,Consumer Staples,Equity,6.3%
Ambuja Cements Ltd.,Construction,Equity,4.8%
Max Financial Services Ltd.,Financial,Equity,4.1%
Gujarat Gas Ltd.,Energy,Equity,3.7%
Voltas Ltd.,Consumer Discretionary,Equity,3.1%
AU Small Finance Bank Ltd.,Financial,Equity,3.1%
Deepak Nitrite Ltd.,Chemicals,Equity,2.9%
Trent Ltd.,Services,Equity,2.6%
Max Healthcare Institute Ltd.,Healthcare,Equity,2.6%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,2.5%
Navin Fluorine International Ltd.,Chemicals,Equity,1.7%
Vedant Fashions Ltd.,Services,Equity,1.7%
The Indian Hotels Company Ltd.,Services,Equity,1.5%
PI Industries Ltd.,Chemicals,Equity,1.4%
Astral Ltd.,Chemicals,Equity,1.3%
Clean Science And Technology Ltd.,Chemicals,Equity,1.2%
Ipca Laboratories Ltd.,Healthcare,Equity,1.0%
Asian Paints Ltd.,Chemicals,Equity,1.0%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.0%
Bajaj Finance Ltd.,Financial,Equity,0.9%
Suven Pharmaceuticals Ltd.,Healthcare,Equity,0.7%
Godrej Properties Ltd.,Construction,Equity,0.7%
Global Health Ltd.,Healthcare,Equity,0.6%
Prudent Corporate Advisory Services Ltd.,Financial,Equity,0.6%
JK Cement Ltd.,Construction,Equity,0.4%
DCX Systems Ltd.,Capital Goods,Equity,0.3%
Electronics Mart India Ltd.,Services,Equity,0.3%
Fusion Micro Finance Ltd.,Financial,Equity,0.3%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,0.3%
