Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,8.7%
ICICI Bank Ltd.,Financial,Equity,6.7%
Reliance Industries Ltd.,Energy,Equity,5.9%
Infosys Ltd.,Technology,Equity,5.3%
Axis Bank Ltd.,Financial,Equity,4.9%
State Bank of India,Financial,Equity,3.5%
Bharti Airtel Ltd.,Communication,Equity,2.5%
Larsen & Toubro Ltd.,Construction,Equity,2.4%
Housing Development Finance Corporation Ltd.,Financial,Equity,2.4%
Tata Consultancy Services Ltd.,Technology,Equity,2.3%
Kotak Mahindra Bank Ltd.,Financial,Equity,2.3%
NTPC Ltd.,Energy,Equity,2.0%
ITC Ltd.,Consumer Staples,Equity,1.9%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.8%
Maruti Suzuki India Ltd.,Automobile,Equity,1.8%
SKF India Ltd.,Capital Goods,Equity,1.7%
Bharat Forge Ltd.,Automobile,Equity,1.7%
Tata Steel Ltd.,Metals & Mining,Equity,1.6%
JK Cement Ltd.,Construction,Equity,1.6%
Gujarat State Petronet Ltd.,Energy,Equity,1.6%
HCL Technologies Ltd.,Technology,Equity,1.6%
Gland Pharma Ltd.,Healthcare,Equity,1.4%
SBI Cards And Payment Services Ltd.,Financial,Equity,1.4%
Max Financial Services Ltd.,Financial,Equity,1.4%
Sona BLW Precision Forgings Ltd.,Automobile,Equity,1.3%
Havells India Ltd.,Capital Goods,Equity,1.2%
Balkrishna Industries Ltd.,Automobile,Equity,1.2%
Tata Motors Ltd.,Automobile,Equity,1.1%
Indian Energy Exchange Ltd.,Services,Equity,1.0%
Ceat Ltd.,Automobile,Equity,1.0%
Hindustan Unilever Ltd.,Consumer Staples,Equity,1.0%
Zomato Ltd.,Services,Equity,1.0%
Shriram Finance Ltd,Financial,Equity,1.0%
PB Fintech Ltd.,Services,Equity,0.9%
Dabur India Ltd.,Consumer Staples,Equity,0.9%
Sapphire Foods India Ltd.,Services,Equity,0.9%
Bharat Petroleum Corporation Ltd.,Energy,Equity,0.9%
Krishna Institute of Medical Sciences Ltd,Healthcare,Equity,0.9%
Vinati Organics Ltd.,Chemicals,Equity,0.9%
Titan Company Ltd.,Consumer Discretionary,Equity,0.9%
Prince Pipes and Fittings Ltd.,Chemicals,Equity,0.9%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,0.9%
Emami Ltd.,Consumer Staples,Equity,0.8%
Delhivery Ltd.,Services,Equity,0.8%
Page Industries Ltd.,Textiles,Equity,0.8%
Aurobindo Pharma Ltd.,Healthcare,Equity,0.8%
National Aluminium Company Ltd.,Metals & Mining,Equity,0.7%
Greenply Industries Ltd.,Consumer Staples,Equity,0.6%
Biocon Ltd.,Healthcare,Equity,0.6%
Nuvoco Vistas Corporation Ltd.,Construction,Equity,0.6%
Chemplast Sanmar Ltd.,Chemicals,Equity,0.6%
Gateway Distriparks Ltd.,Services,Equity,0.5%
Prestige Estates Projects Ltd.,Construction,Equity,0.5%
Muthoot Finance Ltd.,Financial,Equity,0.5%
HDFC Life Insurance Co Ltd.,Insurance,Equity,0.5%
TVS Motor Company Ltd.,Automobile,Equity,0.4%
SBI Life Insurance Company Ltd.,Insurance,Equity,0.4%
Britannia Industries Ltd.,Consumer Staples,Equity,0.4%
UTI Asset Management Company Ltd.,Financial,Equity,0.4%
One97 Communications Ltd.,Services,Equity,0.4%
Orient Electric Ltd.,Consumer Discretionary,Equity,0.3%
Ambuja Cements Ltd.,Construction,Equity,0.3%
Atul Ltd.,Chemicals,Equity,0.3%
Bayer CropScience Ltd.,Chemicals,Equity,0.3%
Paradeep Phosphates Ltd.,Chemicals,Equity,0.3%
MTAR Technologies Ltd.,Capital Goods,Equity,0.3%
Tega Industries Ltd.,Metals & Mining,Equity,0.2%
Bharat Electronics Ltd.,Capital Goods,Equity,0.2%
Divi's Laboratories Ltd.,Healthcare,Equity,0.2%
