Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,9.2%
ICICI Bank Ltd.,Financial,Equity,8.0%
Infosys Ltd.,Technology,Equity,6.1%
Reliance Industries Ltd.,Energy,Equity,4.6%
State Bank of India,Financial,Equity,4.4%
Axis Bank Ltd.,Financial,Equity,4.2%
Larsen & Toubro Ltd.,Construction,Equity,3.3%
Hindustan Unilever Ltd.,Consumer Staples,Equity,3.2%
Bajaj Finance Ltd.,Financial,Equity,3.0%
Bharti Airtel Ltd.,Communication,Equity,2.3%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.2%
Ultratech Cement Ltd.,Construction,Equity,2.0%
Maruti Suzuki India Ltd.,Automobile,Equity,2.0%
Tata Consultancy Services Ltd.,Technology,Equity,1.8%
Kotak Mahindra Bank Ltd.,Financial,Equity,1.8%
Max Healthcare Institute Ltd.,Healthcare,Equity,1.6%
The Indian Hotels Company Ltd.,Services,Equity,1.6%
Bharat Electronics Ltd.,Capital Goods,Equity,1.6%
UNO Minda Ltd.,Automobile,Equity,1.5%
Titan Company Ltd.,Consumer Discretionary,Equity,1.4%
Avenue Supermarts Ltd.,Services,Equity,1.4%
Atul Ltd.,Chemicals,Equity,1.4%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.3%
NTPC Ltd.,Energy,Equity,1.2%
JK Cement Ltd.,Construction,Equity,1.2%
CG Power and Industrial Solutions Ltd.,Capital Goods,Equity,1.2%
Indusind Bank Ltd.,Financial,Equity,1.2%
PI Industries Ltd.,Chemicals,Equity,1.2%
Abbott India Ltd.,Healthcare,Equity,1.1%
Navin Fluorine International Ltd.,Chemicals,Equity,1.1%
Oberoi Realty Ltd.,Construction,Equity,1.1%
Britannia Industries Ltd.,Consumer Staples,Equity,1.1%
Tata Consumer Products Ltd.,Consumer Staples,Equity,1.0%
Vinati Organics Ltd.,Chemicals,Equity,1.0%
Kei Industries Ltd.,Capital Goods,Equity,1.0%
ABB India Ltd.,Capital Goods,Equity,1.0%
SBI Cards And Payment Services Ltd.,Financial,Equity,1.0%
Mphasis Ltd.,Technology,Equity,1.0%
Hindalco Industries Ltd.,Metals & Mining,Equity,0.9%
TCI Express Ltd.,Services,Equity,0.9%
Gujarat Gas Ltd.,Energy,Equity,0.9%
Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.8%
Polycab India Ltd.,Capital Goods,Equity,0.8%
Bata India Ltd.,Consumer Staples,Equity,0.7%
Tata Motors Ltd.,Automobile,Equity,0.6%
Max Financial Services Ltd.,Financial,Equity,0.6%
Honeywell Automation India Ltd.,Capital Goods,Equity,0.6%
Ipca Laboratories Ltd.,Healthcare,Equity,0.6%
Mahindra & Mahindra Ltd.,Automobile,Equity,0.6%
Gland Pharma Ltd.,Healthcare,Equity,0.4%
Global Health Ltd.,Healthcare,Equity,0.4%
Vedant Fashions Ltd.,Services,Equity,0.4%
HCL Technologies Ltd.,Technology,Equity,0.3%
Asian Paints Ltd.,Chemicals,Equity,0.3%
