Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,9.6%
Housing Development Finance Corporation Ltd.,Financial,Equity,7.5%
Infosys Ltd.,Technology,Equity,7.5%
Axis Bank Ltd.,Financial,Equity,4.4%
Bharti Airtel Ltd.,Communication,Equity,4.3%
Reliance Industries Ltd.,Energy,Equity,4.1%
HDFC Bank Ltd.,Financial,Equity,4.1%
Maruti Suzuki India Ltd.,Automobile,Equity,2.9%
Kotak Mahindra Bank Ltd.,Financial,Equity,2.8%
Tata Consultancy Services Ltd.,Technology,Equity,2.7%
Bajaj Finance Ltd.,Financial,Equity,2.4%
Larsen & Toubro Ltd.,Construction,Equity,2.2%
SKF India Ltd.,Capital Goods,Equity,2.1%
Eicher Motors Ltd.,Automobile,Equity,2.0%
Titan Company Ltd.,Consumer Discretionary,Equity,1.9%
Ultratech Cement Ltd.,Construction,Equity,1.8%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.7%
Asian Paints Ltd.,Chemicals,Equity,1.7%
Avenue Supermarts Ltd.,Services,Equity,1.7%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.7%
State Bank of India,Financial,Equity,1.5%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.4%
LTIMindtree Ltd.,Technology,Equity,1.4%
Tech Mahindra Ltd.,Technology,Equity,1.3%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,1.3%
Cipla Ltd.,Healthcare,Equity,1.3%
Pidilite Industries Ltd.,Chemicals,Equity,1.3%
Havells India Ltd.,Capital Goods,Equity,1.2%
Tata Motors Ltd.,Automobile,Equity,1.1%
Balkrishna Industries Ltd.,Automobile,Equity,1.1%
Samvardhana Motherson International Ltd.,Automobile,Equity,1.0%
Jubilant FoodWorks Ltd.,Services,Equity,1.0%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.0%
Divi's Laboratories Ltd.,Healthcare,Equity,1.0%
Tata Steel Ltd.,Metals & Mining,Equity,0.9%
Reserve Bank of India,Financial,T-Bills,0.8%
Metropolis Healthcare Ltd.,Healthcare,Equity,0.8%
United Breweries Ltd.,Consumer Staples,Equity,0.8%
Interglobe Aviation Ltd.,Services,Equity,0.7%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,0.7%
3M India Ltd.,Diversified,Equity,0.6%
Indian Energy Exchange Ltd.,Services,Equity,0.6%
Mphasis Ltd.,Technology,Equity,0.6%
GAIL (India) Ltd.,Energy,Equity,0.6%
FSN E-Commerce Ventures Ltd.,Services,Equity,0.6%
United Spirits Ltd.,Consumer Staples,Equity,0.6%
NTPC Ltd.,Energy,Equity,0.6%
Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,0.5%
Blue Star Ltd.,Consumer Discretionary,Equity,0.5%
Cummins India Ltd.,Capital Goods,Equity,0.5%
Zomato Ltd.,Services,Equity,0.2%
Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.2%
Reserve Bank of India,Financial,T-Bills,0.1%
