Name,Sector,Instrument,Assets
JK Cement Ltd.,Construction,Equity,3.5%
CCL Products (India) Ltd.,Consumer Staples,Equity,2.5%
Hitachi Energy India Ltd.,Capital Goods,Equity,2.5%
Go Fashion (India) Ltd.,Services,Equity,2.2%
Axis Bank Ltd.,Financial,Equity,2.2%
Craftsman Automation Ltd.,Automobile,Equity,2.0%
Endurance Technologies Ltd.,Automobile,Equity,2.0%
Cholamandalam Financial Holdings Ltd.,Financial,Equity,2.0%
Campus Activewear Ltd.,Consumer Staples,Equity,1.9%
VIP Industries Ltd.,Chemicals,Equity,1.8%
Radico Khaitan Ltd.,Consumer Staples,Equity,1.7%
Prince Pipes and Fittings Ltd.,Chemicals,Equity,1.6%
Sundram Fasteners Ltd.,Capital Goods,Equity,1.6%
Rolex Rings Ltd,Capital Goods,Equity,1.6%
PNC Infratech Ltd.,Construction,Equity,1.6%
INOX Leisure Ltd.,Services,Equity,1.5%
V-Guard Industries Ltd.,Consumer Discretionary,Equity,1.5%
Bikaji Foods International Ltd.,Consumer Staples,Equity,1.5%
MTAR Technologies Ltd.,Capital Goods,Equity,1.5%
Clean Science And Technology Ltd.,Chemicals,Equity,1.4%
Triveni Turbine Ltd.,Capital Goods,Equity,1.4%
Satin Creditcare Network Ltd.,Financial,Equity,1.4%
CMS Info Systems Ltd.,Services,Equity,1.3%
Restaurant Brands Asia Ltd.,Services,Equity,1.3%
Avanti Feeds Ltd.,Consumer Staples,Equity,1.3%
Bandhan Bank Ltd.,Financial,Equity,1.3%
Cyient Ltd.,Technology,Equity,1.3%
Poonawalla Fincorp Ltd.,Financial,Equity,1.3%
Dreamfolks Services Ltd.,Services,Equity,1.2%
Welspun India Ltd.,Textiles,Equity,1.2%
Kajaria Ceramics Ltd.,Construction,Equity,1.2%
Birlasoft Ltd.,Technology,Equity,1.2%
Fusion Micro Finance Ltd.,Financial,Equity,1.2%
Amber Enterprises India Ltd.,Consumer Discretionary,Equity,1.1%
Kirloskar Pneumatic Company Ltd.,Capital Goods,Equity,1.1%
Fortis Healthcare Ltd.,Healthcare,Equity,1.1%
BEML Ltd.,Capital Goods,Equity,1.1%
The Federal Bank Ltd.,Financial,Equity,1.1%
Mahindra Logistics Ltd.,Services,Equity,1.0%
Brigade Enterprises Ltd.,Construction,Equity,1.0%
Indoco Remedies Ltd.,Healthcare,Equity,1.0%
Ujjivan Small Finance Bank Ltd.,Financial,Equity,1.0%
Butterfly Gandhimathi Appliances Ltd.,Consumer Discretionary,Equity,1.0%
RBL Bank Ltd.,Financial,Equity,0.9%
Tega Industries Ltd.,Metals & Mining,Equity,0.9%
Persistent Systems Ltd.,Technology,Equity,0.9%
GMM Pfaudler Ltd.,Capital Goods,Equity,0.9%
Nazara Technologies Ltd.,Technology,Equity,0.9%
Dodla Dairy Ltd,Consumer Staples,Equity,0.9%
Ashok Leyland Ltd.,Automobile,Equity,0.9%
Repco Home Finance Ltd.,Financial,Equity,0.8%
Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.8%
Century Textiles & Industries Ltd.,Consumer Staples,Equity,0.8%
V-Mart Retail Ltd.,Services,Equity,0.8%
Anupam Rasayan India Ltd.,Chemicals,Equity,0.8%
Navin Fluorine International Ltd.,Chemicals,Equity,0.8%
Gateway Distriparks Ltd.,Services,Equity,0.8%
SJS Enterprises Ltd.,Automobile,Equity,0.8%
Sobha Ltd.,Construction,Equity,0.8%
PB Fintech Ltd.,Services,Equity,0.8%
Eris Lifesciences Ltd.,Healthcare,Equity,0.7%
Container Corporation Of India Ltd.,Services,Equity,0.7%
Symphony Ltd.,Consumer Discretionary,Equity,0.7%
RateGain Travel Technologies Ltd.,Technology,Equity,0.7%
Metropolis Healthcare Ltd.,Healthcare,Equity,0.7%
Minda Corporation Ltd.,Automobile,Equity,0.7%
Home First Finance Company India Ltd.,Financial,Equity,0.7%
Sonata Software Ltd.,Technology,Equity,0.7%
Sanofi India Ltd.,Healthcare,Equity,0.7%
Rainbow Children's Medicare Ltd.,Healthcare,Equity,0.6%
eMudhra Ltd.,Services,Equity,0.6%
Aarti Industries Ltd.,Chemicals,Equity,0.6%
Keystone Realtors Ltd,Construction,Equity,0.6%
Sula Vineyards Ltd.,Consumer Staples,Equity,0.6%
Tarsons Products Ltd.,Healthcare,Equity,0.6%
Route Mobile Ltd.,Technology,Equity,0.5%
CE Info Systems Ltd.,Technology,Equity,0.5%
Uniparts India Ltd.,Automobile,Equity,0.5%
Elin Electronics Ltd.,Capital Goods,Equity,0.5%
Shyam Metalics And Energy Ltd.,Metals & Mining,Equity,0.4%
IFGL Refractories Ltd.,Construction,Equity,0.4%
Balrampur Chini Mills Ltd.,Consumer Staples,Equity,0.4%
Landmark Cars Ltd.,Services,Equity,0.4%
Sunteck Realty Ltd.,Construction,Equity,0.4%
KEC International Ltd.,Capital Goods,Equity,0.4%
Aether Industries Ltd.,Chemicals,Equity,0.4%
IFB Industries Ltd.,Consumer Discretionary,Equity,0.4%
Pricol Ltd.,Automobile,Equity,0.3%
BEML Land Assets Ltd.,Services,Equity,0.3%
Gulshan Polyols Ltd.,Chemicals,Equity,0.3%
Medplus Health Services Ltd.,Healthcare,Equity,0.2%
Anand Rathi Wealth Ltd.,Financial,Equity,0.2%
Chalet Hotels Ltd.,Services,Equity,0.2%
Granules India Ltd.,Healthcare,Equity,0.2%
