Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,9.4%
Infosys Ltd.,Technology,Equity,8.9%
ICICI Bank Ltd.,Financial,Equity,6.8%
Reliance Industries Ltd.,Energy,Equity,6.5%
Bharti Airtel Ltd.,Communication,Equity,4.8%
Larsen & Toubro Ltd.,Construction,Equity,4.7%
State Bank of India,Financial,Equity,4.6%
Kotak Mahindra Bank Ltd.,Financial,Equity,4.2%
NTPC Ltd.,Energy,Equity,3.6%
Grasim Industries Ltd.,Construction,Equity,3.6%
Hindustan Unilever Ltd.,Consumer Staples,Equity,2.9%
HCL Technologies Ltd.,Technology,Equity,2.9%
United Spirits Ltd.,Consumer Staples,Equity,2.7%
IDFC Ltd.,Financial,Equity,2.7%
Maruti Suzuki India Ltd.,Automobile,Equity,2.4%
Abbott India Ltd.,Healthcare,Equity,2.3%
HDFC Life Insurance Co Ltd.,Insurance,Equity,2.3%
ITC Ltd.,Consumer Staples,Equity,2.3%
Tech Mahindra Ltd.,Technology,Equity,2.2%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.0%
Kirloskar Oil Engines Ltd.,Capital Goods,Equity,2.0%
Hero Motocorp Ltd.,Automobile,Equity,1.9%
Zee Entertainment Enterprises Ltd.,Services,Equity,1.7%
Jindal Stainless Ltd.,Metals & Mining,Equity,1.6%
Ambuja Cements Ltd.,Construction,Equity,1.6%
Mahindra CIE Automotive Ltd.,Metals & Mining,Equity,1.6%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,1.5%
Adani Ports and Special Economic Zone Ltd.,Services,Equity,1.4%
Century Textiles & Industries Ltd.,Consumer Staples,Equity,1.4%
Triveni Engineering & Industries Ltd.,Consumer Staples,Equity,1.2%
