Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,6.3%
Infosys Ltd.,Technology,Equity,4.2%
State Bank of India,Financial,Equity,3.8%
HDFC Bank Ltd.,Financial,Equity,3.6%
Axis Bank Ltd.,Financial,Equity,3.5%
Page Industries Ltd.,Textiles,Equity,3.4%
Reliance Industries Ltd.,Energy,Equity,3.1%
The Indian Hotels Company Ltd.,Services,Equity,2.9%
Bharti Airtel Ltd.,Communication,Equity,2.6%
ITC Ltd.,Consumer Staples,Equity,2.4%
Invesco QQQ Trust Series I,Financial,Forgn.MF- Equity,2.2%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.2%
AIA Engineering Ltd.,Metals & Mining,Equity,2.1%
UNO Minda Ltd.,Automobile,Equity,2.0%
Nuvoco Vistas Corporation Ltd.,Construction,Equity,1.9%
Alkem Laboratories Ltd.,Healthcare,Equity,1.9%
Ingersoll-Rand (India) Ltd.,Capital Goods,Equity,1.8%
Emami Ltd.,Consumer Staples,Equity,1.8%
Max Healthcare Institute Ltd.,Healthcare,Equity,1.8%
Ashok Leyland Ltd.,Automobile,Equity,1.7%
NetFlix Inc. (USA),Services,Forgn. Eq,1.7%
Tube Investments Of India Ltd.,Automobile,Equity,1.7%
Container Corporation Of India Ltd.,Services,Equity,1.6%
Abbott India Ltd.,Healthcare,Equity,1.6%
ACC Ltd.,Construction,Equity,1.5%
Bharat Forge Ltd.,Automobile,Equity,1.4%
Archean Chemical Industries Ltd.,Chemicals,Equity,1.4%
ZF Commercial Vehicle Control Systems India Ltd.,Automobile,Equity,1.4%
GR Infraprojects Ltd.,Construction,Equity,1.4%
Muthoot Finance Ltd.,Financial,Equity,1.3%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,1.3%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.3%
Fortis Healthcare Ltd.,Healthcare,Equity,1.3%
HDFC Life Insurance Co Ltd.,Insurance,Equity,1.3%
United Breweries Ltd.,Consumer Staples,Equity,1.2%
Sheela Foam Ltd.,Consumer Discretionary,Equity,1.2%
Torrent Power Ltd.,Energy,Equity,1.0%
Triveni Turbine Ltd.,Capital Goods,Equity,1.0%
NMDC Ltd.,Metals & Mining,Equity,1.0%
Relaxo Footwears Ltd.,Consumer Staples,Equity,1.0%
ICICI Prudential Life Insurance Company Ltd.,Insurance,Equity,1.0%
Tega Industries Ltd.,Metals & Mining,Equity,1.0%
Ganesha Ecosphere Ltd.,Textiles,Equity,0.9%
Lemon Tree Hotels Ltd.,Services,Equity,0.9%
Indian Oil Corporation Ltd.,Energy,Equity,0.9%
Neogen Chemicals Ltd.,Chemicals,Equity,0.9%
Voltas Ltd.,Consumer Discretionary,Equity,0.9%
HCL Technologies Ltd.,Technology,Equity,0.8%
Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.8%
Andhra Paper Ltd.,Consumer Staples,Equity,0.7%
Equitas Small Finance Bank Ltd.,Financial,Equity,0.7%
Privi Speciality Chemicals Ltd.,Chemicals,Equity,0.7%
Bandhan Bank Ltd.,Financial,Equity,0.5%
Control Print Ltd.,Capital Goods,Equity,0.4%
Solar Industries India Ltd.,Chemicals,Equity,0.3%
Hatsun Agro Product Ltd.,Consumer Staples,Equity,0.3%
NMDC Steel Ltd.,Metals & Mining,Equity,0.3%
Britannia Industries Ltd.,Consumer Staples,Equity,0.3%
The Ramco Cements Ltd.,Construction,Equity,0.1%
