Name,Sector,Instrument,Assets
The Federal Bank Ltd.,Financial,Equity,3.9%
ICICI Bank Ltd.,Financial,Equity,3.4%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,3.2%
Apollo Tyres Ltd.,Automobile,Equity,2.9%
Deepak Nitrite Ltd.,Chemicals,Equity,2.7%
HDFC Bank Ltd.,Financial,Equity,2.6%
Max Healthcare Institute Ltd.,Healthcare,Equity,2.5%
Bharat Electronics Ltd.,Capital Goods,Equity,2.4%
Coromandel International Ltd.,Chemicals,Equity,2.3%
Sundram Fasteners Ltd.,Capital Goods,Equity,2.3%
Trent Ltd.,Services,Equity,2.3%
CG Power and Industrial Solutions Ltd.,Capital Goods,Equity,2.2%
Ashok Leyland Ltd.,Automobile,Equity,2.2%
The Indian Hotels Company Ltd.,Services,Equity,2.1%
City Union Bank Ltd.,Financial,Equity,2.1%
Emami Ltd.,Consumer Staples,Equity,2.0%
Container Corporation Of India Ltd.,Services,Equity,2.0%
Kansai Nerolac Paints Ltd.,Chemicals,Equity,1.9%
Mphasis Ltd.,Technology,Equity,1.9%
Equitas Holdings Ltd.,Financial,Equity,1.9%
Oberoi Realty Ltd.,Construction,Equity,1.8%
Cummins India Ltd.,Capital Goods,Equity,1.8%
JK Cement Ltd.,Construction,Equity,1.7%
Karur Vysya Bank Ltd.,Financial,Equity,1.7%
Ipca Laboratories Ltd.,Healthcare,Equity,1.7%
Bosch Ltd.,Automobile,Equity,1.6%
Indraprastha Gas Ltd.,Energy,Equity,1.5%
Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,1.5%
Abbott India Ltd.,Healthcare,Equity,1.5%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.5%
Persistent Systems Ltd.,Technology,Equity,1.4%
Nuvoco Vistas Corporation Ltd.,Construction,Equity,1.4%
The Ramco Cements Ltd.,Construction,Equity,1.4%
Gujarat State Petronet Ltd.,Energy,Equity,1.3%
Max Financial Services Ltd.,Financial,Equity,1.2%
PB Fintech Ltd.,Services,Equity,1.2%
State Bank of India,Financial,Equity,1.2%
Escorts Kubota Ltd.,Automobile,Equity,1.2%
Prestige Estates Projects Ltd.,Construction,Equity,1.1%
Jubilant FoodWorks Ltd.,Services,Equity,1.1%
Tube Investments Of India Ltd.,Automobile,Equity,1.1%
Sundaram Finance Ltd.,Financial,Equity,1.1%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.1%
The Phoenix Mills Ltd.,Construction,Equity,1.1%
Zomato Ltd.,Services,Equity,1.0%
Tata Steel Ltd.,Metals & Mining,Equity,1.0%
United Breweries Ltd.,Consumer Staples,Equity,1.0%
Info Edge (India) Ltd.,Services,Equity,1.0%
Ajanta Pharma Ltd.,Healthcare,Equity,1.0%
PI Industries Ltd.,Chemicals,Equity,1.0%
Voltas Ltd.,Consumer Discretionary,Equity,1.0%
Coforge Ltd.,Technology,Equity,0.9%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,0.8%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,0.8%
ACC Ltd.,Construction,Equity,0.7%
Bharat Forge Ltd.,Automobile,Equity,0.6%
Gland Pharma Ltd.,Healthcare,Equity,0.6%
Zee Entertainment Enterprises Ltd.,Services,Equity,0.6%
Honeywell Automation India Ltd.,Capital Goods,Equity,0.6%
Indusind Bank Ltd.,Financial,Equity,0.6%
HCL Technologies Ltd.,Technology,Equity,0.5%
EPL Ltd.,Chemicals,Equity,0.5%
Devyani International Ltd.,Services,Equity,0.4%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,0.4%
Chemplast Sanmar Ltd.,Chemicals,Equity,0.2%
