Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,6.4%
ITC Ltd.,Consumer Staples,Equity,5.3%
HDFC Bank Ltd.,Financial,Equity,3.8%
Hindustan Unilever Ltd.,Consumer Staples,Equity,3.8%
Bharti Airtel Ltd.,Communication,Equity,3.7%
Axis Bank Ltd.,Financial,Equity,3.2%
Maruti Suzuki India Ltd.,Automobile,Equity,2.2%
Bajaj Finserv Ltd.,Financial,Equity,1.8%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.8%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.8%
Kotak Mahindra Bank Ltd.,Financial,Equity,1.8%
Tata Consumer Products Ltd.,Consumer Staples,Equity,1.7%
TVS Motor Company Ltd.,Automobile,Equity,1.7%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.6%
Nestle India Ltd.,Consumer Staples,Equity,1.5%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,1.5%
Housing Development Finance Corporation Ltd.,Financial,Equity,1.5%
United Spirits Ltd.,Consumer Staples,Equity,1.5%
Procter & Gamble Hygiene and Health Care Ltd.,Consumer Staples,Equity,1.5%
United Breweries Ltd.,Consumer Staples,Equity,1.5%
Ultratech Cement Ltd.,Construction,Equity,1.5%
Dabur India Ltd.,Consumer Staples,Equity,1.5%
Trent Ltd.,Services,Equity,1.4%
The Phoenix Mills Ltd.,Construction,Equity,1.4%
Britannia Industries Ltd.,Consumer Staples,Equity,1.4%
Polycab India Ltd.,Capital Goods,Equity,1.3%
Avenue Supermarts Ltd.,Services,Equity,1.3%
Indusind Bank Ltd.,Financial,Equity,1.3%
Bata India Ltd.,Consumer Staples,Equity,1.2%
Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,1.2%
State Bank of India,Financial,Equity,1.2%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.2%
AU Small Finance Bank Ltd.,Financial,Equity,1.2%
Titan Company Ltd.,Consumer Discretionary,Equity,1.1%
Go Fashion (India) Ltd.,Services,Equity,1.0%
Fortis Healthcare Ltd.,Healthcare,Equity,1.0%
Zee Entertainment Enterprises Ltd.,Services,Equity,0.9%
Radico Khaitan Ltd.,Consumer Staples,Equity,0.9%
Barbeque-Nation Hospitality Ltd.,Services,Equity,0.9%
VIP Industries Ltd.,Chemicals,Equity,0.9%
MRF Ltd.,Automobile,Equity,0.9%
Voltas Ltd.,Consumer Discretionary,Equity,0.9%
Eicher Motors Ltd.,Automobile,Equity,0.9%
The Indian Hotels Company Ltd.,Services,Equity,0.8%
ACC Ltd.,Construction,Equity,0.8%
Cholamandalam Financial Holdings Ltd.,Financial,Equity,0.8%
Metro Brands Ltd.,Consumer Staples,Equity,0.8%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,0.8%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,0.8%
Interglobe Aviation Ltd.,Services,Equity,0.8%
Devyani International Ltd.,Services,Equity,0.8%
FSN E-Commerce Ventures Ltd.,Services,Equity,0.8%
SBI Cards And Payment Services Ltd.,Financial,Equity,0.8%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,0.8%
Info Edge (India) Ltd.,Services,Equity,0.8%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,0.8%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,0.7%
Bajaj Finance Ltd.,Financial,Equity,0.7%
Campus Activewear Ltd.,Consumer Staples,Equity,0.7%
Jubilant FoodWorks Ltd.,Services,Equity,0.7%
Zydus Wellness Ltd.,Consumer Staples,Equity,0.7%
Page Industries Ltd.,Textiles,Equity,0.7%
Prince Pipes and Fittings Ltd.,Chemicals,Equity,0.7%
V-Guard Industries Ltd.,Consumer Discretionary,Equity,0.7%
Butterfly Gandhimathi Appliances Ltd.,Consumer Discretionary,Equity,0.6%
Century Textiles & Industries Ltd.,Consumer Staples,Equity,0.6%
INOX Leisure Ltd.,Services,Equity,0.6%
Kansai Nerolac Paints Ltd.,Chemicals,Equity,0.6%
PB Fintech Ltd.,Services,Equity,0.6%
Emami Ltd.,Consumer Staples,Equity,0.5%
Bikaji Foods International Ltd.,Consumer Staples,Equity,0.5%
Sanofi India Ltd.,Healthcare,Equity,0.5%
Sula Vineyards Ltd.,Consumer Staples,Equity,0.5%
PVR Ltd.,Services,Equity,0.4%
Vedant Fashions Ltd.,Services,Equity,0.3%
