Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,4.4%
ICICI Bank Ltd.,Financial,Equity,3.8%
Reliance Industries Ltd.,Energy,Equity,2.9%
Axis Bank Ltd.,Financial,Equity,2.9%
Infosys Ltd.,Technology,Equity,2.9%
Kotak Mahindra Bank Ltd.,Financial,Equity,2.1%
Hitachi Energy India Ltd.,Capital Goods,Equity,1.9%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.8%
Maruti Suzuki India Ltd.,Automobile,Equity,1.8%
Kei Industries Ltd.,Capital Goods,Equity,1.7%
Sundaram Finance Ltd.,Financial,Equity,1.7%
Bajaj Electricals Ltd.,Consumer Discretionary,Equity,1.6%
Coromandel International Ltd.,Chemicals,Equity,1.6%
Navin Fluorine International Ltd.,Chemicals,Equity,1.6%
Kansai Nerolac Paints Ltd.,Chemicals,Equity,1.5%
Bharat Forge Ltd.,Automobile,Equity,1.5%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.5%
K.P.R. Mill Ltd.,Textiles,Equity,1.5%
State Bank of India,Financial,Equity,1.5%
Blue Dart Express Ltd.,Services,Equity,1.5%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.4%
Mahanagar Gas Ltd.,Energy,Equity,1.4%
SRF Ltd.,Diversified,Equity,1.4%
Transport Corporation Of India Ltd.,Services,Equity,1.4%
The Federal Bank Ltd.,Financial,Equity,1.4%
CreditAccess Grameen Ltd.,Financial,Equity,1.4%
Ashoka Buildcon Ltd.,Construction,Equity,1.4%
HCL Technologies Ltd.,Technology,Equity,1.4%
VIP Industries Ltd.,Chemicals,Equity,1.4%
Craftsman Automation Ltd.,Automobile,Equity,1.3%
Cera Sanitaryware Ltd.,Construction,Equity,1.3%
Pitti Engineering Ltd.,Capital Goods,Equity,1.3%
DCB Bank Ltd.,Financial,Equity,1.3%
Polycab India Ltd.,Capital Goods,Equity,1.3%
UNO Minda Ltd.,Automobile,Equity,1.3%
Kennametal India Ltd.,Capital Goods,Equity,1.2%
Ipca Laboratories Ltd.,Healthcare,Equity,1.2%
Atul Ltd.,Chemicals,Equity,1.2%
The Indian Hotels Company Ltd.,Services,Equity,1.2%
Schaeffler India Ltd.,Capital Goods,Equity,1.2%
Suprajit Engineering Ltd.,Automobile,Equity,1.1%
Century Plyboards (India) Ltd.,Consumer Staples,Equity,1.1%
NOCIL Ltd.,Chemicals,Equity,1.1%
Carborundum Universal Ltd.,Metals & Mining,Equity,1.1%
Exide Industries Ltd.,Capital Goods,Equity,1.1%
Ashok Leyland Ltd.,Automobile,Equity,1.1%
ICICI Prudential Life Insurance Company Ltd.,Insurance,Equity,1.0%
MM Forgings Ltd.,Metals & Mining,Equity,1.0%
Devyani International Ltd.,Services,Equity,1.0%
Kajaria Ceramics Ltd.,Construction,Equity,1.0%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,0.9%
City Union Bank Ltd.,Financial,Equity,0.9%
ICICI Securities Ltd.,Financial,Equity,0.9%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,0.9%
ITC Ltd.,Consumer Staples,Equity,0.9%
Blue Star Ltd.,Consumer Discretionary,Equity,0.9%
Metro Brands Ltd.,Consumer Staples,Equity,0.9%
Balkrishna Industries Ltd.,Automobile,Equity,0.8%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,0.7%
Star Health and Allied Insurance Company Ltd.,Insurance,Equity,0.7%
Emami Ltd.,Consumer Staples,Equity,0.7%
LTIMindtree Ltd.,Technology,Equity,0.6%
KSB Ltd.,Capital Goods,Equity,0.5%
Page Industries Ltd.,Textiles,Equity,0.5%
ZF Commercial Vehicle Control Systems India Ltd.,Automobile,Equity,0.4%
