Name,Sector,Instrument,Assets
State Bank of India,Financial,Equity,9.5%
ICICI Bank Ltd.,Financial,Equity,8.9%
HDFC Bank Ltd.,Financial,Equity,7.7%
Reliance Industries Ltd.,Energy,Equity,7.0%
Infosys Ltd.,Technology,Equity,6.0%
Bharti Airtel Ltd.,Communication,Equity,5.6%
Larsen & Toubro Ltd.,Construction,Equity,5.2%
Axis Bank Ltd.,Financial,Equity,4.0%
Bharat Forge Ltd.,Automobile,Equity,3.5%
Cipla Ltd.,Healthcare,Equity,2.7%
Hindustan Unilever Ltd.,Consumer Staples,Equity,2.5%
PI Industries Ltd.,Chemicals,Equity,2.5%
Power Grid Corporation Of India Ltd.,Energy,Equity,2.4%
Thermax Ltd.,Capital Goods,Equity,2.4%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.3%
SBI Life Insurance Company Ltd.,Insurance,Equity,2.2%
Varun Beverages Ltd.,Consumer Staples,Equity,2.2%
The Federal Bank Ltd.,Financial,Equity,2.2%
HCL Technologies Ltd.,Technology,Equity,2.0%
Maruti Suzuki India Ltd.,Automobile,Equity,2.0%
DLF Ltd. - (DLF),Construction,Equity,2.0%
ACC Ltd.,Construction,Equity,2.0%
Ultratech Cement Ltd.,Construction,Equity,1.9%
Hindalco Industries Ltd.,Metals & Mining,Equity,1.9%
Eicher Motors Ltd.,Automobile,Equity,1.8%
Indusind Bank Ltd.,Financial,Equity,1.7%
Ashok Leyland Ltd.,Automobile,Equity,1.4%
Polycab India Ltd.,Capital Goods,Equity,1.3%
Bharat Heavy Electricals Ltd.,Capital Goods,Equity,1.1%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,1.0%
Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.2%
