Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,9.8%
HDFC Bank Ltd.,Financial,Equity,7.2%
Infosys Ltd.,Technology,Equity,6.2%
Bharti Airtel Ltd.,Communication,Equity,4.8%
HCL Technologies Ltd.,Technology,Equity,4.2%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,4.0%
Axis Bank Ltd.,Financial,Equity,3.8%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,3.4%
Tata Steel Ltd.,Metals & Mining,Equity,2.8%
Bajaj Finance Ltd.,Financial,Equity,2.6%
Kotak Mahindra Bank Ltd.,Financial,Equity,2.4%
Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,2.3%
Bharat Forge Ltd.,Automobile,Equity,2.2%
United Spirits Ltd.,Consumer Staples,Equity,2.2%
Atul Ltd.,Chemicals,Equity,2.0%
Reliance Industries Ltd.,Energy,Equity,2.0%
Radico Khaitan Ltd.,Consumer Staples,Equity,2.0%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.9%
State Bank of India,Financial,Equity,1.8%
Aarti Industries Ltd.,Chemicals,Equity,1.4%
Dalmia Bharat Ltd.,Construction,Equity,1.4%
Tata Consumer Products Ltd.,Consumer Staples,Equity,1.4%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.4%
Hindalco Industries Ltd.,Metals & Mining,Equity,1.3%
Glenmark Pharmaceuticals Ltd.,Healthcare,Equity,1.3%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.3%
Exide Industries Ltd.,Capital Goods,Equity,1.3%
Century Textiles & Industries Ltd.,Consumer Staples,Equity,1.2%
Titan Company Ltd.,Consumer Discretionary,Equity,1.2%
Bharat Electronics Ltd.,Capital Goods,Equity,1.1%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.1%
NMDC Ltd.,Metals & Mining,Equity,0.9%
Mphasis Ltd.,Technology,Equity,0.9%
LTIMindtree Ltd.,Technology,Equity,0.9%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,0.8%
Zee Entertainment Enterprises Ltd.,Services,Equity,0.8%
Indusind Bank Ltd.,Financial,Equity,0.8%
Castrol India Ltd.,Energy,Equity,0.8%
Housing Development Finance Corporation Ltd.,Financial,Equity,0.8%
Bajaj Finserv Ltd.,Financial,Equity,0.6%
Strides Pharma Science Ltd.,Healthcare,Equity,0.6%
Metropolis Healthcare Ltd.,Healthcare,Equity,0.6%
Jubilant FoodWorks Ltd.,Services,Equity,0.6%
Voltas Ltd.,Consumer Discretionary,Equity,0.5%
Cummins India Ltd.,Capital Goods,Equity,0.5%
GMM Pfaudler Ltd.,Capital Goods,Equity,0.5%
IDFC Ltd.,Financial,Equity,0.5%
Polycab India Ltd.,Capital Goods,Equity,0.5%
Havells India Ltd.,Capital Goods,Equity,0.5%
CESC Ltd.,Energy,Equity,0.4%
Max Financial Services Ltd.,Financial,Equity,0.4%
Fortis Healthcare Ltd.,Healthcare,Equity,0.4%
Dish TV India Ltd.,Services,Equity,0.3%
INOX Leisure Ltd.,Services,Equity,0.3%
AU Small Finance Bank Ltd.,Financial,Equity,0.3%
Gujarat Fluorochemicals Ltd.,Chemicals,Equity,0.3%
United Breweries Ltd.,Consumer Staples,Equity,0.3%
One97 Communications Ltd.,Services,Equity,0.2%
Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.2%
NMDC Steel Ltd.,Metals & Mining,Equity,0.2%
Kansai Nerolac Paints Ltd.,Chemicals,Equity,0.1%
Aarti Pharmalabs Ltd.,Services,Equity,0.1%
The Phoenix Mills Ltd.,Construction,Equity,0.1%
Solara Active Pharma Sciences Ltd.,Healthcare,Equity,0.1%
