Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,8.2%
HDFC Bank Ltd.,Financial,Equity,7.8%
Reliance Industries Ltd.,Energy,Equity,7.7%
Hindustan Unilever Ltd.,Consumer Staples,Equity,5.7%
Infosys Ltd.,Technology,Equity,5.4%
State Bank of India,Financial,Equity,5.0%
Bharti Airtel Ltd.,Communication,Equity,5.0%
Mahindra & Mahindra Ltd.,Automobile,Equity,4.6%
Tube Investments Of India Ltd.,Automobile,Equity,4.6%
Britannia Industries Ltd.,Consumer Staples,Equity,4.3%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,4.0%
Kotak Mahindra Bank Ltd.,Financial,Equity,3.8%
Muthoot Finance Ltd.,Financial,Equity,3.5%
Maruti Suzuki India Ltd.,Automobile,Equity,3.4%
NTPC Ltd.,Energy,Equity,3.1%
Interglobe Aviation Ltd.,Services,Equity,3.0%
Axis Bank Ltd.,Financial,Equity,2.6%
PI Industries Ltd.,Chemicals,Equity,2.4%
Polycab India Ltd.,Capital Goods,Equity,2.2%
Ultratech Cement Ltd.,Construction,Equity,2.0%
Honeywell Automation India Ltd.,Capital Goods,Equity,2.0%
Tatva Chintan Pharma Chem Ltd.,Chemicals,Equity,1.8%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,1.3%
Cipla Ltd.,Healthcare,Equity,1.3%
