Name,Sector,Instrument,Assets
Bajaj Electricals Ltd.,Consumer Discretionary,Equity,4.6%
Bank Of Baroda,Financial,Equity,4.6%
Sonata Software Ltd.,Technology,Equity,4.2%
Firstsource Solutions Ltd.,Services,Equity,3.3%
The Great Eastern Shipping Company Ltd.,Services,Equity,3.0%
IDFC Ltd.,Financial,Equity,2.8%
Aster DM Healthcare Ltd.,Healthcare,Equity,2.6%
eClerx Services Ltd.,Services,Equity,2.6%
PNC Infratech Ltd.,Construction,Equity,2.3%
Kirloskar Ferrous Industries Ltd.,Metals & Mining,Equity,2.2%
Kei Industries Ltd.,Capital Goods,Equity,2.1%
Vardhman Textiles Ltd.,Textiles,Equity,2.1%
SKF India Ltd.,Capital Goods,Equity,2.0%
Sharda Cropchem Ltd.,Chemicals,Equity,1.9%
Chambal Fertilisers and Chemicals Ltd.,Chemicals,Equity,1.9%
The Federal Bank Ltd.,Financial,Equity,1.8%
Indian Bank,Financial,Equity,1.7%
KEC International Ltd.,Capital Goods,Equity,1.7%
Redington Ltd.,Services,Equity,1.7%
La Opala RG Ltd.,Construction,Equity,1.7%
Power Mech Projects Ltd.,Capital Goods,Equity,1.7%
Radico Khaitan Ltd.,Consumer Staples,Equity,1.6%
Transport Corporation Of India Ltd.,Services,Equity,1.6%
Delta Corp Ltd.,Services,Equity,1.6%
Kalpataru Power Transmission Ltd.,Capital Goods,Equity,1.6%
Finolex Industries Ltd.,Chemicals,Equity,1.6%
Gabriel India Ltd.,Automobile,Equity,1.5%
Suprajit Engineering Ltd.,Automobile,Equity,1.5%
Insecticides (India) Ltd.,Chemicals,Equity,1.3%
Gujarat Fluorochemicals Ltd.,Chemicals,Equity,1.3%
Gateway Distriparks Ltd.,Services,Equity,1.3%
DCB Bank Ltd.,Financial,Equity,1.2%
Chalet Hotels Ltd.,Services,Equity,1.2%
LG Balakrishnan & Bros Ltd.,Automobile,Equity,1.2%
Tata Metaliks Ltd.,Metals & Mining,Equity,1.1%
Equitas Small Finance Bank Ltd.,Financial,Equity,1.1%
Unichem Laboratories Ltd.,Healthcare,Equity,1.0%
EIH Ltd.,Services,Equity,1.0%
Apar Industries Ltd.,Diversified,Equity,1.0%
Carborundum Universal Ltd.,Metals & Mining,Equity,1.0%
Emami Ltd.,Consumer Staples,Equity,1.0%
Nilkamal Ltd.,Chemicals,Equity,0.9%
NRB Bearings Ltd.,Capital Goods,Equity,0.9%
Mirza International Ltd.,Consumer Staples,Equity,0.9%
TV Today Network Ltd.,Services,Equity,0.9%
Voltamp Transformers Ltd.,Capital Goods,Equity,0.9%
Procter & Gamble Health Ltd.,Healthcare,Equity,0.9%
INOX Leisure Ltd.,Services,Equity,0.8%
Advanced Enzyme Technologies Ltd.,Chemicals,Equity,0.8%
BEML Ltd.,Capital Goods,Equity,0.8%
Bajaj Consumer Care Ltd.,Consumer Staples,Equity,0.8%
Shaily Engineering Plastics Ltd.,Chemicals,Equity,0.7%
GNA Axles Ltd.,Automobile,Equity,0.7%
Goodyear India Ltd.,Automobile,Equity,0.7%
VRL Logistics Ltd.,Services,Equity,0.6%
Repco Home Finance Ltd.,Financial,Equity,0.6%
IFGL Refractories Ltd.,Construction,Equity,0.5%
Greenlam Industries Ltd.,Consumer Staples,Equity,0.4%
Vesuvius India Ltd.,Construction,Equity,0.4%
D.B. Corp Ltd.,Consumer Staples,Equity,0.4%
Multi Commodity Exchange Of India Ltd.,Services,Equity,0.4%
Oriental Carbon & Chemicals Ltd.,Chemicals,Equity,0.3%
Global Health Ltd.,Healthcare,Equity,0.3%
Jagran Prakashan Ltd.,Consumer Staples,Equity,0.2%
Sula Vineyards Ltd.,Consumer Staples,Equity,0.2%
Harsha Engineers International Ltd.,Capital Goods,Equity,0.2%
Landmark Cars Ltd.,Services,Equity,0.2%
Rolex Rings Ltd,Capital Goods,Equity,0.2%
