Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,5.9%
Infosys Ltd.,Technology,Equity,5.1%
HDFC Bank Ltd.,Financial,Equity,4.6%
Reliance Industries Ltd.,Energy,Equity,4.2%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.6%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,2.6%
Bank Of Baroda,Financial,Equity,2.6%
Five-Star Business Finance Ltd.,Financial,Equity,2.6%
State Bank of India,Financial,Equity,2.4%
INOX Leisure Ltd.,Services,Equity,2.4%
The Indian Hotels Company Ltd.,Services,Equity,2.3%
AU Small Finance Bank Ltd.,Financial,Equity,2.1%
Fortis Healthcare Ltd.,Healthcare,Equity,2.0%
Dalmia Bharat Ltd.,Construction,Equity,2.0%
Mahindra & Mahindra Ltd.,Automobile,Equity,2.0%
Ashok Leyland Ltd.,Automobile,Equity,2.0%
The Phoenix Mills Ltd.,Construction,Equity,1.9%
UNO Minda Ltd.,Automobile,Equity,1.7%
Rainbow Children's Medicare Ltd.,Healthcare,Equity,1.7%
Brigade Enterprises Ltd.,Construction,Equity,1.7%
Ratnamani Metals & Tubes Ltd.,Metals & Mining,Equity,1.7%
NHPC Ltd.,Energy,Equity,1.7%
Indusind Bank Ltd.,Financial,Equity,1.6%
Kei Industries Ltd.,Capital Goods,Equity,1.6%
Persistent Systems Ltd.,Technology,Equity,1.6%
HCL Technologies Ltd.,Technology,Equity,1.6%
Hitachi Energy India Ltd.,Capital Goods,Equity,1.6%
Zee Entertainment Enterprises Ltd.,Services,Equity,1.5%
VIP Industries Ltd.,Chemicals,Equity,1.5%
Schaeffler India Ltd.,Capital Goods,Equity,1.5%
Devyani International Ltd.,Services,Equity,1.4%
V-Mart Retail Ltd.,Services,Equity,1.4%
Larsen & Toubro Ltd.,Construction,Equity,1.3%
Sundram Fasteners Ltd.,Capital Goods,Equity,1.3%
KPIT Technologies Ltd.,Technology,Equity,1.3%
Indoco Remedies Ltd.,Healthcare,Equity,1.3%
Timken India Ltd.,Capital Goods,Equity,1.3%
Carborundum Universal Ltd.,Metals & Mining,Equity,1.2%
Ultratech Cement Ltd.,Construction,Equity,1.2%
Radico Khaitan Ltd.,Consumer Staples,Equity,1.2%
RBL Bank Ltd.,Financial,Equity,1.2%
Nestle India Ltd.,Consumer Staples,Equity,1.2%
Bharti Airtel Ltd.,Communication,Equity,1.1%
Hindustan Petroleum Corporation Ltd.,Energy,Equity,1.1%
Siemens Ltd.,Capital Goods,Equity,1.1%
Blue Star Ltd.,Consumer Discretionary,Equity,1.1%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,1.1%
Britannia Industries Ltd.,Consumer Staples,Equity,1.0%
HDFC Life Insurance Co Ltd.,Insurance,Equity,1.0%
Maruti Suzuki India Ltd.,Automobile,Equity,1.0%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.0%
Housing Development Finance Corporation Ltd.,Financial,Warrant,0.8%
Archean Chemical Industries Ltd.,Chemicals,Equity,0.8%
PI Industries Ltd.,Chemicals,Equity,0.4%
