Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,8.8%
HDFC Bank Ltd.,Financial,Equity,8.4%
State Bank of India,Financial,Equity,5.7%
Infosys Ltd.,Technology,Equity,5.0%
Reliance Industries Ltd.,Energy,Equity,4.1%
Axis Bank Ltd.,Financial,Equity,4.1%
ABB India Ltd.,Capital Goods,Equity,4.0%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,3.5%
HCL Technologies Ltd.,Technology,Equity,3.2%
Housing Development Finance Corporation Ltd.,Financial,Equity,3.1%
Larsen & Toubro Ltd.,Construction,Equity,3.1%
PI Industries Ltd.,Chemicals,Equity,2.8%
Page Industries Ltd.,Textiles,Equity,2.8%
Bharat Forge Ltd.,Automobile,Equity,2.5%
Ultratech Cement Ltd.,Construction,Equity,2.1%
Nestle India Ltd.,Consumer Staples,Equity,2.1%
SRF Ltd.,Diversified,Equity,2.0%
Mphasis Ltd.,Technology,Equity,2.0%
Century Plyboards (India) Ltd.,Consumer Staples,Equity,1.9%
Indusind Bank Ltd.,Financial,Equity,1.9%
Kotak Mahindra Bank Ltd.,Financial,Equity,1.8%
Grasim Industries Ltd.,Construction,Equity,1.8%
Eicher Motors Ltd.,Automobile,Equity,1.7%
LTIMindtree Ltd.,Technology,Equity,1.6%
Asian Paints Ltd.,Chemicals,Equity,1.6%
Thermax Ltd.,Capital Goods,Equity,1.5%
Cipla Ltd.,Healthcare,Equity,1.4%
Shree Cement Ltd.,Construction,Equity,1.3%
Coromandel International Ltd.,Chemicals,Equity,1.2%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.2%
Tata Steel Ltd.,Metals & Mining,Equity,1.1%
Adani Ports and Special Economic Zone Ltd.,Services,Equity,1.1%
Voltas Ltd.,Consumer Discretionary,Equity,1.1%
Bharti Airtel Ltd.,Communication,Equity,1.1%
Polycab India Ltd.,Capital Goods,Equity,1.0%
Honeywell Automation India Ltd.,Capital Goods,Equity,1.0%
NCC Ltd.,Construction,Equity,0.8%
Bharat Petroleum Corporation Ltd.,Energy,Equity,0.7%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,0.5%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,0.5%
Dalmia Bharat Ltd.,Construction,Equity,0.4%
