Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,8.3%
HDFC Bank Ltd.,Financial,Equity,8.3%
Infosys Ltd.,Technology,Equity,6.3%
Axis Bank Ltd.,Financial,Equity,5.0%
Bharti Airtel Ltd.,Communication,Equity,3.6%
State Bank of India,Financial,Equity,3.1%
Bajaj Finance Ltd.,Financial,Equity,2.5%
Maruti Suzuki India Ltd.,Automobile,Equity,2.4%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,2.1%
The Phoenix Mills Ltd.,Construction,Equity,2.0%
Ultratech Cement Ltd.,Construction,Equity,1.9%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.9%
Hindalco Industries Ltd.,Metals & Mining,Equity,1.8%
Avenue Supermarts Ltd.,Services,Equity,1.8%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.8%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.7%
Metro Brands Ltd.,Consumer Staples,Equity,1.7%
Eicher Motors Ltd.,Automobile,Equity,1.6%
United Breweries Ltd.,Consumer Staples,Equity,1.6%
Nestle India Ltd.,Consumer Staples,Equity,1.6%
Jubilant FoodWorks Ltd.,Services,Equity,1.6%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.6%
Tata Motors Ltd.,Automobile,Equity,1.6%
LTIMindtree Ltd.,Technology,Equity,1.6%
Carborundum Universal Ltd.,Metals & Mining,Equity,1.5%
CESC Ltd.,Energy,Equity,1.4%
Bharat Forge Ltd.,Automobile,Equity,1.3%
Ajanta Pharma Ltd.,Healthcare,Equity,1.3%
Cipla Ltd.,Healthcare,Equity,1.3%
MTAR Technologies Ltd.,Capital Goods,Equity,1.3%
Tube Investments Of India Ltd.,Automobile,Equity,1.3%
PI Industries Ltd.,Chemicals,Equity,1.3%
Gujarat Gas Ltd.,Energy,Equity,1.3%
Can Fin Homes Ltd.,Financial,Equity,1.2%
Divi's Laboratories Ltd.,Healthcare,Equity,1.1%
Endurance Technologies Ltd.,Automobile,Equity,1.1%
Oberoi Realty Ltd.,Construction,Equity,1.1%
Jamna Auto Industries Ltd.,Automobile,Equity,1.0%
Firstsource Solutions Ltd.,Services,Equity,1.0%
Tech Mahindra Ltd.,Technology,Equity,1.0%
ISGEC Heavy Engineering Ltd.,Capital Goods,Equity,1.0%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,1.0%
Marico Ltd.,Consumer Staples,Equity,1.0%
Barbeque-Nation Hospitality Ltd.,Services,Equity,0.9%
Metropolis Healthcare Ltd.,Healthcare,Equity,0.9%
Praj Industries Ltd.,Capital Goods,Equity,0.8%
Coromandel International Ltd.,Chemicals,Equity,0.8%
Gland Pharma Ltd.,Healthcare,Equity,0.8%
ABB India Ltd.,Capital Goods,Equity,0.8%
Sheela Foam Ltd.,Consumer Discretionary,Equity,0.8%
PB Fintech Ltd.,Services,Equity,0.7%
Dabur India Ltd.,Consumer Staples,Equity,0.7%
FSN E-Commerce Ventures Ltd.,Services,Equity,0.7%
Zomato Ltd.,Services,Equity,0.5%
ITC Ltd.,Consumer Staples,Equity,0.4%
Reserve Bank of India,Financial,T-Bills,0.2%
