Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,5.7%
ICICI Bank Ltd.,Financial,Equity,4.4%
State Bank of India,Financial,Equity,3.5%
ITC Ltd.,Consumer Staples,Equity,3.3%
The Federal Bank Ltd.,Financial,Equity,3.2%
Infosys Ltd.,Technology,Equity,3.0%
Fortis Healthcare Ltd.,Healthcare,Equity,2.9%
Axis Bank Ltd.,Financial,Equity,2.9%
Larsen & Toubro Ltd.,Construction,Equity,2.6%
HCL Technologies Ltd.,Technology,Equity,2.5%
Housing Development Finance Corporation Ltd.,Financial,Equity,2.5%
Coromandel International Ltd.,Chemicals,Equity,2.3%
Max Financial Services Ltd.,Financial,Equity,2.3%
Hindalco Industries Ltd.,Metals & Mining,Equity,2.1%
Aditya Birla Capital Ltd.,Financial,Equity,2.0%
Hindustan Petroleum Corporation Ltd.,Energy,Equity,1.9%
Emami Ltd.,Consumer Staples,Equity,1.9%
Cummins India Ltd.,Capital Goods,Equity,1.9%
Bharti Airtel Ltd.,Communication,Equity,1.9%
Ajanta Pharma Ltd.,Healthcare,Equity,1.9%
Dalmia Bharat Ltd.,Construction,Equity,1.8%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.8%
Bharat Forge Ltd.,Automobile,Equity,1.8%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.8%
Oracle Financial Services Software Ltd.,Technology,Equity,1.8%
The Phoenix Mills Ltd.,Construction,Equity,1.8%
Zydus Lifesciences Ltd.,Healthcare,Equity,1.7%
Oberoi Realty Ltd.,Construction,Equity,1.5%
Aurobindo Pharma Ltd.,Healthcare,Equity,1.4%
Nippon Life India Asset Management Ltd.,Financial,Equity,1.3%
Ashok Leyland Ltd.,Automobile,Equity,1.2%
Prestige Estates Projects Ltd.,Construction,Equity,1.2%
Indusind Bank Ltd.,Financial,Equity,1.2%
Escorts Kubota Ltd.,Automobile,Equity,1.2%
Bajaj Auto Ltd.,Automobile,Equity,1.2%
Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,1.1%
Endurance Technologies Ltd.,Automobile,Equity,1.1%
Balkrishna Industries Ltd.,Automobile,Equity,1.1%
NHPC Ltd.,Energy,Equity,1.1%
Reliance Industries Ltd.,Energy,Equity,1.1%
Gland Pharma Ltd.,Healthcare,Equity,1.0%
eClerx Services Ltd.,Services,Equity,1.0%
Apollo Tyres Ltd.,Automobile,Equity,1.0%
CESC Ltd.,Energy,Equity,1.0%
Cipla Ltd.,Healthcare,Equity,1.0%
Tech Mahindra Ltd.,Technology,Equity,0.9%
Firstsource Solutions Ltd.,Services,Equity,0.9%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,0.9%
GAIL (India) Ltd.,Energy,Equity,0.8%
GHCL Ltd.,Chemicals,Equity,0.8%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,0.7%
Bharat Electronics Ltd.,Capital Goods,Equity,0.7%
GR Infraprojects Ltd.,Construction,Equity,0.7%
Interglobe Aviation Ltd.,Services,Equity,0.7%
Indus Towers Ltd.,Communication,Equity,0.6%
Eris Lifesciences Ltd.,Healthcare,Equity,0.6%
PNC Infratech Ltd.,Construction,Equity,0.5%
Techno Electric & Engineering Company Ltd.,Capital Goods,Equity,0.4%
Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.1%
Reserve Bank of India,Financial,T-Bills,0.1%
