Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,8.6%
ICICI Bank Ltd.,Financial,Equity,8.5%
Axis Bank Ltd.,Financial,Equity,7.0%
Infosys Ltd.,Technology,Equity,5.8%
Larsen & Toubro Ltd.,Construction,Equity,5.3%
Bharti Airtel Ltd.,Communication,Equity,5.0%
State Bank of India,Financial,Equity,3.7%
United Spirits Ltd.,Consumer Staples,Equity,2.8%
Grasim Industries Ltd.,Construction,Equity,2.8%
HCL Technologies Ltd.,Technology,Equity,2.8%
United Breweries Ltd.,Consumer Staples,Equity,2.3%
NTPC Ltd.,Energy,Equity,2.2%
Aditya Birla Fashion and Retail Ltd.,Services,Equity,2.1%
Marico Ltd.,Consumer Staples,Equity,2.0%
Reliance Industries Ltd.,Energy,Equity,2.0%
Bharat Electronics Ltd.,Capital Goods,Equity,1.8%
Jyothy Labs Ltd.,Consumer Staples,Equity,1.8%
GAIL (India) Ltd.,Energy,Equity,1.5%
Ultratech Cement Ltd.,Construction,Equity,1.5%
Tech Mahindra Ltd.,Technology,Equity,1.5%
Kotak Mahindra Bank Ltd.,Financial,Equity,1.4%
Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,1.3%
Tata Motors Ltd.,Automobile,Equity,1.2%
Kirloskar Oil Engines Ltd.,Capital Goods,Equity,1.2%
Zomato Ltd.,Services,Equity,1.1%
ICICI Prudential Life Insurance Company Ltd.,Insurance,Equity,1.1%
Westlife Foodworld Ltd,Services,Equity,1.1%
Century Textiles & Industries Ltd.,Consumer Staples,Equity,1.1%
Bajaj Auto Ltd.,Automobile,Equity,1.0%
Jubilant FoodWorks Ltd.,Services,Equity,1.0%
Escorts Kubota Ltd.,Automobile,Equity,1.0%
Kansai Nerolac Paints Ltd.,Chemicals,Equity,1.0%
Indian Oil Corporation Ltd.,Energy,Equity,0.9%
SBI Cards And Payment Services Ltd.,Financial,Equity,0.8%
Zydus Lifesciences Ltd.,Healthcare,Equity,0.8%
Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,0.8%
Voltas Ltd.,Consumer Discretionary,Equity,0.8%
Arvind Fashions Ltd.,Textiles,Equity,0.8%
ACC Ltd.,Construction,Equity,0.7%
Gujarat State Petronet Ltd.,Energy,Equity,0.7%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,0.7%
Indusind Bank Ltd.,Financial,Equity,0.7%
Tata Power Company Ltd.,Energy,Equity,0.7%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,0.6%
Multi Commodity Exchange Of India Ltd.,Services,Equity,0.6%
City Union Bank Ltd.,Financial,Equity,0.5%
Delhivery Ltd.,Services,Equity,0.5%
TeamLease Services Ltd.,Services,Equity,0.4%
Gulf Oil Lubricants India Ltd.,Energy,Equity,0.4%
Hindustan Petroleum Corporation Ltd.,Energy,Equity,0.3%
Life Insurance Corporation of India,Insurance,Equity,0.3%
