Name,Sector,Instrument,Assets
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,7.3%
TVS Motor Company Ltd.,Automobile,Equity,5.6%
Bharti Airtel Ltd.,Communication,Equity,4.7%
Maruti Suzuki India Ltd.,Automobile,Equity,4.6%
NTPC Ltd.,Energy,Equity,4.4%
ITC Ltd.,Consumer Staples,Equity,4.2%
Hindustan Unilever Ltd.,Consumer Staples,Equity,4.1%
Alkem Laboratories Ltd.,Healthcare,Equity,3.7%
Hero Motocorp Ltd.,Automobile,Equity,3.3%
Nestle India Ltd.,Consumer Staples,Equity,3.2%
Dabur India Ltd.,Consumer Staples,Equity,2.8%
Zee Entertainment Enterprises Ltd.,Services,Equity,2.6%
Mahindra & Mahindra Ltd.,Automobile,Equity,2.5%
Embassy Office Parks REIT,Construction,REITs,2.5%
Bata India Ltd.,Consumer Staples,Equity,2.4%
Zydus Wellness Ltd.,Consumer Staples,Equity,2.2%
Britannia Industries Ltd.,Consumer Staples,Equity,2.1%
Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,2.0%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,2.0%
Barbeque-Nation Hospitality Ltd.,Services,Equity,1.9%
Jyothy Labs Ltd.,Consumer Staples,Equity,1.7%
INOX Leisure Ltd.,Services,Equity,1.5%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,1.5%
Bajaj Electricals Ltd.,Consumer Discretionary,Equity,1.4%
Reserve Bank of India,Financial,T-Bills,1.4%
Chalet Hotels Ltd.,Services,Equity,1.3%
NHPC Ltd.,Energy,Equity,1.3%
Tata Motors Ltd.,Automobile,Equity,1.2%
Gillette India Ltd.,Consumer Staples,Equity,1.2%
Rolex Rings Ltd,Capital Goods,Equity,1.1%
Gland Pharma Ltd.,Healthcare,Equity,1.1%
Ajanta Pharma Ltd.,Healthcare,Equity,1.0%
Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,Equity,0.9%
Reserve Bank of India,Financial,T-Bills,0.8%
SBI Cards And Payment Services Ltd.,Financial,Equity,0.8%
EPL Ltd.,Chemicals,Equity,0.7%
Zomato Ltd.,Services,Equity,0.7%
Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,0.7%
Sundaram-Clayton Ltd.,Automobile,Equity,0.7%
Bikaji Foods International Ltd.,Consumer Staples,Equity,0.7%
FSN E-Commerce Ventures Ltd.,Services,Equity,0.7%
V-Mart Retail Ltd.,Services,Equity,0.6%
EIH Ltd.,Services,Equity,0.6%
Natco Pharma Ltd.,Healthcare,Equity,0.6%
UNO Minda Ltd.,Automobile,Equity,0.5%
Endurance Technologies Ltd.,Automobile,Equity,0.4%
Shoppers Stop Ltd.,Services,Equity,0.3%
Jubilant FoodWorks Ltd.,Services,Equity,0.3%
Symphony Ltd.,Consumer Discretionary,Equity,0.2%
Bajaj Consumer Care Ltd.,Consumer Staples,Equity,0.1%
