Name,Sector,Instrument,Assets
LTIMindtree Ltd.,Technology,Equity,6.3%
ICICI Bank Ltd.,Financial,Equity,5.9%
Bajaj Finance Ltd.,Financial,Equity,5.6%
HDFC Bank Ltd.,Financial,Equity,4.8%
Infosys Ltd.,Technology,Equity,4.5%
Kotak Mahindra Bank Ltd.,Financial,Equity,4.0%
Avenue Supermarts Ltd.,Services,Equity,3.9%
Housing Development Finance Corporation Ltd.,Financial,Equity,3.2%
Info Edge (India) Ltd.,Services,Equity,3.1%
Coforge Ltd.,Technology,Equity,2.7%
Astral Ltd.,Chemicals,Equity,2.7%
Titan Company Ltd.,Consumer Discretionary,Equity,2.5%
Maruti Suzuki India Ltd.,Automobile,Equity,2.1%
AU Small Finance Bank Ltd.,Financial,Equity,1.9%
Shree Cement Ltd.,Construction,Equity,1.8%
PI Industries Ltd.,Chemicals,Equity,1.6%
Asian Paints Ltd.,Chemicals,Equity,1.5%
Schaeffler India Ltd.,Capital Goods,Equity,1.4%
Jubilant FoodWorks Ltd.,Services,Equity,1.4%
Berger Paints India Ltd.,Chemicals,Equity,1.4%
Endurance Technologies Ltd.,Automobile,Equity,1.4%
Divi's Laboratories Ltd.,Healthcare,Equity,1.4%
Marico Ltd.,Consumer Staples,Equity,1.3%
Ajanta Pharma Ltd.,Healthcare,Equity,1.3%
Pidilite Industries Ltd.,Chemicals,Equity,1.3%
Havells India Ltd.,Capital Goods,Equity,1.2%
Indiamart Intermesh Ltd.,Services,Equity,1.2%
Suven Pharmaceuticals Ltd.,Healthcare,Equity,1.2%
Grindwell Norton Ltd.,Metals & Mining,Equity,1.2%
Ipca Laboratories Ltd.,Healthcare,Equity,1.2%
Aavas Financiers Ltd.,Financial,Equity,1.2%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.2%
Dr. Lal Pathlabs Ltd.,Healthcare,Equity,1.1%
Page Industries Ltd.,Textiles,Equity,1.1%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,1.1%
Nestle India Ltd.,Consumer Staples,Equity,1.1%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.1%
Bharti Airtel Ltd.,Communication,Equity,1.0%
Dabur India Ltd.,Consumer Staples,Equity,1.0%
Eicher Motors Ltd.,Automobile,Equity,1.0%
Eris Lifesciences Ltd.,Healthcare,Equity,1.0%
Samvardhana Motherson International Ltd.,Automobile,Equity,1.0%
Sheela Foam Ltd.,Consumer Discretionary,Equity,0.9%
Poly Medicure Ltd.,Healthcare,Equity,0.9%
3M India Ltd.,Diversified,Equity,0.8%
Syngene International Ltd.,Healthcare,Equity,0.8%
Barbeque-Nation Hospitality Ltd.,Services,Equity,0.8%
Metropolis Healthcare Ltd.,Healthcare,Equity,0.7%
Relaxo Footwears Ltd.,Consumer Staples,Equity,0.6%
Gland Pharma Ltd.,Healthcare,Equity,0.6%
Rossari Biotech Ltd.,Chemicals,Equity,0.5%
FSN E-Commerce Ventures Ltd.,Services,Equity,0.5%
Zomato Ltd.,Services,Equity,0.4%
Trent Ltd.,Services,Equity,0.3%
Persistent Systems Ltd.,Technology,Equity,0.2%
Reserve Bank of India,Financial,T-Bills,0.2%
