Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,9.3%
ICICI Bank Ltd.,Financial,Equity,9.0%
Infosys Ltd.,Technology,Equity,7.3%
Axis Bank Ltd.,Financial,Equity,4.1%
State Bank of India,Financial,Equity,3.6%
Ultratech Cement Ltd.,Construction,Equity,2.9%
Bharti Airtel Ltd.,Communication,Equity,2.9%
Mahindra & Mahindra Ltd.,Automobile,Equity,2.7%
NTPC Ltd.,Energy,Equity,2.6%
Larsen & Toubro Ltd.,Construction,Equity,2.5%
Hindustan Unilever Ltd.,Consumer Staples,Equity,2.3%
Bajaj Finance Ltd.,Financial,Equity,1.9%
Reliance Industries Ltd.,Energy,Equity,1.7%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.7%
ITC Ltd.,Consumer Staples,Equity,1.6%
United Spirits Ltd.,Consumer Staples,Equity,1.5%
Indusind Bank Ltd.,Financial,Equity,1.5%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.4%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,1.3%
Cipla Ltd.,Healthcare,Equity,1.3%
Maruti Suzuki India Ltd.,Automobile,Equity,1.3%
LTIMindtree Ltd.,Technology,Equity,1.3%
PI Industries Ltd.,Chemicals,Equity,1.3%
Devyani International Ltd.,Services,Equity,1.3%
Hindustan Aeronautics Ltd.,Capital Goods,Equity,1.2%
United Breweries Ltd.,Consumer Staples,Equity,1.1%
Abbott India Ltd.,Healthcare,Equity,1.1%
The Phoenix Mills Ltd.,Construction,Equity,1.1%
Trent Ltd.,Services,Equity,1.1%
Sona BLW Precision Forgings Ltd.,Automobile,Equity,1.1%
Titan Company Ltd.,Consumer Discretionary,Equity,1.1%
Bank Of Baroda,Financial,Equity,1.1%
Varun Beverages Ltd.,Consumer Staples,Equity,1.0%
Navin Fluorine International Ltd.,Chemicals,Equity,1.0%
Hindalco Industries Ltd.,Metals & Mining,Equity,1.0%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,1.0%
ZF Commercial Vehicle Control Systems India Ltd.,Automobile,Equity,0.9%
Siemens Ltd.,Capital Goods,Equity,0.9%
Persistent Systems Ltd.,Technology,Equity,0.9%
Nestle India Ltd.,Consumer Staples,Equity,0.9%
Timken India Ltd.,Capital Goods,Equity,0.9%
Avenue Supermarts Ltd.,Services,Equity,0.8%
MTAR Technologies Ltd.,Capital Goods,Equity,0.8%
Escorts Kubota Ltd.,Automobile,Equity,0.8%
Syngene International Ltd.,Healthcare,Equity,0.8%
The Federal Bank Ltd.,Financial,Equity,0.8%
Rolex Rings Ltd,Capital Goods,Equity,0.7%
Dixon Technologies (India) Ltd.,Capital Goods,Equity,0.7%
Mphasis Ltd.,Technology,Equity,0.6%
Gujarat State Petronet Ltd.,Energy,Equity,0.6%
Metro Brands Ltd.,Consumer Staples,Equity,0.6%
Vedant Fashions Ltd.,Services,Equity,0.5%
TVS Motor Company Ltd.,Automobile,Equity,0.5%
Interglobe Aviation Ltd.,Services,Equity,0.5%
Dreamfolks Services Ltd.,Services,Equity,0.5%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,0.5%
Bharat Dynamics Ltd.,Capital Goods,Equity,0.5%
Safari Industries (India) Ltd.,Chemicals,Equity,0.5%
Ingersoll-Rand (India) Ltd.,Capital Goods,Equity,0.5%
