Name,Sector,Instrument,Assets
Reliance Industries Ltd.,Energy,Equity,5.5%
HDFC Bank Ltd.,Financial,Equity,5.0%
Infosys Ltd.,Technology,Equity,4.8%
ICICI Bank Ltd.,Financial,Equity,3.9%
Tata Consultancy Services Ltd.,Technology,Equity,2.9%
ITC Ltd.,Consumer Staples,Equity,2.9%
State Bank of India,Financial,Equity,2.7%
Varun Beverages Ltd.,Consumer Staples,Equity,2.0%
Housing Development Finance Corporation Ltd.,Financial,Equity,2.0%
Larsen & Toubro Ltd.,Construction,Equity,1.9%
Bharti Airtel Ltd.,Communication,Equity,1.9%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.9%
Hindustan Unilever Ltd.,Consumer Staples,Equity,1.8%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.7%
Axis Bank Ltd.,Financial,Equity,1.7%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,1.6%
Kotak Mahindra Bank Ltd.,Financial,Equity,1.5%
Mahindra Lifespace Developers Ltd.,Construction,Equity,1.5%
IIFL Finance Ltd.,Financial,Equity,1.4%
Maruti Suzuki India Ltd.,Automobile,Equity,1.4%
Tube Investments Of India Ltd.,Automobile,Equity,1.4%
NTPC Ltd.,Energy,Equity,1.4%
Emami Ltd.,Consumer Staples,Equity,1.3%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.3%
The Ramco Cements Ltd.,Construction,Equity,1.3%
Apar Industries Ltd.,Diversified,Equity,1.3%
HCL Technologies Ltd.,Technology,Equity,1.3%
Mphasis Ltd.,Technology,Equity,1.2%
Bajaj Holdings & Investment Ltd.,Financial,Equity,1.2%
Indian Bank,Financial,Equity,1.1%
Siemens Ltd.,Capital Goods,Equity,1.1%
West Coast Paper Mills Ltd.,Consumer Staples,Equity,1.1%
Ultratech Cement Ltd.,Construction,Equity,1.1%
Canara Bank,Financial,Equity,1.1%
Tata Motors Ltd.,Automobile,Equity,1.1%
Ashoka Buildcon Ltd.,Construction,Equity,1.1%
Power Grid Corporation Of India Ltd.,Energy,Equity,1.0%
Maharashtra Seamless Ltd.,Metals & Mining,Equity,0.9%
Container Corporation Of India Ltd.,Services,Equity,0.9%
Zydus Lifesciences Ltd.,Healthcare,Equity,0.9%
Muthoot Finance Ltd.,Financial,Equity,0.8%
Cipla Ltd.,Healthcare,Equity,0.8%
Havells India Ltd.,Capital Goods,Equity,0.8%
Gujarat Gas Ltd.,Energy,Equity,0.8%
Tata Communications Ltd.,Communication,Equity,0.8%
Finolex Cables Ltd.,Capital Goods,Equity,0.7%
Dishman Carbogen Amcis Ltd.,Healthcare,Equity,0.7%
Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,0.7%
Avenue Supermarts Ltd.,Services,Equity,0.7%
Schaeffler India Ltd.,Capital Goods,Equity,0.7%
Mahindra CIE Automotive Ltd.,Metals & Mining,Equity,0.7%
Aegis Logistics Ltd.,Services,Equity,0.7%
Indraprastha Gas Ltd.,Energy,Equity,0.6%
Birla Corporation Ltd.,Construction,Equity,0.6%
Life Insurance Corporation of India,Insurance,Equity,0.6%
JSW Steel Ltd.,Metals & Mining,Equity,0.6%
Hindalco Industries Ltd.,Metals & Mining,Equity,0.6%
Pfizer Ltd.,Healthcare,Equity,0.6%
Eicher Motors Ltd.,Automobile,Equity,0.5%
Bharat Electronics Ltd.,Capital Goods,Equity,0.5%
Global Health Ltd.,Healthcare,Equity,0.5%
Tata Steel Ltd.,Metals & Mining,Equity,0.5%
Bajaj Finance Ltd.,Financial,Equity,0.5%
Bajaj Auto Ltd.,Automobile,Equity,0.4%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,0.4%
TD Power Systems Ltd.,Capital Goods,Equity,0.4%
Zee Entertainment Enterprises Ltd.,Services,Equity,0.4%
SBI Cards And Payment Services Ltd.,Financial,Equity,0.3%
Oil India Ltd.,Energy,Equity,0.3%
Divi's Laboratories Ltd.,Healthcare,Equity,0.3%
DLF Ltd. - (DLF),Construction,Equity,0.3%
Vardhman Textiles Ltd.,Textiles,Equity,0.3%
Tech Mahindra Ltd.,Technology,Equity,0.3%
Sharda Cropchem Ltd.,Chemicals,Equity,0.3%
Titan Company Ltd.,Consumer Discretionary,Equity,0.3%
ICICI Prudential Life Insurance Company Ltd.,Insurance,Equity,0.2%
Indusind Bank Ltd.,Financial,Equity,0.2%
Dalmia Bharat Ltd.,Construction,Equity,0.2%
Latent View Analytics Ltd.,Technology,Equity,0.2%
Prudent Corporate Advisory Services Ltd.,Financial,Equity,0.2%
United Breweries Ltd.,Consumer Staples,Equity,0.2%
Coforge Ltd.,Technology,Equity,0.2%
PI Industries Ltd.,Chemicals,Equity,0.2%
Rainbow Children's Medicare Ltd.,Healthcare,Equity,0.2%
PVR Ltd.,Services,Equity,0.2%
ACC Ltd.,Construction,Equity,0.1%
SRF Ltd.,Diversified,Equity,0.1%
Kei Industries Ltd.,Capital Goods,Equity,0.1%
Vinati Organics Ltd.,Chemicals,Equity,0.1%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,0.1%
Laurus Labs Ltd.,Healthcare,Equity,0.1%
Gland Pharma Ltd.,Healthcare,Equity,0.1%
CreditAccess Grameen Ltd.,Financial,Equity,0.1%
Arvind Ltd.,Textiles,Equity,0.1%
