Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,8.1%
Bharti Airtel Ltd.,Communication,Equity,5.3%
ICICI Bank Ltd.,Financial,Equity,4.7%
NTPC Ltd.,Energy,Equity,3.2%
State Bank of India,Financial,Equity,3.2%
The Federal Bank Ltd.,Financial,Equity,3.1%
Infosys Ltd.,Technology,Equity,3.1%
Oil & Natural Gas Corporation Ltd.,Energy,Equity,3.0%
HCL Technologies Ltd.,Technology,Equity,2.9%
TVS Motor Company Ltd.,Automobile,Equity,2.9%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,2.8%
Axis Bank Ltd.,Financial,Equity,2.5%
Maruti Suzuki India Ltd.,Automobile,Equity,2.0%
Larsen & Toubro Ltd.,Construction,Equity,1.9%
United Breweries Ltd.,Consumer Staples,Equity,1.9%
Reliance Industries Ltd.,Energy,Equity,1.8%
Sundaram Finance Ltd.,Financial,Equity,1.8%
Lupin Ltd. - (Preference Shares),Healthcare,Equity,1.7%
Housing Development Finance Corporation Ltd.,Financial,Equity,1.7%
LIC Housing Finance Ltd.,Financial,Equity,1.7%
Ashok Leyland Ltd.,Automobile,Equity,1.6%
Zee Entertainment Enterprises Ltd.,Services,Equity,1.5%
Bharat Forge Ltd.,Automobile,Equity,1.5%
Muthoot Finance Ltd.,Financial,Equity,1.5%
Alkem Laboratories Ltd.,Healthcare,Equity,1.5%
Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,1.4%
Container Corporation Of India Ltd.,Services,Equity,1.4%
Hindalco Industries Ltd.,Metals & Mining,Equity,1.2%
Tata Communications Ltd.,Communication,Equity,1.1%
Cummins India Ltd.,Capital Goods,Equity,1.1%
Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,Equity,1.1%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.0%
Hindustan Petroleum Corporation Ltd.,Energy,Equity,1.0%
Ipca Laboratories Ltd.,Healthcare,Equity,0.9%
Whirlpool Of India Ltd.,Consumer Discretionary,Equity,0.9%
Interglobe Aviation Ltd.,Services,Equity,0.8%
Gland Pharma Ltd.,Healthcare,Equity,0.8%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,0.7%
NHPC Ltd.,Energy,Equity,0.7%
Mahindra & Mahindra Ltd.,Automobile,Equity,0.7%
Life Insurance Corporation of India,Insurance,Equity,0.7%
Biocon Ltd.,Healthcare,Equity,0.7%
Voltas Ltd.,Consumer Discretionary,Equity,0.7%
NCC Ltd.,Construction,Equity,0.7%
Gujarat Gas Ltd.,Energy,Equity,0.7%
Samvardhana Motherson International Ltd.,Automobile,Equity,0.6%
The Ramco Cements Ltd.,Construction,Equity,0.6%
Zydus Wellness Ltd.,Consumer Staples,Equity,0.6%
Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,0.6%
Steel Authority Of India Ltd.,Metals & Mining,Equity,0.6%
Wipro Ltd.,Technology,Equity,0.5%
Oil India Ltd.,Energy,Equity,0.5%
Max Financial Services Ltd.,Financial,Equity,0.5%
HDFC Asset Management Company Ltd.,Financial,Equity,0.5%
Ajanta Pharma Ltd.,Healthcare,Equity,0.4%
Oracle Financial Services Software Ltd.,Technology,Equity,0.4%
Endurance Technologies Ltd.,Automobile,Equity,0.4%
Hero Motocorp Ltd.,Automobile,Equity,0.4%
Indiamart Intermesh Ltd.,Services,Equity,0.4%
Oberoi Realty Ltd.,Construction,Equity,0.4%
Reserve Bank of India,Financial,T-Bills,0.4%
Suprajit Engineering Ltd.,Automobile,Equity,0.4%
Mphasis Ltd.,Technology,Equity,0.4%
Balkrishna Industries Ltd.,Automobile,Equity,0.4%
SBI Cards And Payment Services Ltd.,Financial,Equity,0.3%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,0.3%
Avanti Feeds Ltd.,Consumer Staples,Equity,0.3%
Persistent Systems Ltd.,Technology,Equity,0.3%
ACC Ltd.,Construction,Equity,0.3%
Zensar Technologies Ltd.,Technology,Equity,0.3%
EPL Ltd.,Chemicals,Equity,0.3%
Reserve Bank of India,Financial,T-Bills,0.3%
Delhivery Ltd.,Services,Equity,0.3%
Tech Mahindra Ltd.,Technology,Equity,0.2%
Housing Development Finance Corporation Ltd.,Financial,Warrant,0.2%
Natco Pharma Ltd.,Healthcare,Equity,0.2%
