Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,9.2%
ICICI Bank Ltd.,Financial,Equity,6.3%
Reliance Industries Ltd.,Energy,Equity,5.8%
Infosys Ltd.,Technology,Equity,5.5%
State Bank of India,Financial,Equity,4.2%
Axis Bank Ltd.,Financial,Equity,3.6%
Larsen & Toubro Ltd.,Construction,Equity,3.1%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,3.1%
NTPC Ltd.,Energy,Equity,2.9%
Hindustan Unilever Ltd.,Consumer Staples,Equity,2.4%
Bank Of Baroda,Financial,Equity,2.0%
Housing Development Finance Corporation Ltd.,Financial,Equity,2.0%
Cipla Ltd.,Healthcare,Equity,1.9%
Escorts Kubota Ltd.,Automobile,Equity,1.9%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.8%
Indusind Bank Ltd.,Financial,Equity,1.7%
United Breweries Ltd.,Consumer Staples,Equity,1.6%
Grasim Industries Ltd.,Construction,Equity,1.6%
The Indian Hotels Company Ltd.,Services,Equity,1.4%
Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,1.4%
Maruti Suzuki India Ltd.,Automobile,Equity,1.4%
Mphasis Ltd.,Technology,Equity,1.3%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.3%
Ultratech Cement Ltd.,Construction,Equity,1.3%
Bharat Electronics Ltd.,Capital Goods,Equity,1.2%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.1%
ITC Ltd.,Consumer Staples,Equity,1.1%
United Spirits Ltd.,Consumer Staples,Equity,1.1%
The Phoenix Mills Ltd.,Construction,Equity,1.1%
Kajaria Ceramics Ltd.,Construction,Equity,1.1%
HCL Technologies Ltd.,Technology,Equity,1.1%
Tata Power Company Ltd.,Energy,Equity,1.0%
Tech Mahindra Ltd.,Technology,Equity,1.0%
Tata Motors Ltd.,Automobile,Equity,1.0%
VIP Industries Ltd.,Chemicals,Equity,1.0%
Kei Industries Ltd.,Capital Goods,Equity,1.0%
Coforge Ltd.,Technology,Equity,1.0%
AIA Engineering Ltd.,Metals & Mining,Equity,1.0%
The Federal Bank Ltd.,Financial,Equity,1.0%
Bharat Forge Ltd.,Automobile,Equity,0.9%
Ajanta Pharma Ltd.,Healthcare,Equity,0.8%
Hindalco Industries Ltd.,Metals & Mining,Equity,0.8%
TeamLease Services Ltd.,Services,Equity,0.8%
Jubilant FoodWorks Ltd.,Services,Equity,0.8%
Container Corporation Of India Ltd.,Services,Equity,0.8%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,0.7%
Multi Commodity Exchange Of India Ltd.,Services,Equity,0.7%
PB Fintech Ltd.,Services,Equity,0.7%
Atul Ltd.,Chemicals,Equity,0.7%
Coromandel International Ltd.,Chemicals,Equity,0.6%
KNR Constructions Ltd.,Construction,Equity,0.6%
Samvardhana Motherson International Ltd.,Automobile,Equity,0.6%
Can Fin Homes Ltd.,Financial,Equity,0.5%
Sapphire Foods India Ltd.,Services,Equity,0.5%
PNC Infratech Ltd.,Construction,Equity,0.5%
Delhivery Ltd.,Services,Equity,0.4%
Balkrishna Industries Ltd.,Automobile,Equity,0.3%
Tata Steel Ltd.,Metals & Mining,Equity,0.3%
Syngene International Ltd.,Healthcare,Equity,0.1%
