Name,Sector,Instrument,Assets
Britannia Industries Ltd.,Consumer Staples,Equity,8.6%
Nestle India Ltd.,Consumer Staples,Equity,7.8%
Cipla Ltd.,Healthcare,Equity,7.4%
Power Grid Corporation Of India Ltd.,Energy,Equity,7.3%
Hindustan Unilever Ltd.,Consumer Staples,Equity,7.3%
Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,5.3%
Tata Consultancy Services Ltd.,Technology,Equity,4.5%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,4.1%
Bharti Airtel Ltd.,Communication,Equity,3.3%
ITC Ltd.,Consumer Staples,Equity,2.8%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.5%
Indusind Bank Ltd.,Financial,Equity,1.3%
Axis Bank Ltd.,Financial,Equity,1.3%
Titan Company Ltd.,Consumer Discretionary,Equity,1.2%
JSW Steel Ltd.,Metals & Mining,Equity,1.2%
Hindalco Industries Ltd.,Metals & Mining,Equity,1.2%
State Bank of India,Financial,Equity,1.1%
NTPC Ltd.,Energy,Equity,1.1%
Housing Development Finance Corporation Ltd.,Financial,Equity,1.1%
HDFC Bank Ltd.,Financial,Equity,1.1%
Tata Steel Ltd.,Metals & Mining,Equity,1.1%
Larsen & Toubro Ltd.,Construction,Equity,1.1%
Adani Enterprises Ltd.,Services,Equity,1.1%
HCL Technologies Ltd.,Technology,Equity,1.1%
Ultratech Cement Ltd.,Construction,Equity,1.1%
Bharat Petroleum Corporation Ltd.,Energy,Equity,1.0%
Hero Motocorp Ltd.,Automobile,Equity,1.0%
Reliance Industries Ltd.,Energy,Equity,1.0%
HDFC Life Insurance Co Ltd.,Insurance,Equity,1.0%
Coal India Ltd.,Energy,Equity,1.0%
Infosys Ltd.,Technology,Equity,1.0%
UPL Ltd.,Chemicals,Equity,1.0%
ICICI Bank Ltd.,Financial,Equity,1.0%
Grasim Industries Ltd.,Construction,Equity,1.0%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,1.0%
Bajaj Auto Ltd.,Automobile,Equity,1.0%
Oil & Natural Gas Corporation Ltd.,Energy,Equity,1.0%
Tech Mahindra Ltd.,Technology,Equity,1.0%
Kotak Mahindra Bank Ltd.,Financial,Equity,1.0%
Wipro Ltd.,Technology,Equity,0.9%
Adani Ports and Special Economic Zone Ltd.,Services,Equity,0.9%
Mahindra & Mahindra Ltd.,Automobile,Equity,0.9%
Tata Motors Ltd.,Automobile,Equity,0.9%
Tata Consumer Products Ltd.,Consumer Staples,Equity,0.9%
Maruti Suzuki India Ltd.,Automobile,Equity,0.9%
Asian Paints Ltd.,Chemicals,Equity,0.9%
Divi's Laboratories Ltd.,Healthcare,Equity,0.9%
Bajaj Finserv Ltd.,Financial,Equity,0.9%
Bajaj Finance Ltd.,Financial,Equity,0.9%
Eicher Motors Ltd.,Automobile,Equity,0.8%
