Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,9.4%
Reliance Industries Ltd.,Energy,Equity,8.8%
ICICI Bank Ltd.,Financial,Equity,8.5%
Infosys Ltd.,Technology,Equity,6.2%
Larsen & Toubro Ltd.,Construction,Equity,4.2%
State Bank of India,Financial,Equity,3.9%
Tata Consultancy Services Ltd.,Technology,Equity,3.7%
Axis Bank Ltd.,Financial,Equity,3.7%
Bharti Airtel Ltd.,Communication,Equity,3.0%
Housing Development Finance Corporation Ltd.,Financial,Equity,2.8%
Mahindra & Mahindra Ltd.,Automobile,Equity,2.5%
Kotak Mahindra Bank Ltd.,Financial,Equity,2.3%
Avenue Supermarts Ltd.,Services,Equity,2.3%
Bajaj Finance Ltd.,Financial,Equity,2.1%
Hindustan Unilever Ltd.,Consumer Staples,Equity,2.0%
NTPC Ltd.,Energy,Equity,2.0%
LTIMindtree Ltd.,Technology,Equity,2.0%
Maruti Suzuki India Ltd.,Automobile,Equity,2.0%
Ultratech Cement Ltd.,Construction,Equity,1.7%
PI Industries Ltd.,Chemicals,Equity,1.5%
Interglobe Aviation Ltd.,Services,Equity,1.4%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.4%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.3%
Pidilite Industries Ltd.,Chemicals,Equity,1.3%
Nestle India Ltd.,Consumer Staples,Equity,1.2%
Titan Company Ltd.,Consumer Discretionary,Equity,1.1%
United Spirits Ltd.,Consumer Staples,Equity,1.1%
Sumitomo Chemical India Ltd.,Chemicals,Equity,1.1%
Bharat Electronics Ltd.,Capital Goods,Equity,1.1%
Eicher Motors Ltd.,Automobile,Equity,1.0%
ITC Ltd.,Consumer Staples,Equity,1.0%
Tata Motors Ltd.,Automobile,Equity,0.9%
Britannia Industries Ltd.,Consumer Staples,Equity,0.9%
Cipla Ltd.,Healthcare,Equity,0.9%
Tata Steel Ltd.,Metals & Mining,Equity,0.9%
Bharat Petroleum Corporation Ltd.,Energy,Equity,0.9%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,0.8%
Hindalco Industries Ltd.,Metals & Mining,Equity,0.7%
Max Healthcare Institute Ltd.,Healthcare,Equity,0.6%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,0.6%
Muthoot Finance Ltd.,Financial,Equity,0.6%
Schaeffler India Ltd.,Capital Goods,Equity,0.5%
PB Fintech Ltd.,Services,Equity,0.5%
Power Grid Corporation Of India Ltd.,Energy,Equity,0.4%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,0.4%
Divi's Laboratories Ltd.,Healthcare,Equity,0.3%
SBI Cards And Payment Services Ltd.,Financial,Equity,0.3%
