Name,Sector,Instrument,Assets
Infosys Ltd.,Technology,Equity,5.8%
HDFC Bank Ltd.,Financial,Equity,5.5%
ICICI Bank Ltd.,Financial,Equity,4.6%
NTPC Ltd.,Energy,Equity,4.4%
Hindustan Unilever Ltd.,Consumer Staples,Equity,4.1%
ITC Ltd.,Consumer Staples,Equity,3.6%
Tata Consultancy Services Ltd.,Technology,Equity,3.4%
Reliance Industries Ltd.,Energy,Equity,3.3%
State Bank of India,Financial,Equity,3.1%
HCL Technologies Ltd.,Technology,Equity,3.0%
Ultratech Cement Ltd.,Construction,Equity,2.6%
Bharat Electronics Ltd.,Capital Goods,Equity,2.3%
Larsen & Toubro Ltd.,Construction,Equity,2.2%
Canara Bank,Financial,Equity,2.1%
Ashok Leyland Ltd.,Automobile,Equity,2.0%
Power Grid Corporation Of India Ltd.,Energy,Equity,1.9%
Indusind Bank Ltd.,Financial,Equity,1.9%
SBI Life Insurance Company Ltd.,Insurance,Equity,1.7%
Bharti Airtel Ltd.,Communication,Equity,1.6%
Tata Steel Ltd.,Metals & Mining,Equity,1.6%
Butterfly Gandhimathi Appliances Ltd.,Consumer Discretionary,Equity,1.6%
Maruti Suzuki India Ltd.,Automobile,Equity,1.5%
Multi Commodity Exchange Of India Ltd.,Services,Equity,1.4%
AIA Engineering Ltd.,Metals & Mining,Equity,1.4%
Navin Fluorine International Ltd.,Chemicals,Equity,1.4%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.4%
Tech Mahindra Ltd.,Technology,Equity,1.3%
Bajaj Finserv Ltd.,Financial,Equity,1.3%
Container Corporation Of India Ltd.,Services,Equity,1.3%
Cummins India Ltd.,Capital Goods,Equity,1.2%
Bajaj Auto Ltd.,Automobile,Equity,1.2%
Coromandel International Ltd.,Chemicals,Equity,1.2%
Britannia Industries Ltd.,Consumer Staples,Equity,1.2%
Interglobe Aviation Ltd.,Services,Equity,1.1%
SRF Ltd.,Diversified,Equity,1.1%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.1%
Divi's Laboratories Ltd.,Healthcare,Equity,1.0%
Hindustan Zinc Ltd.,Metals & Mining,Equity,1.0%
VST Industries Ltd.,Consumer Staples,Equity,1.0%
Persistent Systems Ltd.,Technology,Equity,1.0%
Sheela Foam Ltd.,Consumer Discretionary,Equity,1.0%
Cyient Ltd.,Technology,Equity,0.9%
Voltas Ltd.,Consumer Discretionary,Equity,0.9%
Oil & Natural Gas Corporation Ltd.,Energy,Equity,0.9%
Sanofi India Ltd.,Healthcare,Equity,0.9%
Hindustan Petroleum Corporation Ltd.,Energy,Equity,0.9%
Sundaram-Clayton Ltd.,Automobile,Equity,0.6%
ICICI Securities Ltd.,Financial,Equity,0.4%
Tata Motors Ltd.,Automobile,Equity,0.4%
E.I.D. - Parry (India) Ltd.,Consumer Staples,Equity,0.3%
