Name,Sector,Instrument,Assets
Westlife Foodworld Ltd,Services,Equity,3.4%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,3.2%
Kei Industries Ltd.,Capital Goods,Equity,2.6%
The Federal Bank Ltd.,Financial,Equity,2.2%
City Union Bank Ltd.,Financial,Equity,2.2%
V-Mart Retail Ltd.,Services,Equity,2.2%
Persistent Systems Ltd.,Technology,Equity,2.0%
JK Lakshmi Cement Ltd.,Construction,Equity,2.0%
Max Healthcare Institute Ltd.,Healthcare,Equity,2.0%
Can Fin Homes Ltd.,Financial,Equity,2.0%
Mold-Tek Packaging Ltd.,Chemicals,Equity,2.0%
Kajaria Ceramics Ltd.,Construction,Equity,1.9%
Timken India Ltd.,Capital Goods,Equity,1.9%
GMM Pfaudler Ltd.,Capital Goods,Equity,1.9%
Navin Fluorine International Ltd.,Chemicals,Equity,1.8%
Brigade Enterprises Ltd.,Construction,Equity,1.8%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.8%
RHI Magnesita India Ltd.,Construction,Equity,1.8%
Ratnamani Metals & Tubes Ltd.,Metals & Mining,Equity,1.7%
Indian Bank,Financial,Equity,1.7%
Apar Industries Ltd.,Diversified,Equity,1.7%
KEC International Ltd.,Capital Goods,Equity,1.6%
Cummins India Ltd.,Capital Goods,Equity,1.6%
Century Plyboards (India) Ltd.,Consumer Staples,Equity,1.6%
Birlasoft Ltd.,Technology,Equity,1.6%
Jamna Auto Industries Ltd.,Automobile,Equity,1.5%
Chambal Fertilisers and Chemicals Ltd.,Chemicals,Equity,1.5%
Praj Industries Ltd.,Capital Goods,Equity,1.5%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,1.5%
Suven Pharmaceuticals Ltd.,Healthcare,Equity,1.4%
The Great Eastern Shipping Company Ltd.,Services,Equity,1.4%
K.P.R. Mill Ltd.,Textiles,Equity,1.4%
The Phoenix Mills Ltd.,Construction,Equity,1.4%
PNC Infratech Ltd.,Construction,Equity,1.3%
Carborundum Universal Ltd.,Metals & Mining,Equity,1.3%
NOCIL Ltd.,Chemicals,Equity,1.3%
UNO Minda Ltd.,Automobile,Equity,1.2%
KNR Constructions Ltd.,Construction,Equity,1.2%
TCI Express Ltd.,Services,Equity,1.2%
Mahindra Logistics Ltd.,Services,Equity,1.2%
Voltamp Transformers Ltd.,Capital Goods,Equity,1.1%
Fine Organic Industries Ltd.,Chemicals,Equity,1.1%
Emami Ltd.,Consumer Staples,Equity,1.1%
Dalmia Bharat Ltd.,Construction,Equity,1.0%
Minda Corporation Ltd.,Automobile,Equity,1.0%
ABB India Ltd.,Capital Goods,Equity,1.0%
TeamLease Services Ltd.,Services,Equity,1.0%
Garware Technical Fibres Ltd.,Textiles,Equity,1.0%
LIC Housing Finance Ltd.,Financial,Equity,0.9%
Greenpanel Industries Ltd.,Consumer Staples,Equity,0.9%
Gateway Distriparks Ltd.,Services,Equity,0.9%
CSB Bank Ltd.,Financial,Equity,0.9%
Multi Commodity Exchange Of India Ltd.,Services,Equity,0.9%
Action Construction Equipment Ltd.,Capital Goods,Equity,0.9%
Subros Ltd.,Automobile,Equity,0.9%
Orient Electric Ltd.,Consumer Discretionary,Equity,0.9%
Tejas Networks Ltd.,Communication,Equity,0.8%
Grindwell Norton Ltd.,Metals & Mining,Equity,0.8%
Equitas Holdings Ltd.,Financial,Equity,0.8%
Laurus Labs Ltd.,Healthcare,Equity,0.7%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,0.7%
Amber Enterprises India Ltd.,Consumer Discretionary,Equity,0.7%
Mastek Ltd.,Technology,Equity,0.7%
Agro Tech Foods Ltd.,Consumer Staples,Equity,0.6%
Vedant Fashions Ltd.,Services,Equity,0.6%
Ahluwalia Contracts (India) Ltd.,Construction,Equity,0.5%
Dixon Technologies (India) Ltd.,Capital Goods,Equity,0.5%
Rolex Rings Ltd,Capital Goods,Equity,0.4%
Sudarshan Chemical Industries Ltd.,Chemicals,Equity,0.4%
Cholamandalam Financial Holdings Ltd.,Financial,Equity,0.4%
Angel One Ltd.,Financial,Equity,0.3%
Tata Chemicals Ltd.,Chemicals,Equity,0.3%
JK Cement Ltd.,Construction,Equity,0.3%
Bikaji Foods International Ltd.,Consumer Staples,Equity,0.3%
RateGain Travel Technologies Ltd.,Technology,Equity,0.2%
