Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,9.8%
Infosys Ltd.,Technology,Equity,8.9%
Reliance Industries Ltd.,Energy,Equity,8.1%
ICICI Bank Ltd.,Financial,Equity,7.2%
ITC Ltd.,Consumer Staples,Equity,4.5%
Axis Bank Ltd.,Financial,Equity,3.3%
Bharti Airtel Ltd.,Communication,Equity,3.1%
State Bank of India,Financial,Equity,3.0%
Ultratech Cement Ltd.,Construction,Equity,3.0%
Nestle India Ltd.,Consumer Staples,Equity,2.9%
Indusind Bank Ltd.,Financial,Equity,2.7%
LTIMindtree Ltd.,Technology,Equity,2.6%
Kotak Mahindra Bank Ltd.,Financial,Equity,2.4%
NTPC Ltd.,Energy,Equity,2.3%
Asian Paints Ltd.,Chemicals,Equity,2.0%
Bharat Electronics Ltd.,Capital Goods,Equity,1.9%
Housing Development Finance Corporation Ltd.,Financial,Equity,1.8%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.7%
Bajaj Finance Ltd.,Financial,Equity,1.6%
Samvardhana Motherson International Ltd.,Automobile,Equity,1.6%
Dixon Technologies (India) Ltd.,Capital Goods,Equity,1.5%
Bank Of Baroda,Financial,Equity,1.5%
Siemens Ltd.,Capital Goods,Equity,1.5%
United Spirits Ltd.,Consumer Staples,Equity,1.4%
Torrent Pharmaceuticals Ltd.,Healthcare,Equity,1.4%
Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,1.3%
Escorts Kubota Ltd.,Automobile,Equity,1.3%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.2%
Gland Pharma Ltd.,Healthcare,Equity,1.2%
Kajaria Ceramics Ltd.,Construction,Equity,1.2%
United Breweries Ltd.,Consumer Staples,Equity,1.2%
Interglobe Aviation Ltd.,Services,Equity,1.1%
Birla Corporation Ltd.,Construction,Equity,1.1%
Blue Dart Express Ltd.,Services,Equity,1.1%
Devyani International Ltd.,Services,Equity,1.1%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.0%
Bharat Dynamics Ltd.,Capital Goods,Equity,0.9%
ABB India Ltd.,Capital Goods,Equity,0.9%
MTAR Technologies Ltd.,Capital Goods,Equity,0.9%
GR Infraprojects Ltd.,Construction,Equity,0.6%
TeamLease Services Ltd.,Services,Equity,0.6%
PI Industries Ltd.,Chemicals,Equity,0.6%
L&T Technology Services Ltd.,Technology,Equity,0.5%
