Name,Sector,Instrument,Assets
Indiabulls Nifty 50 ETF,Financial,Mutual Fund,27.3%
ICICI Bank Ltd.,Financial,Equity,7.0%
HDFC Bank Ltd.,Financial,Equity,6.7%
Reliance Industries Ltd.,Energy,Equity,6.6%
Infosys Ltd.,Technology,Equity,5.5%
State Bank of India,Financial,Equity,4.4%
Hero Motocorp Ltd.,Automobile,Equity,3.4%
Housing Development Finance Corporation Ltd.,Financial,Equity,3.3%
Container Corporation Of India Ltd.,Services,Equity,3.1%
Larsen & Toubro Ltd.,Construction,Equity,3.1%
GHCL Ltd.,Chemicals,Equity,2.7%
Axis Bank Ltd.,Financial,Equity,2.7%
Titan Company Ltd.,Consumer Discretionary,Equity,2.3%
Kotak Mahindra Bank Ltd.,Financial,Equity,1.9%
Ultratech Cement Ltd.,Construction,Equity,1.8%
ITC Ltd.,Consumer Staples,Equity,1.7%
Tata Consultancy Services Ltd.,Technology,Equity,1.6%
Bajaj Finance Ltd.,Financial,Equity,1.3%
Tata Motors Ltd.,Automobile,Equity,1.2%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.2%
Tata Consumer Products Ltd.,Consumer Staples,Equity,1.0%
Hindustan Unilever Ltd.,Consumer Staples,Equity,1.0%
Bata India Ltd.,Consumer Staples,Equity,1.0%
Jubilant FoodWorks Ltd.,Services,Equity,0.9%
HCL Technologies Ltd.,Technology,Equity,0.8%
Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,0.6%
Dabur India Ltd.,Consumer Staples,Equity,0.5%
