Name,Sector,Instrument,Assets
ICICI Bank Ltd.,Financial,Equity,8.0%
HDFC Bank Ltd.,Financial,Equity,6.8%
State Bank of India,Financial,Equity,4.6%
Larsen & Toubro Ltd.,Construction,Equity,4.1%
Reliance Industries Ltd.,Energy,Equity,3.9%
Aegis Logistics Ltd.,Services,Equity,2.9%
ABB India Ltd.,Capital Goods,Equity,2.8%
Ratnamani Metals & Tubes Ltd.,Metals & Mining,Equity,2.6%
Trent Ltd.,Services,Equity,2.6%
Timken India Ltd.,Capital Goods,Equity,2.5%
Ultratech Cement Ltd.,Construction,Equity,2.5%
Gujarat Fluorochemicals Ltd.,Chemicals,Equity,2.4%
Ahluwalia Contracts (India) Ltd.,Construction,Equity,2.4%
Schaeffler India Ltd.,Capital Goods,Equity,2.4%
Carborundum Universal Ltd.,Metals & Mining,Equity,2.3%
Canara Bank,Financial,Equity,2.3%
KNR Constructions Ltd.,Construction,Equity,2.3%
GMM Pfaudler Ltd.,Capital Goods,Equity,2.2%
Container Corporation Of India Ltd.,Services,Equity,1.9%
EIH Ltd.,Services,Equity,1.9%
Maruti Suzuki India Ltd.,Automobile,Equity,1.9%
Birla Corporation Ltd.,Construction,Equity,1.7%
Mahindra & Mahindra Ltd.,Automobile,Equity,1.7%
Power Mech Projects Ltd.,Capital Goods,Equity,1.6%
Kotak Mahindra Bank Ltd.,Financial,Equity,1.6%
PI Industries Ltd.,Chemicals,Equity,1.5%
Kajaria Ceramics Ltd.,Construction,Equity,1.5%
Sundram Fasteners Ltd.,Capital Goods,Equity,1.4%
Titan Company Ltd.,Consumer Discretionary,Equity,1.4%
Blue Star Ltd.,Consumer Discretionary,Equity,1.3%
Housing Development Finance Corporation Ltd.,Financial,Equity,1.3%
Century Plyboards (India) Ltd.,Consumer Staples,Equity,1.3%
Bharat Electronics Ltd.,Capital Goods,Equity,1.3%
Hindalco Industries Ltd.,Metals & Mining,Equity,1.2%
AIA Engineering Ltd.,Metals & Mining,Equity,1.2%
The Ramco Cements Ltd.,Construction,Equity,1.2%
H.G. Infra Engineering Ltd.,Construction,Equity,1.1%
Thermax Ltd.,Capital Goods,Equity,1.1%
Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.1%
PNC Infratech Ltd.,Construction,Equity,1.0%
Multi Commodity Exchange Of India Ltd.,Services,Equity,1.0%
Indian Hume Pipe Company Ltd.,Construction,Equity,0.9%
Mahindra Lifespace Developers Ltd.,Construction,Equity,0.9%
Shree Cement Ltd.,Construction,Equity,0.8%
Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,0.7%
Avenue Supermarts Ltd.,Services,Equity,0.7%
VRL Logistics Ltd.,Services,Equity,0.6%
